Actual,Predicted
277.0,-611.9709518944546
277.2000000000007,-611.503220751787
277.59999999999854,-609.5585711172789
276.119999999999,-610.7212516321306
277.6800000000003,-605.2559280477617
277.47000000000116,-609.9175275756061
277.4500000000007,-610.521831377504
276.33000000000175,-610.1435371975167
276.72000000000116,-604.994868805341
277.1800000000003,-605.2075837436096
276.6100000000006,-606.7799822361485
276.8199999999997,-605.665646025449
278.15000000000146,-603.6049700609728
284.7599999999984,-603.5324536047447
284.2000000000007,-574.1596630096683
288.77000000000044,-581.3629643282984
289.0099999999984,-530.9954510476637
288.7999999999993,-509.94150658952276
288.7400000000016,-494.54505432475344
290.02000000000044,-483.406526648163
290.4900000000016,-469.070023251923
288.4900000000016,-453.68565706318986
288.77999999999884,-494.3033328039928
289.119999999999,-516.4945770173108
288.9900000000016,-520.0297542584158
293.8199999999997,-536.1453280474452
292.6800000000003,-506.50301795672203
291.27999999999884,-510.1385096289414
293.1899999999987,-534.2018870205393
292.77000000000044,-523.6845836522989
287.8199999999997,-537.4300779302794
288.2000000000007,-582.3781947154894
288.75,-581.1695871116899
295.15999999999985,-581.3387921762223
294.2900000000009,-575.9471936556838
294.1800000000003,-578.2145415204068
295.09999999999854,-576.7497091046062
293.3199999999997,-566.3375545978961
295.34000000000015,-576.7799242947003
293.9900000000016,-560.6776451893129
294.0099999999984,-569.0436270227983
292.52999999999884,-570.8589556437
289.369999999999,-579.3941425417142
288.97000000000116,-578.5722893711318
290.7599999999984,-571.3979946349937
291.15000000000146,-574.367543517521
289.84999999999854,-577.6634164530769
289.27000000000044,-581.4294377465085
288.9599999999991,-579.0327688681791
286.3600000000006,-576.6699410027541
287.7099999999991,-570.3126650067825
287.40000000000146,-568.4671211957866
288.0099999999984,-568.5553495508611
287.7099999999991,-569.5137753806739
282.6399999999994,-567.3056492885371
284.52000000000044,-559.6358254348415
284.4500000000007,-562.043371781605
286.1100000000006,-562.6658046975608
284.33000000000175,-567.5183642268057
282.6800000000003,-566.9648219442643
278.84999999999854,-560.1349803752091
278.119999999999,-552.0699418350741
278.8100000000013,-546.1803969817702
281.27999999999884,-542.2947235355641
280.1899999999987,-543.7740592426089
278.52000000000044,-543.4634470884339
277.7999999999993,-539.7953230109124
280.0,-535.775494120684
280.34000000000015,-537.5859883111698
281.9900000000016,-543.1890931623711
282.3199999999997,-542.8941929070461
279.619999999999,-536.8052277991155
283.02000000000044,-544.7071043127435
283.2999999999993,-541.5079199854918
284.0499999999993,-541.4051883391694
283.7599999999984,-541.4922080866418
280.4300000000003,-542.6597230319094
283.880000000001,-560.1482750588511
283.84000000000015,-558.832101378317
283.52999999999884,-560.133771767607
284.97999999999956,-561.2263530414384
284.7599999999984,-557.4869211152909
285.0,-556.52245224746
284.619999999999,-553.4707180478727
