time,open,high,low,close,PMA12,PMA144,PMA169,PMA288,PMA338,PMA576,PMA676,MHULL,SHULL,KD,J,RSI,MACD,Signal Line,Histogram,Cross,QQE Line,Histo2,QQE Up,QQE Down,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes
599875200,5119.11,5119.11,5119.11,5119.11,5292.109793516895,6089.764617444857,5958.049492982275,NaN,NaN,3744.9172066384635,3078.164075827107,NaN,NaN,21.03505114700647,3.2976831134476825,0.49404327681918403,-364.4653810194386,-399.32857239716515,34.86319137772654,NaN,-17.824577562235824,-14.499747145096379,NaN,-14.499747145096379,-501.84461538462256,-922.7442307692388,-655.3810183955404,-1190.1074431429372,0,NaN,NaN
599961600,4873.18,4873.18,4873.18,4873.18,5227.659056052757,6072.984139962859,5945.2863224766015,NaN,NaN,3748.82799621684,3083.466929369715,NaN,NaN,15.966431602481503,-5.5738012756103075,-7.596730724755389,-370.8868462956998,-391.0843917690007,20.19754547330092,NaN,-14.10158086277778,-18.497241031346707,NaN,-18.497241031346707,-687.2869230769302,-829.7156923077004,-633.2616488877605,-1026.1697357276403,0,NaN,NaN
600048000,4998.5,4998.5,4998.5,4998.5,5192.403816660025,6058.16366906682,5934.14765985923,NaN,NaN,3753.1596149474576,3089.124338736422,NaN,NaN,15.753639702830437,4.451543514656869,0.5561772332326882,-361.6942410700276,-382.11163293443565,20.417391864408046,NaN,-14.10158086277778,-16.863072644293403,NaN,-16.863072644293403,-493.05923076923773,-747.5573846153924,-584.8368904796109,-910.2778787511738,0,NaN,NaN
600307200,5312.48,5312.48,5312.48,5312.48,5210.877075635405,6047.878377079692,5926.8339226844155,NaN,NaN,3758.5645382925272,3095.6925977061815,NaN,NaN,32.67208527766464,69.31715112066337,18.398122660977464,-325.3233481887173,-373.30537877134987,47.98203058263255,NaN,-13.002208917630725,-8.642524061734377,NaN,NaN,-109.98153846154582,-638.5644615384692,-460.25185246749356,-816.8770706094449,0,NaN,NaN
600393600,5470.86,5470.86,5470.86,5470.86,5250.874448614573,6039.919502913075,5921.469523594011,NaN,NaN,3764.499704537614,3102.709340401289,NaN,NaN,48.44817890136136,106.21094588210254,26.172345028106506,-280.4859438151698,-361.04020856261104,80.55426474744127,NaN,-5.464729032220625,-0.7823050786180303,NaN,NaN,120.35692307691625,-557.2064615384691,-303.7710856902106,-810.6418373867275,0,NaN,NaN
600480000,5669.06,5669.06,5669.06,5669.06,5315.210687289255,6034.804199424619,5918.499999787023,NaN,NaN,3771.10130001582,3110.2908785389513,NaN,NaN,61.187756189519746,121.91808290028631,35.08314684264137,-226.3496760716189,-342.44180914036275,116.09213306874386,NaN,1.7088157526327308,6.8255363213172515,6.8255363213172515,NaN,386.2607692307629,-433.8358461538534,-108.15875722409436,-759.5129350836125,0,NaN,NaN
600566400,5613.43,5613.43,5613.43,5613.43,5361.090581552447,6028.992141501521,5914.910940965999,NaN,NaN,3777.4871880573596,3117.685676534405,NaN,NaN,69.60898491918348,121.0272200987261,32.426068642247614,-185.7934585965104,-319.5865056585275,133.79304706201714,NaN,4.929135523200138,10.363547561468174,10.363547561468174,NaN,381.7315384615322,-300.7811538461609,46.107664775912895,-647.6699724682347,0,NaN,NaN
600652800,5873.91,5873.91,5873.91,5873.91,5439.985876698224,6026.85307748081,5914.428576954634,NaN,NaN,3784.7538182547346,3125.828141300921,NaN,NaN,77.50517127446588,122.95475475244314,43.46017770389122,-131.12230862488377,-291.347698972472,160.22539034758825,NaN,9.85100908834545,15.58876777218498,15.58876777218498,NaN,672.2346153846083,-152.29507692308388,235.06343838386786,-539.6535922300357,0,NaN,NaN
600912000,5922.91,5922.91,5922.91,5922.91,5514.281895667728,6025.419379860385,5914.528358402226,NaN,NaN,3792.165104846573,3134.091307796339,NaN,NaN,83.5140128463174,121.26090851493487,45.39833386002252,-82.88568333514922,-258.7785430019128,175.89285966676357,NaN,13.556716629676785,19.52163718025058,19.52163718025058,NaN,766.8592307692234,-7.965461538468299,408.21050243939675,-424.1414255163333,0,NaN,NaN
600998400,6151.36,6151.36,6151.36,6151.36,5612.293911718847,6027.156491862311,5917.314613009259,NaN,NaN,3800.3425568228413,3143.0049523818743,NaN,NaN,88.01638545088281,118.14576479660505,53.95001792206223,-25.92495772826169,-221.16294041400428,195.2379826857426,NaN,17.793254288647987,23.948199606558987,23.948199606558987,NaN,1011.8946153846082,154.71653846153168,601.0955998022997,-291.66252287923635,0,NaN,NaN
601084800,6086.67,6086.67,6086.67,6086.67,5685.274848377486,6027.977367836624,5919.307029326797,NaN,NaN,3808.267435308724,3151.701156363021,NaN,NaN,90.10200546378717,110.38074516890921,50.2435090381224,13.83737666720026,-178.4158045292376,192.25318119643785,NaN,18.66766735198044,24.82271383003929,24.82271383003929,NaN,921.6884615384552,297.0698461538394,740.177175995683,-146.0374836880041,0,NaN,NaN
601171200,5826.83,5826.83,5826.83,5826.83,5707.0525640117185,6025.202921383705,5918.219064275894,NaN,NaN,3815.2641859662326,3159.604048072436,NaN,NaN,84.15528618011834,79.42785782350731,36.47127354482109,24.10453465034334,-135.54927389364082,159.65380854398416,NaN,24.874929970357442,18.61307804392989,18.61307804392989,NaN,624.1492307692242,428.2134615384549,789.0048449071127,67.42207816979715,0,NaN,NaN
601257600,5942.4,5942.4,5942.4,5942.4,5743.25986185607,6024.06081212324,5918.503545872649,NaN,NaN,3822.6372737098504,3167.825011002798,NaN,NaN,80.74753901863971,69.86445693663765,41.33552730344131,41.09316800294437,-94.83632765012287,135.92949565306725,NaN,22.555442120539624,16.289441903300883,16.289441903300883,NaN,705.0015384615317,548.0195384615319,815.541040119954,280.4980368031097,0,NaN,NaN
601516800,5837.96,5837.96,5837.96,5837.96,5757.829113878212,6021.493904369816,5917.555974744735,NaN,NaN,3829.6227944248944,3175.7131498181516,NaN,NaN,71.8372688683583,44.12005245165369,35.97178522371435,45.60365660680054,-58.604149825459494,104.20780643226004,NaN,18.571687133747616,12.29837221509056,12.29837221509056,NaN,570.1230769230706,616.0299999999935,818.3390822350312,413.72091776495574,0,NaN,NaN
601603200,5837.87,5837.87,5837.87,5837.87,5770.143096358487,6018.961160861267,5916.618492688915,NaN,NaN,3836.583789938153,3183.5777195380388,NaN,NaN,64.52924892150037,32.40059084600324,35.96704754855578,48.6106359219948,-28.05300404839131,76.6636399703861,NaN,15.858662585703726,9.635434257940766,9.635434257940766,NaN,549.221538461532,658.916461538455,814.8434515936389,502.98947148327113,0,NaN,NaN
601689600,5692.14,5692.14,5692.14,5692.14,5758.142619995643,6014.453282780421,5913.977569245516,NaN,NaN,3843.015527234728,3190.9885386826827,NaN,NaN,49.47544564837813,-4.223391572176027,28.303413364267954,38.78737885074315,-3.099577665363136,41.88695651610629,NaN,10.621841004624592,4.37081710706164,NaN,NaN,359.0723076923023,656.197615384609,815.2720640906018,497.1231666786161,0,NaN,497.1231666786161
601776000,5576.43,5576.43,5576.43,5576.43,5730.186832304006,6008.411582328277,5910.006421372039,NaN,NaN,3849.0238962911067,3198.035633103118,NaN,NaN,37.287594677170674,-20.031451361125036,22.578353944634557,21.418646058727973,13.849417299482614,7.569228759245359,NaN,4.948709284253937,-1.4063450703381974,NaN,NaN,163.9584615384556,634.4203076923013,823.3305931940594,445.5100221905433,0,NaN,NaN
601862400,5839.8,5839.8,5839.8,5839.8,5747.050396564929,6006.085905330646,5909.1804634735445,NaN,NaN,3855.9243333923505,3205.8399591500806,NaN,NaN,37.907495951480215,10.79772611810624,35.99766272246386,28.57615004152285,26.234065452446178,2.3420845890766735,NaN,4.948709284253937,0.9888689223273417,NaN,NaN,352.9007692307623,602.4869230769167,802.5248063122627,402.44903984157065,0,NaN,NaN
602121600,5839.8,5839.8,5839.8,5839.8,5761.31956632417,6003.79230663643,5908.3642227267965,NaN,NaN,3862.8008521674205,3213.621229580952,NaN,NaN,40.35158778179042,32.90693244087895,35.99766272246386,33.858226950646895,32.876641527880466,0.9815854227664289,NaN,4.948709284253937,2.585678250771032,NaN,NaN,298.4607692307636,555.6470769230707,762.5226108971699,348.7715429489715,0,NaN,NaN
602208000,5966.91,5966.91,5966.91,5966.91,5792.94886381276,6003.283585165583,5909.052996577069,NaN,NaN,3870.0941247768924,3221.755022108039,NaN,NaN,53.441353711594516,82.44344086564901,42.14103994702198,47.75058661505227,36.64477596653069,11.105810648521583,NaN,0.006905565108098699,6.1767397075646215,6.1767397075646215,NaN,362.24076923076245,490.68169230768615,661.4680897004357,319.8952949149366,0,NaN,NaN
602294400,6236.72,6236.72,6236.72,6236.72,5861.221346303104,6006.5033977839885,5912.907902499692,NaN,NaN,3878.297334049763,3230.661861038296,NaN,NaN,64.43221037910806,106.41039562491915,53.5605870657233,79.61405260152333,42.81250018332847,36.80155241819486,NaN,6.070029637296777,12.282642016264077,12.282642016264077,NaN,576.7546153846088,456.1883076923015,586.5401211491267,325.8364942354764,0,NaN,NaN
602380800,6157.12,6157.12,6157.12,6157.12,5906.7442161026265,6008.580868159382,5915.780985999695,NaN,NaN,3886.1961994430044,3239.3072322021417,NaN,NaN,70.59005462679531,106.97375786891895,48.660446810437705,97.32116637894069,49.06005555843917,48.26111082050152,NaN,7.797183290418026,13.941100144969141,13.941100144969141,NaN,422.94769230768634,436.06815384614777,558.5333749112092,313.6029327810863,0,NaN,NaN
602467200,6157.12,6157.12,6157.12,6157.12,5945.263567471453,6010.629683770976,5918.620268517346,NaN,NaN,3894.067685753427,3247.927063126212,NaN,NaN,75.25516721935901,105.10980032183008,48.660446810437705,110.08518809766974,56.224670168535745,53.860517929134,NaN,9.071745003262478,15.046738897439184,15.046738897439184,NaN,369.5907692307619,402.52707692307075,502.1852369485679,302.8689168975736,0,NaN,NaN
602726400,6157.12,6157.12,6157.12,6157.12,5977.856864783537,6012.650239856894,5921.42614771126,NaN,NaN,3901.9118878825316,3256.521429261733,NaN,NaN,78.7384976771385,102.37414037282272,48.660446810437705,118.83095795596,64.02692817230965,54.80402978365035,NaN,10.05915275423935,15.783831399085884,15.783831399085884,NaN,349.28692307691654,380.4434615384554,469.9050725280411,290.98185054886966,0,NaN,NaN
602812800,6157.12,6157.12,6157.12,6157.12,6005.435808662993,6014.642926203695,5924.199016561715,NaN,NaN,3909.7289004028694,3265.0904058370306,NaN,NaN,81.30955491303838,99.5550193506302,48.660446810437705,124.32885789671764,73.5315369551957,50.79732094152193,NaN,10.861420364401958,16.275226400183683,16.275226400183683,NaN,320.90692307691734,357.6119999999939,435.5447356391314,279.6792643608564,0,NaN,NaN
602899200,6157.12,6157.12,6157.12,6157.12,6028.771838099456,6016.608127221575,5926.939263425696,NaN,NaN,3917.518817559185,3273.6340678581914,NaN,NaN,81.41190435841986,90.79051019066947,48.660446810437705,127.21947627883037,85.28718475742932,41.932291521401055,NaN,11.540633438130769,16.602823067582207,16.602823067582207,NaN,307.7730769230702,352.4820769230707,431.32054000815305,273.6436138379883,0,NaN,NaN
602985600,6157.12,6157.12,6157.12,6157.12,6048.517709161078,6018.546222018519,5929.647272091275,NaN,NaN,3925.281733269552,3282.152490109718,NaN,NaN,81.29446818026452,85.69018065100096,48.66044681043772,128.0344111790173,96.33810266159536,31.69630851742194,NaN,12.134058420971478,16.82122084584789,16.82122084584789,NaN,280.5823076923016,364.1444615384553,428.83352686302925,299.45539621388133,0,NaN,NaN
603072000,6474.97,6474.97,6474.97,6474.97,6114.125753905527,6024.841722404471,5936.062833596084,NaN,NaN,3934.1194742287566,3291.5847427238696,NaN,NaN,85.54893552844433,98.38296013426205,64.77326289677163,152.56936688510086,109.52822932097914,43.041137564121726,NaN,18.25892766136542,22.82390913066702,22.82390913066702,NaN,570.5238461538393,385.90676923076296,467.1434502020297,304.6700882594962,0,467.1434502020297,NaN
603331200,6489.12,6489.12,6489.12,6489.12,6171.8171763816,6031.245560716133,5942.569388494953,NaN,NaN,3942.9756285641856,3301.0309325533412,NaN,NaN,89.04548373558598,104.20386655634897,65.38689655968821,171.18200321453878,123.24283116536652,47.93917204917226,NaN,22.42803700583157,26.966637570391057,26.966637570391057,NaN,566.6576923076855,412.72646153845517,500.70708970090254,324.7458333760078,0,NaN,NaN
603417600,6570.47,6570.47,6570.47,6570.47,6233.1483800152,6038.683139189014,5949.95645451266,NaN,NaN,3952.0830613941193,3310.6895413198013,NaN,NaN,91.81667363480605,106.32383979323774,68.9432352256768,190.30321967532836,135.54162750690043,54.76159216842794,NaN,25.968059890646956,30.521237764349806,30.521237764349806,NaN,647.5646153846083,441.2588461538397,544.1470315097025,338.37066079797694,0,NaN,NaN
603504000,6565.68,6565.68,6565.68,6565.68,6284.307090782092,6045.952061407096,5957.200260930158,NaN,NaN,3961.142322879755,3320.3054658653855,NaN,NaN,93.70005557704584,105.6620935118612,68.45998792220703,202.73342380072972,147.25410055376585,55.47932324696387,NaN,28.033793947395836,32.56187983756415,32.56187983756415,NaN,637.3553846153782,447.3189230769167,556.169917173617,338.46792898021636,0,NaN,NaN
603590400,6569.79,6569.79,6569.79,6569.79,6328.227538354078,6053.17741228424,5964.407199036862,NaN,NaN,3970.184429212927,3329.905124755,NaN,NaN,95.3293086261238,105.38346021622635,68.65713352295285,210.48969855652012,158.4101572714159,52.07954128510423,NaN,29.525358100939926,33.973363526108926,33.973363526108926,NaN,616.058461538455,466.6299999999936,582.3630220372224,350.89697796276477,0,NaN,NaN
603676800,6734.9,6734.9,6734.9,6734.9,6390.792532453451,6062.58048245963,5973.471820224664,NaN,NaN,3979.76749878238,3339.964193810377,NaN,NaN,96.5906656334319,104.77113394675345,76.1240409373467,227.33897708534187,170.46660384134722,56.872373243994645,NaN,32.10021659541148,36.48121141069237,36.48121141069237,NaN,764.6515384615304,506.1360769230704,638.3362264012045,373.9359274449363,0,NaN,NaN
603936000,6811.72,6811.72,6811.72,6811.72,6455.5506043836895,6072.9134413222555,5983.333563516138,NaN,NaN,3989.5836253030648,3350.220488658795,NaN,NaN,97.53008367740972,103.96886294401509,79.22107385434987,244.077312376181,183.77198767239872,60.305324703782276,NaN,34.31451551107561,38.62306953518859,38.62306953518859,NaN,816.9207692307627,552.8994615384551,696.7201430076923,409.0787800692178,0,NaN,NaN
604022400,6797.07,6797.07,6797.07,6797.07,6508.092049863122,6082.901807648845,5992.906933357125,NaN,NaN,3999.314947225758,3360.4032050881638,NaN,NaN,97.72470285640267,101.43064043718775,77.47994156677967,253.2412239302439,197.77440407811133,55.46681985213257,NaN,34.76703865833694,38.91883166075117,38.91883166075117,NaN,753.2630769230691,596.1350769230702,732.5639126144998,459.70624123164055,0,NaN,NaN
604108800,6697.63,6697.63,6697.63,6697.63,6537.251734499565,6091.380817198516,6001.197792964688,NaN,NaN,4008.667859020469,3370.2620730199565,NaN,NaN,90.78384911468152,75.28468355077123,65.88960570678057,249.60245122838114,211.2819640835962,38.32048714478495,NaN,36.494996631386854,32.27004449590254,32.27004449590254,NaN,592.5169230769161,624.6094615384548,737.6271146240834,511.59180845282606,0,NaN,NaN
604195200,6782.95,6782.95,6782.95,6782.95,6575.051467653478,6100.919702478536,6010.394877753339,NaN,NaN,4018.2840882786304,3380.3438689637674,NaN,NaN,90.50564231886418,82.06054254736563,70.22992127373945,250.71324240238118,222.1868391410718,28.526403261309383,NaN,34.08216794243329,29.81392763072091,29.81392763072091,NaN,601.3723076922997,656.6884615384546,724.3216499137495,589.0552731631597,0,NaN,NaN
604281600,6851.29,6851.29,6851.29,6851.29,6617.549703399097,6111.269637616763,6020.287761544476,NaN,NaN,4028.10386613555,3390.5977718619542,NaN,NaN,92.42783069752772,93.01075175843732,73.52781216409795,254.178013351785,231.40861804521026,22.76939530657475,NaN,33.66963786744397,29.474728828929543,29.474728828929543,NaN,613.8753846153768,661.0236153846083,725.8647434072684,596.1824873619482,0,NaN,NaN
604540800,6885.51,6885.51,6885.51,6885.51,6658.77436441462,6121.948815028946,6030.466846702776,NaN,NaN,4038.0082201524115,3400.922475637842,NaN,NaN,94.12348878831956,98.6540945457539,75.15952371254872,256.72576251896135,238.7889005833917,17.936861935569652,NaN,33.66963786744397,29.85140923291989,29.85140923291989,NaN,591.9423076923013,663.55207692307,726.287931619459,600.816222226681,0,NaN,600.816222226681
604627200,7004.44,7004.44,7004.44,7004.44,6711.953692966217,6134.121107235444,6041.925354388625,NaN,NaN,4048.2904793546563,3411.568022238617,NaN,NaN,95.53006029663598,101.31179194614421,80.51144418350862,265.2835060257921,245.73890971950973,19.544596306282386,NaN,33.66963786744397,31.798800083336772,31.798800083336772,NaN,651.7961538461459,663.9752307692237,726.6502612508554,601.300200287592,0,NaN,NaN
604713600,7124.88,7124.88,7124.88,7124.88,6775.480817125261,6147.786747135644,6054.665997278171,NaN,NaN,4058.9545678144323,3422.5379246839975,NaN,NaN,96.6518631562615,102.34723613007941,85.27194315628361,278.57286625449706,253.30370613039608,25.269160124100978,NaN,30.424783833098246,34.24997580116941,34.24997580116941,NaN,728.0053846153769,673.0402307692236,737.0137220213126,609.0667395171347,0,NaN,NaN
604800000,7109.23,7109.23,7109.23,7109.23,6826.826845259836,6161.048033382049,6067.07263260431,NaN,NaN,4069.527446262216,3433.4291863540598,NaN,NaN,96.70846612189109,99.697660022874,83.20959520788381,284.5617055646844,259.6617870725452,24.899918492139193,NaN,31.122778135188213,34.804517034014054,34.804517034014054,NaN,663.1284615384538,677.7472307692235,740.0120875736557,615.4823739647913,0,NaN,NaN
604886400,7200.13,7200.13,7200.13,7200.13,6884.258099835246,6175.380198438848,6080.402719279553,NaN,NaN,4080.3787549406834,3444.5568106188925,NaN,NaN,97.50634462593715,100.9956378365437,86.79880570093539,293.26222974714256,265.126777891541,28.13545185560156,NaN,32.58410200244293,36.12291172989107,36.12291172989107,NaN,712.4507692307616,672.5271538461466,731.2910834596851,613.7632242326081,0,NaN,NaN
605145600,7190.95,7190.95,7190.95,7190.95,6931.441469091362,6189.388057770726,6093.467981405676,NaN,NaN,4091.160631006747,3455.6244419021455,NaN,NaN,97.73205996448863,100.0409949161706,85.50150632827075,296.0045523431181,269.8782588263048,26.126293516813348,NaN,32.94577535942598,36.294711725224005,36.294711725224005,NaN,655.1299999999919,656.3480769230695,700.7403360619188,611.9558177842201,0,NaN,NaN
605232000,7253.59,7253.59,7253.59,7253.59,6981.002781538845,6204.06670524975,6107.11647574208,NaN,NaN,4102.122257935666,3466.8444287798347,NaN,NaN,98.28735630463964,100.83006463085815,88.05187941416679,299.77674751269296,275.45318063567277,24.3235668770202,NaN,33.97644172381217,37.13821910268406,37.13821910268406,NaN,664.3723076922997,647.4589999999926,683.8334742678957,611.0845257320894,0,NaN,NaN
605318400,7337.23,7337.23,7337.23,7337.23,7035.806968994407,6219.69654379803,6121.588399556879,NaN,NaN,4113.335802968818,3478.278359566305,NaN,NaN,98.72444842196902,101.08853287840171,91.24580018959637,305.9880485998219,281.5948257687217,24.393222831100218,NaN,35.470723299756216,38.47446175118539,38.47446175118539,NaN,691.9823076922994,657.4055384615309,691.9520464742233,622.8590304488386,0,691.9520464742233,NaN
605404800,7427.54,7427.54,7427.54,7427.54,7096.073589149113,6236.356453538747,6136.952536032681,NaN,NaN,4124.82351249059,3489.9453068054,NaN,NaN,99.06043953834109,101.0824595574876,94.39785858038948,314.571625820794,288.30522715416714,26.266398666626856,NaN,37.112820987778235,39.991205139708086,39.991205139708086,NaN,717.1138461538376,668.9796923076847,702.6686984028324,635.2906862125369,0,NaN,NaN
605491200,7383.48,7383.48,7383.48,7383.48,7140.289960049249,6252.17884728304,6151.617565020531,NaN,NaN,4136.118682291315,3501.447624953685,NaN,NaN,97.00002812960552,92.86000961733995,87.660469484276,314.1970310415463,294.6909236566766,19.506107384869722,NaN,37.112820987778235,37.57724130716905,37.57724130716905,NaN,623.0607692307603,669.898230769223,702.6857462700718,637.1107152683742,0,NaN,637.1107152683742
605750400,7628.91,7628.91,7628.91,7628.91,7215.462273887826,6271.1682424929295,6168.9974760202895,NaN,NaN,4148.225411295504,3513.6410145402324,NaN,NaN,97.57468813386505,96.9413288883811,96.01544063198074,329.9014136955084,301.870691175534,28.030722519974404,NaN,37.112820987778235,38.410300413848304,38.410300413848304,NaN,820.7899999999909,692.782999999992,735.3045459926478,650.261454007336,0,735.3045459926478,NaN
605836800,7556.49,7556.49,7556.49,7556.49,7267.928077905083,6288.896818458545,6185.320917478874,NaN,NaN,4160.039153370736,3525.5844384263764,NaN,NaN,95.00279417233475,88.256379645767,86.21942418458653,332.66876291219614,307.8813463597228,24.78741655247336,NaN,37.795264368701666,35.040304923917276,35.040304923917276,NaN,699.9346153846063,697.596846153838,738.6944059234423,656.4992863842336,0,NaN,NaN
605923200,7477.78,7477.78,7477.78,7477.78,7300.212988996609,6305.295207169462,6200.526318449712,NaN,NaN,4171.539121643281,3537.2600530839054,NaN,NaN,88.29498234460756,68.15224551200569,76.12717235116455,324.76695659578763,312.34859647428976,12.41836012149787,NaN,31.952874728489064,28.991648580097348,28.991648580097348,NaN,573.1269230769149,682.1089999999919,731.7864369236876,632.4315630762961,0,NaN,632.4315630762961
606009600,7219.25,7219.25,7219.25,7219.25,7287.7571445355925,6317.90148017402,6212.511302938538,NaN,NaN,4182.103110823027,3548.137423680408,NaN,NaN,69.66220930091765,13.008908275391974,48.94597855374137,294.2515589792765,312.45852194452686,-18.20696296525034,312.45852194452686,20.39248083222708,16.826204506028645,NaN,NaN,261.99692307691475,641.9958461538379,754.7372113818789,529.2544809257969,0,NaN,NaN
606096000,7126.61,7126.61,7126.61,7126.61,7262.965276145501,6329.056080447483,6223.265405256909,NaN,NaN,4192.309373870435,3558.708982251515,NaN,NaN,52.922756100146486,-17.252527414544232,40.97973613849605,259.6001043340975,308.41358327685793,-48.81347894276041,NaN,11.131459194312846,6.795475890620615,NaN,NaN,123.02384615383744,583.0531538461455,748.6027107975979,417.5035968946932,0,NaN,NaN
606355200,7087.83,7087.83,7087.83,7087.83,7236.021387507732,6339.521927613724,6233.4367534303565,NaN,NaN,4202.345840512132,3569.134745967168,NaN,NaN,39.602692888676366,-28.78510689734432,37.72719318450591,226.39956175643238,300.26056263727344,-73.86100088084106,NaN,4.411627171099454,-0.672411401305375,NaN,NaN,36.873076923068766,521.2274615384532,730.3203502729376,312.1345728039688,0,NaN,NaN
606441600,7172.95,7172.95,7172.95,7172.95,7226.318097121926,6351.017487232845,6244.489850448823,NaN,NaN,4212.642562035487,3579.781172123838,NaN,NaN,32.77825446551157,-18.47674148541074,43.70540683605394,204.59788809294514,288.9949892476204,-84.39710115467528,NaN,3.037993060010386,-2.5063215828877077,NaN,NaN,76.88461538460706,462.4786923076839,692.3389459855664,232.61843862980146,0,NaN,NaN
606528000,7200.99,7200.99,7200.99,7200.99,7222.421466795476,6362.741246029634,6255.742793384719,NaN,NaN,4223.00078539065,3590.4789825459243,NaN,NaN,29.002693140790022,-6.063708146475008,45.64425344546471,187.4220139908639,274.8672545998504,-87.44524060898652,NaN,2.997751947082378,-2.721828043627511,NaN,NaN,33.287692307682846,396.6092307692223,638.4294646718358,154.78899686660878,0,NaN,NaN
