Actual,Predicted
277.0,-918.6249161678315
277.2000000000007,-903.9548370729462
277.59999999999854,-904.0756978333266
276.119999999999,-918.223658443374
277.6800000000003,-902.7679844060185
277.47000000000116,-913.5656847383398
277.4500000000007,-914.3778690480904
276.33000000000175,-918.223658443374
276.72000000000116,-904.9458953080612
277.1800000000003,-913.6841282835121
276.6100000000006,-912.0162497902711
276.8199999999997,-905.141689739874
278.15000000000146,-895.7435570127491
284.7599999999984,-916.0820057694436
284.2000000000007,-912.5093616926206
288.77000000000044,-938.2817102359877
289.0099999999984,-895.366471440364
288.7999999999993,-882.5479791944963
288.7400000000016,-866.0553198330817
290.02000000000044,-812.8838369116384
290.4900000000016,-790.9717810548027
288.4900000000016,-759.6978506989508
288.77999999999884,-772.3398862346694
289.119999999999,-802.2988515175857
288.9900000000016,-799.7607755496138
293.8199999999997,-806.623249523971
292.6800000000003,-802.9998439277879
291.27999999999884,-808.2983796628323
293.1899999999987,-824.6169995292985
292.77000000000044,-821.1410440607797
287.8199999999997,-855.3107982353285
288.2000000000007,-893.181308892701
288.75,-879.9639761375765
295.15999999999985,-887.1672774562066
294.2900000000009,-918.8134589540241
294.1800000000003,-931.3491370206066
295.09999999999854,-928.4388099106654
293.3199999999997,-921.059051881879
295.34000000000015,-927.6000362336308
293.9900000000016,-895.8958415708294
294.0099999999984,-904.1796380872511
292.52999999999884,-898.6321291858258
289.369999999999,-897.3800117082901
288.97000000000116,-880.2347042408292
290.7599999999984,-857.957648887641
291.15000000000146,-862.4174109456544
289.84999999999854,-891.817999515617
289.27000000000044,-880.6891406998548
288.9599999999991,-870.4860753086032
286.3600000000006,-869.7778312527771
287.7099999999991,-866.6862130022637
287.40000000000146,-852.4077227710077
288.0099999999984,-859.9421825730788
287.7099999999991,-860.3796985256522
282.6399999999994,-853.1473906245301
284.52000000000044,-856.7780478663371
284.4500000000007,-850.1403749062847
286.1100000000006,-852.5962655572002
284.33000000000175,-867.8585623779472
282.6800000000003,-866.2221076824062
278.84999999999854,-848.9003435047889
278.119999999999,-838.4192983646608
278.8100000000013,-828.743185888663
281.27999999999884,-821.5302157092046
280.1899999999987,-825.4775281432048
278.52000000000044,-827.0704729650097
277.7999999999993,-815.5500252856145
280.0,-811.1241042405127
280.34000000000015,-806.3863624336263
281.9900000000016,-812.6300293148415
282.3199999999997,-830.7494745109652
279.619999999999,-834.529999095641
283.02000000000044,-833.7879140269106
283.2999999999993,-834.1021520038994
284.0499999999993,-845.9295860146558
283.7599999999984,-853.3262645498944
280.4300000000003,-851.5036842833651
283.880000000001,-858.9293694010958
283.84000000000015,-856.9013258419254
283.52999999999884,-866.4372398358828
284.97999999999956,-865.9199557814572
284.7599999999984,-871.2910079727299
285.0,-869.7053147965489
284.619999999999,-867.1479011069132
283.0499999999993,-868.1655487093121
281.9399999999987,-877.6120257405892
282.9399999999987,-871.4408753156022
282.15999999999985,-864.812871216378
281.130000000001,-853.4761318927631
280.9900000000016,-834.5396679564728
279.5699999999997,-831.7671221133642
278.9900000000016,-825.0593499122915
277.6399999999994,-812.2384404512122
277.83000000000175,-808.5570216900451
277.47999999999956,-801.738057589424
275.2000000000007,-795.7578671658375
275.2599999999984,-784.5516574634312
278.8600000000006,-792.6638317001161
280.40000000000146,-808.7189751089536
279.8899999999994,-837.0922472156926
279.630000000001,-855.2358645638924
279.0,-857.8923840770367
278.4399999999987,-851.4988498529528
276.40000000000146,-847.0632599470155
269.3100000000013,-846.9327303258069
269.869999999999,-843.8121054928015
262.1899999999987,-826.8770957484012
262.7999999999993,-819.9348536721918
262.369999999999,-811.5036070281021
264.9900000000016,-802.9321619019756
265.3600000000006,-799.9565699814266
262.84999999999854,-806.1567269889056
265.0499999999993,-801.5785213857234
265.880000000001,-798.3346185771334
264.77000000000044,-808.7963259955977
265.130000000001,-812.5695989346532
263.1800000000003,-830.2829519758998
264.0600000000013,-823.9305104103441
264.33000000000175,-819.6133640495791
265.34000000000015,-818.5594582190715
265.33000000000175,-833.8942714960467
266.59000000000015,-838.0518816531076
265.90999999999985,-836.7079099976836
265.90000000000146,-845.9561753819398
271.15000000000146,-845.9368376602797
270.1399999999994,-825.4557732063367
268.130000000001,-825.465442067165
267.369999999999,-849.4321308504586
268.130000000001,-856.106062038627
269.02999999999884,-868.5837269402255
267.72999999999956,-870.1645856859905
265.15000000000146,-864.0514484259875
263.1800000000003,-837.1889358239969
262.619999999999,-817.2686652982156
264.8199999999997,-800.9766347990335
265.4399999999987,-807.582883961386
264.47999999999956,-833.6211261775861
263.02000000000044,-820.8606470966988
265.4399999999987,-814.133537173966
265.34999999999854,-829.3378208297327
265.7099999999991,-836.7490026562155
266.5,-839.4369459670597
265.40000000000146,-845.313196136718
265.7400000000016,-836.6619829087394
265.59999999999854,-819.1589275905535
265.5099999999984,-826.531433973716
265.09000000000015,-817.0970430184752
263.34000000000015,-822.0668374852903
261.4599999999991,-795.7071056464774
261.369999999999,-785.0496037961966
256.1899999999987,-774.3123338440637
256.9900000000016,-770.4133657142156
257.7900000000009,-774.2809100463637
256.0,-763.676586930651
256.1100000000006,-754.5056724330389
257.02000000000044,-751.3439549415089
257.5,-741.554233350751
256.2999999999993,-737.6310930688269
257.02000000000044,-732.6782191084676
258.130000000001,-748.7188592260609
256.47000000000116,-767.0655226516974
256.3199999999997,-771.3633312907987
255.79999999999927,-764.8586051671664
255.7400000000016,-756.4611995359846
254.2400000000016,-744.6289310948123
252.38999999999942,-738.9484753569668
224.79999999999927,-719.6204225570436
231.9900000000016,-736.4853330604274
235.72000000000116,-751.4793189931333
231.6899999999987,-760.1595388036039
234.63000000000102,-761.6267884346125
232.16999999999825,-766.4805565714596
226.91999999999825,-760.7130810861418
232.9300000000003,-750.1377645529174
232.86000000000058,-736.8817563544726
235.1899999999987,-738.332085479029
232.40999999999985,-778.0686862766634
235.83000000000175,-781.5204695931097
235.54000000000087,-782.2891440291241
234.83000000000175,-782.0643430148193
236.22000000000116,-772.7073029462226
234.77000000000044,-760.1764593100561
233.52999999999884,-765.3831408672122
233.8100000000013,-773.123063961928
233.4900000000016,-771.8226021802438
234.11999999999898,-782.6323885886013
232.5099999999984,-779.8574255302847
228.6800000000003,-764.353407188777
227.02000000000044,-739.7461563754732
226.34000000000015,-725.4628317138013
231.0,-730.2489178248361
232.77999999999884,-748.4263761859402
230.47999999999956,-768.288633546741
230.70000000000073,-775.3251470160467
229.9300000000003,-773.1665738356642
227.8100000000013,-765.0205585860749
228.88999999999942,-761.7428147645769
228.09999999999854,-751.1626638009366
221.40000000000146,-754.4476592680585
221.52999999999884,-741.6654252503031
219.0,-739.5527791588647
216.2400000000016,-743.6765483030213
209.72000000000116,-746.2678030055613
204.0,-739.5116865003365
211.9900000000016,-736.4732469843912
213.36999999999898,-763.2414881932855
223.5600000000013,-783.0191430218183
224.47000000000116,-816.2848587087246
222.38000000000102,-827.3242805618065
220.41999999999825,-824.9723301648155
223.40999999999985,-832.1006978120095
226.04000000000087,-837.0825783548607
228.27000000000044,-831.9387443931009
227.63000000000102,-839.0743636859188
225.79999999999927,-841.6245257299306
224.0,-850.4207718703656
226.27000000000044,-855.7604002639382
226.29000000000087,-824.0610400315527
226.95999999999913,-820.4376344353695
227.15999999999985,-832.644571233719
225.09000000000015,-839.2556548264874
224.22999999999956,-831.8517246456286
227.65000000000146,-831.9822542668371
226.20000000000073,-842.8669743466344
229.38000000000102,-841.6897905405349
233.15000000000146,-844.278628027867
231.65000000000146,-841.2208507902615
231.66999999999825,-853.783118224128
231.88000000000102,-847.7763384332575
231.22000000000116,-850.0581895892246
228.86000000000058,-853.3262645498944
228.40000000000146,-847.0318361493191
230.54000000000087,-832.7654319940993
230.88999999999942,-841.0033014215805
229.54999999999927,-820.3844557008051
229.29999999999927,-793.297142084506
226.0600000000013,-816.758632889414
227.79999999999927,-798.489320350418
229.0,-810.1499665118499
227.4900000000016,-801.6848788548559
226.13000000000102,-811.9362885502633
229.83000000000175,-769.6422740629932
231.09999999999854,-803.8531208960703
231.5699999999997,-815.2285356630055
229.86000000000058,-817.355685045688
229.13999999999942,-818.4265113826514
228.0699999999997,-839.4272771062278
228.0099999999984,-834.7088730210053
228.09999999999854,-828.0784517065731
227.3100000000013,-833.5582785821898
227.95999999999913,-830.6697064091168
227.13999999999942,-813.156982230099
228.13999999999942,-802.5889173424985
229.0,-785.194636708653
229.70999999999913,-790.3674772529012
228.40000000000146,-801.8540839193884
229.1800000000003,-834.7088730210053
228.41999999999825,-826.9351089133816
227.7599999999984,-833.2972193397691
227.4399999999987,-817.1840627659476
227.97000000000116,-771.179622935022
227.08000000000175,-789.9323785155357
227.27999999999884,-770.9741596423773
227.65999999999985,-752.6057412798727
229.65999999999985,-762.9755945204488
229.58000000000175,-803.2343138029246
230.13999999999942,-808.1340090287194
230.84000000000015,-800.8726945451053
230.52000000000044,-803.8047765919182
230.27999999999884,-785.8666225363631
230.52000000000044,-771.3294902778944
230.86000000000058,-752.671006090477
233.90999999999985,-762.7604623669722
234.72999999999956,-723.4928013196113
235.59999999999854,-746.2025381949534
241.84999999999854,-704.3859237111865
239.47000000000116,-602.5498556228595
240.09999999999854,-666.6362738141906
241.0,-595.9448150681092
239.9900000000016,-591.1587289570743
240.27999999999884,-647.2973435458371
240.95999999999913,-647.0906716455866
240.75,-631.011356084673
240.2400000000016,-665.3877821594688
241.2599999999984,-687.6007813096548
240.16999999999825,-688.9761767627751
240.1899999999987,-719.4923101510431
242.63000000000102,-717.7229086190855
243.97999999999956,-699.1574872171586
243.5699999999997,-685.7818268659394
243.1800000000003,-658.7996621111706
243.7599999999984,-673.3609665217191
244.20999999999913,-698.7828188599815
243.9300000000003,-663.4576358162049
240.16999999999825,-678.0044369355055
239.25,-722.1367435881511
239.5,-706.2060867625041
240.2599999999984,-695.9619287127207
238.34999999999854,-699.989009248573
237.5,-680.4554931560051
237.90999999999985,-658.9301917323828
238.77999999999884,-661.4827709916026
239.90000000000146,-663.8020889832878
238.90000000000146,-687.0279013054533
238.65999999999985,-702.1790062266518
