actual_prices,predicted_prices
-0.9506015228733198,-0.7665305733680725
-0.9506789502302248,-0.7665391564369202
-0.9507336918647246,-0.7665668725967407
-0.950684375076887,-0.76658695936203
-0.9507228421714002,-0.7665722966194153
-0.9507736384628729,-0.7665874361991882
-0.9507805428131701,-0.7666066288948059
-0.9508505726518997,-0.7666105628013611
-0.9508791763888454,-0.766636073589325
-0.9509457540524263,-0.766647458076477
-0.950936383862737,-0.7666714787483215
-0.9509536447384803,-0.766670286655426
-0.95106608701475,-0.7666774392127991
-0.9510631280074799,-0.7667171359062195
-0.9508855875712644,-0.7667176127433777
-0.9508096397179944,-0.7666599154472351
-0.9508347912797916,-0.7666365504264832
-0.9508476136446293,-0.7666467428207397
-0.9508786832209671,-0.7666530013084412
-0.9509063006221563,-0.7666654586791992
-0.9510069068693449,-0.7666764855384827
-0.9513565628951136,-0.7667118906974792
-0.9513289454939247,-0.7668306231498718
-0.9517076984245176,-0.7668227553367615
-0.9516776151839367,-0.7669505476951599
-0.9516988214027068,-0.7669414281845093
-0.9515696114185721,-0.7669492363929749
-0.9515513642070723,-0.7669067978858948
-0.9516751493445448,-0.7669013142585754
-0.951566652411302,-0.7669434547424316
-0.9515257194773967,-0.7669081091880798
-0.9515804611118964,-0.7668953537940979
-0.951562707068275,-0.766914427280426
-0.9516588748045582,-0.7669095396995544
-0.9516154760312612,-0.7669423818588257
-0.951602160498545,-0.7669281363487244
-0.951552350542829,-0.7669243812561035
-0.9515528437107074,-0.7669082880020142
-0.951490704558032,-0.7669094204902649
-0.9515242399737616,-0.7668891549110413
-0.9515247331416399,-0.7669008374214172
-0.9512658200054924,-0.7669006586074829
-0.9513156299612084,-0.7668152451515198
-0.951414756704762,-0.766832172870636
-0.9514522374635187,-0.7668654322624207
-0.951414756704762,-0.7668777108192444
-0.9513703715957083,-0.7668657898902893
-0.9514344834198971,-0.7668517231941223
-0.9515617207325181,-0.7668731808662415
-0.9516588748045582,-0.7669165134429932
-0.9516864922057474,-0.7669492959976196
-0.9515779952725046,-0.7669588327407837
-0.9515474188640454,-0.7669227719306946
-0.9515947629803694,-0.7669126987457275
-0.9516667654906124,-0.7669295072555542
-0.9515474188640454,-0.7669538855552673
-0.9515518573749507,-0.7669141888618469
-0.9515341033313292,-0.7669158577919006
-0.9514951430689375,-0.7669109106063843
-0.9515493915355587,-0.7668984532356262
-0.9515326238276939,-0.7669166922569275
-0.9515395281779914,-0.7669121623039246
-0.9515439666888967,-0.7669149041175842
-0.9515646797397884,-0.7669166922569275
-0.9516509841185042,-0.7669245600700378
-0.951743699679639,-0.7669538259506226
-0.9517481381905445,-0.7669853568077087
-0.9520035991515433,-0.7669870257377625
-0.9519641457212731,-0.7670723795890808
-0.9519246922910031,-0.7670595049858093
-0.9520129693412325,-0.7670460343360901
-0.9520075444945703,-0.7670753598213196
-0.951962666217638,-0.7670730948448181
-0.951938994159476,-0.7670584321022034
-0.9519981743048812,-0.7670499682426453
-0.951962666217638,-0.7670692801475525
-0.9519079245831382,-0.7670566439628601
-0.9519897904509487,-0.7670376300811768
-0.9519971879691244,-0.7670645713806152
-0.9520228326988,-0.7670662999153137
-0.9520257917060702,-0.7670740485191345
-0.9520997668878266,-0.767073929309845
-0.9521910029453263,-0.7670981287956238
-0.9535516531217663,-0.7671274542808533
-0.9531970654172137,-0.7675803899765015
-0.9530131137985793,-0.7674601674079895
-0.9532118604535651,-0.767397403717041
-0.9530668690973224,-0.7674619555473328
-0.9531881883954031,-0.7674120664596558
-0.9534471015315505,-0.7674508690834045
-0.9531507076366463,-0.7675352692604065
-0.953154159811795,-0.7674347758293152
-0.9530392516961335,-0.7674341797828674
-0.9531763523663219,-0.7673942446708679
-0.9530076889519172,-0.7674381136894226
-0.9530219908203902,-0.76738041639328
-0.9530570057397548,-0.7673832178115845
-0.9529884554046606,-0.7673934102058411
-0.9530599647470251,-0.7673688530921936
-0.9531211175639439,-0.7673911452293396
-0.9531073088633493,-0.7674097418785095
-0.9531230902354573,-0.7674034237861633
-0.9530920206591197,-0.7674070000648499
-0.9531714206875382,-0.7673941254615784
-0.9533603039849563,-0.7674179673194885
-0.9534421698527668,-0.7674776911735535
-0.9534757052684963,-0.7675022482872009
-0.953245889037173,-0.7675102949142456
-0.9531581051548221,-0.7674309015274048
-0.9532715337668486,-0.7673987746238708
-0.9532606840735243,-0.7674334645271301
-0.9532986580001592,-0.7674267888069153
-0.953403209590375,-0.7674364447593689
-0.9533499474595104,-0.7674673199653625
-0.9533889077219022,-0.7674465775489807
-0.9537193302004141,-0.767455518245697
-0.9537129190179954,-0.767561137676239
-0.9538376904912245,-0.767554521560669
-0.9539738048256562,-0.7675921320915222
-0.9542953502823576,-0.7676326036453247
-0.9545774423087888,-0.7677370309829712
-0.9541834011739662,-0.7678266167640686
-0.9541153440067504,-0.7676914930343628
-0.9536128059386848,-0.7676653265953064
-0.9535679276617526,-0.7674938440322876
-0.9536709997483332,-0.7674759030342102
-0.9537676606524951,-0.767507016658783
-0.9536202034568606,-0.7675359845161438
-0.9534905003048476,-0.7674835324287415
-0.9533805238679697,-0.7674369215965271
-0.9534120866121857,-0.7673972249031067
-0.9535023363339287,-0.7674047350883484
-0.9535911065520364,-0.7674320340156555
-0.953479157443645,-0.7674583196640015
-0.9534781711078881,-0.7674172520637512
-0.9534451288600371,-0.7674139142036438
-0.9534352655024695,-0.7674002647399902
-0.9535373512532933,-0.7673938870429993
-0.9535797636908337,-0.7674252390861511
-0.953411100276429,-0.7674365043640137
-0.9534826096187935,-0.7673776745796204
-0.9533257822334699,-0.767399251461029
-0.953139857943322,-0.7673442959785461
-0.9532138331250785,-0.7672804594039917
-0.9532128467893218,-0.7673031687736511
-0.9532024902638758,-0.7673004865646362
-0.9532350393438487,-0.7672945857048035
-0.9533514269631455,-0.7673035264015198
-0.9533741126855507,-0.7673397064208984
-0.9532685747595783,-0.7673446536064148
-0.9532513138838352,-0.7673073410987854
-0.9533173983795376,-0.767299234867096
-0.953329727576497,-0.7673186659812927
-0.9534895139690908,-0.7673203349113464
-0.9534037027582535,-0.7673714756965637
-0.9533445226128482,-0.7673402428627014
-0.953418990962483,-0.7673184275627136
-0.9534860617939421,-0.7673409581184387
-0.9533035896789429,-0.7673608660697937
-0.9532409573583893,-0.7672976851463318
-0.9532177784681055,-0.7672744393348694
-0.9533021101753079,-0.7672649621963501
-0.953337618262551,-0.7672902345657349
-0.9533903872255373,-0.7673000693321228
-0.9533933462328076,-0.7673150300979614
-0.9533889077219022,-0.767313539981842
-0.9534278679842938,-0.7673093676567078
-0.9533958120721994,-0.7673197984695435
-0.9534362518382262,-0.7673066854476929
-0.9533869350503886,-0.7673177123069763
-0.9533445226128482,-0.7672988176345825
-0.9533095076934835,-0.767282247543335
-0.9533741126855507,-0.7672682404518127
-0.9533356455910375,-0.7672876119613647
-0.9533731263497941,-0.767271876335144
-0.953405675429767,-0.7672826647758484
-0.953421456801875,-0.7672911286354065
-0.9533953189043209,-0.7672939896583557
-0.9534392108454964,-0.7672824263572693
-0.953429347487929,-0.7672948837280273
-0.9534106071085506,-0.7672892212867737
-0.9533119735328754,-0.7672803401947021
-0.9533159188759024,-0.7672451734542847
-0.9532883014747133,-0.7672441005706787
-0.953253779723227,-0.7672325968742371
-0.953269561095335,-0.7672188878059387
-0.9532813971244162,-0.7672218680381775
-0.953269561095335,-0.7672232985496521
-0.9532527933874703,-0.7672169804573059
-0.9531023771845655,-0.7672082185745239
-0.9530619374185387,-0.7671552300453186
-0.95301903181312,-0.7671392560005188
-0.9527108018891348,-0.7671219706535339
-0.9528281758441883,-0.767016589641571
-0.9527971062678507,-0.7670536041259766
-0.9527527211587967,-0.7670404314994812
-0.9528025311145127,-0.7670238614082336
-0.9527882292460399,-0.7670374512672424
-0.9527546938303103,-0.7670305371284485
-0.9527650503557562,-0.7670166492462158
-0.9527902019175533,-0.7670177817344666
-0.952739898793959,-0.7670238018035889
-0.9527936540927021,-0.767004132270813
-0.9527926677569453,-0.7670194506645203
-0.9526723347946214,-0.7670174241065979
-0.9526057571310407,-0.7669743895530701
-0.952625977014054,-0.7669499516487122
-0.9526452105613108,-0.7669540047645569
-0.952616606824365,-0.7669579386711121
-0.952594414269838,-0.7669458985328674
-0.9526082229704326,-0.7669359445571899
-0.9527936540927021,-0.7669382691383362
-0.9528390255375127,-0.7669975161552429
-0.9528266963405532,-0.7670103907585144
-0.9527892155817967,-0.7670034766197205
-0.9528834106465666,-0.7669880986213684
-0.9529253299162285,-0.7670169472694397
-0.952905110033215,-0.767028272151947
-0.9528622044277963,-0.7670194506645203
-0.9528069696254181,-0.7670024037361145
-0.9528562864132557,-0.7669812440872192
-0.9528681224423368,-0.7669952511787415
-0.9527699820345399,-0.7669965028762817
-0.9527872429102832,-0.7669616937637329
-0.9527714615381752,-0.7669649720191956
-0.9528188056544992,-0.7669575810432434
-0.9528291621799451,-0.7669708132743835
-0.9528020379466344,-0.7669716477394104
-0.9528045037860262,-0.7669610381126404
-0.9528444503841748,-0.766959547996521
-0.9528257100047964,-0.7669702172279358
-0.9528705882817287,-0.7669616341590881
-0.9530653895936874,-0.7669747471809387
-0.9530589784112684,-0.7670372724533081
-0.9530501013894576,-0.7670335173606873
-0.9531028703524438,-0.767028272151947
-0.9531876952275246,-0.7670433521270752
-0.9531975585850921,-0.7670696377754211
-0.9533035896789429,-0.7670705914497375
-0.9533119735328754,-0.7671030163764954
-0.9533578381455644,-0.7671039700508118
-0.9533889077219022,-0.7671167254447937
-0.953369181006767,-0.7671244740486145
-0.9532241896505245,-0.7671149969100952
-0.953222216979011,-0.7670643925666809
-0.9533095076934835,-0.7670609951019287
-0.9533139462043889,-0.7670878767967224
-0.953329727576497,-0.7670869827270508
-0.9533282480728618,-0.767089307308197
-0.9532868219710783,-0.7670858502388
-0.9533395909340645,-0.7670698761940002
-0.9532937263213755,-0.767084538936615
-0.9532715337668486,-0.7670666575431824
-0.953299644335916,-0.7670565247535706
-0.953488527633334,-0.767063558101654
-0.9533731263497941,-0.7671235203742981
-0.9534160319552129,-0.7670823335647583
-0.953377071692821,-0.7670937180519104
-0.9533366319267942,-0.7670783400535583
-0.9533938394006859,-0.7670623064041138
-0.953353399634659,-0.7670784592628479
-0.9531945995778218,-0.767062246799469
-0.9531433101184706,-0.7670066356658936
-0.9531881883954031,-0.766987144947052
-0.9531679685123895,-0.7669999003410339
-0.9531230902354573,-0.7669909000396729
-0.9532542728911053,-0.7669736742973328
-0.9531181585566736,-0.7670151591300964
-0.9531166790530384,-0.7669674754142761
-0.9531413374469573,-0.7669649720191956
-0.9531807908772274,-0.7669710516929626
-0.9531852293881328,-0.7669816017150879
-0.9532074219426597,-0.7669810652732849
-0.953255259226862,-0.766986072063446
-0.9532409573583893,-0.7669997215270996
-0.9532952058250106,-0.7669923901557922
-0.9532725201026053,-0.7670084834098816
-0.9532592045698892,-0.7669984698295593
-0.9532532865553487,-0.7669920325279236
-0.9532463822050513,-0.7669879794120789
-0.9533366319267942,-0.7669845819473267
-0.9532873151389566,-0.767012894153595
-0.9533198642189294,-0.7669950127601624
-0.9534392108454964,-0.76700359582901
-0.9534623897357801,-0.7670418620109558
-0.9534436493564018,-0.7670478224754333
-0.9534480878673072,-0.7670397758483887
-0.9534850754581854,-0.7670392990112305
-0.9534387176776181,-0.7670499682426453
-0.9535713798369012,-0.7670323252677917
-0.9532656157523082,-0.7670751214027405
-0.9533198642189294,-0.7669714093208313
-0.9532715337668486,-0.7669873833656311
-0.9532744927741189,-0.7669698596000671
-0.9532818902922945,-0.7669687867164612
-0.9533124667007538,-0.7669696807861328
-0.9533247958977131,-0.7669777274131775
-0.9532744927741189,-0.7669803500175476
-0.9532725201026053,-0.766961395740509
-0.9533238095619565,-0.7669588923454285
-0.9532271486577947,-0.7669737935066223
-0.9532769586135108,-0.7669402956962585
-0.9532498343802001,-0.7669550776481628
-0.9531334467609033,-0.766943633556366
-0.9530333336815928,-0.7669033408164978
-0.9531048430239574,-0.7668681144714355
-0.9531482417972545,-0.7668911814689636
-0.9529642901786202,-0.7669040560722351
-0.9529618243392284,-0.7668411731719971
-0.9530017709373767,-0.7668387293815613
-0.953026922499174,-0.7668507695198059
-0.9530377721924982,-0.766857385635376
-0.9530486218858225,-0.7668596506118774
-0.9531186517245518,-0.7668619751930237
-0.953092513826998,-0.7668836116790771
-0.9530609510827819,-0.766873300075531
-0.9530954728342683,-0.7668610215187073
-0.9531073088633493,-0.7668713927268982
-0.953093993330633,-0.7668735384941101
-0.9530821573015521,-0.766867458820343
-0.9531566256511869,-0.7668624520301819
-0.9531916405705517,-0.7668852806091309
-0.9531659958408761,-0.7668957710266113
-0.9531763523663219,-0.7668858766555786
-0.9529800715507283,-0.7668880820274353
-0.9529593584998364,-0.7668213248252869
-0.9529277957556203,-0.7668135762214661
-0.9528281758441883,-0.7668023705482483
-0.9528853833180799,-0.7667679190635681
-0.9528444503841748,-0.7667858004570007
-0.9529499883101472,-0.7667713761329651
-0.9528572727490124,-0.7668057084083557
-0.9529702081931607,-0.7667737603187561
-0.9529031373617015,-0.7668101191520691
-0.9529253299162285,-0.7667872309684753
-0.9529529473174175,-0.7667937874794006
-0.9529356864416743,-0.7668021321296692
-0.9529943734192012,-0.7667953372001648
-0.9530357995209848,-0.766814112663269
-0.9529455497992418,-0.7668272256851196
-0.9529337137701608,-0.7667976021766663
-0.9529894417404173,-0.7667936086654663
-0.9529568926604445,-0.7668125629425049
-0.9530057162804039,-0.7668020129203796
-0.9529963460907146,-0.7668183445930481
-0.9528414913769044,-0.7668153643608093
-0.9528858764859583,-0.766764223575592
-0.9529425907919715,-0.7667791843414307
-0.9528661497708233,-0.7667986750602722
-0.9528858764859583,-0.7667728066444397
-0.9529776057113364,-0.7667797207832336
-0.9529608380034716,-0.7668104767799377
-0.9529164528944176,-0.7668047547340393
-0.9529120143835123,-0.7667904496192932
-0.9529475224707554,-0.7667892575263977
-0.9529056032010933,-0.7668008804321289
-0.9529105348798772,-0.7667871117591858
-0.9528222578296478,-0.766788899898529
-0.9528345870266072,-0.7667595148086548
-0.9528538205738639,-0.7667641043663025
-0.9528700951138503,-0.7667710185050964
-0.9528863696538367,-0.7667765021324158
-0.9528705882817287,-0.7667827010154724
-0.952843464048418,-0.7667780518531799
-0.9528774926320259,-0.7667695879936218
-0.9528710814496072,-0.7667810320854187
