time,test_value
2011-11-15,10280.024509494722
2011-11-16,10280.024509494722
2011-11-17,10280.024509494722
2011-11-18,10280.024509494722
2011-11-21,10280.024509494722
2011-11-22,10280.024509494722
2011-11-23,10280.024509494722
2011-11-25,10280.024509494722
2011-11-28,10280.024509494722
2011-11-29,10280.024509494722
2011-11-30,10280.024509494722
2011-12-01,10280.024509494722
2011-12-02,10280.024509494722
2011-12-05,10280.024509494722
2011-12-06,10280.024509494722
2011-12-07,10280.024509494722
2011-12-08,10280.024509494722
2011-12-09,10280.024509494722
2011-12-12,10280.024509494722
2011-12-13,10280.024509494722
2011-12-14,10280.024509494722
2011-12-15,10280.024509494722
2011-12-16,10280.024509494722
2011-12-19,10280.024509494722
2011-12-20,10280.024509494722
2011-12-21,10280.024509494722
2011-12-22,10280.024509494722
2011-12-23,10280.024509494722
2011-12-27,10280.024509494722
2011-12-28,10280.024509494722
2011-12-29,10280.024509494722
2011-12-30,10280.024509494722
2012-01-03,10280.024509494722
2012-01-04,10280.024509494722
2012-01-05,10280.024509494722
2012-01-06,10280.024509494722
2012-01-09,10280.024509494722
2012-01-10,10280.024509494722
2012-01-11,10280.024509494722
2012-01-12,10280.024509494722
2012-01-13,10280.024509494722
2012-01-17,10280.024509494722
2012-01-18,10280.024509494722
2012-01-30,10280.024509494722
2012-01-31,10280.024509494722
2012-02-01,10280.024509494722
2012-02-02,10280.024509494722
2012-02-03,10280.024509494722
2012-02-06,10280.024509494722
2012-02-07,10280.024509494722
2012-02-08,10280.024509494722
2012-02-09,10280.024509494722
2012-02-10,10280.024509494722
2012-02-13,10280.024509494722
2012-02-14,10280.024509494722
2012-02-15,10280.024509494722
2012-02-16,10280.024509494722
2012-02-17,10280.024509494722
2012-02-21,10280.024509494722
2012-02-22,10280.024509494722
2012-02-23,10280.024509494722
2012-02-24,10280.024509494722
2012-02-29,10280.024509494722
2012-03-01,10280.024509494722
2012-03-02,10280.024509494722
2012-03-05,10280.024509494722
2012-03-06,10280.024509494722
2012-03-07,10280.024509494722
2012-03-08,10280.024509494722
2012-03-09,10280.024509494722
2012-03-12,10280.024509494722
2012-03-13,10280.024509494722
2012-03-14,10280.024509494722
2012-03-15,10280.024509494722
2012-03-16,10280.024509494722
2012-03-19,10280.024509494722
2012-03-20,10280.024509494722
2012-03-21,10280.024509494722
2012-03-22,10280.024509494722
2012-03-23,10280.024509494722
2012-03-26,10280.024509494722
2012-03-27,10280.024509494722
2012-03-28,10280.024509494722
2012-03-29,10280.024509494722
2012-03-30,10280.024509494722
2012-04-02,10280.024509494722
2012-04-03,10280.024509494722
2012-04-05,10280.024509494722
2012-04-09,10280.024509494722
2012-04-10,10280.024509494722
2012-04-11,10280.024509494722
2012-04-12,10280.024509494722
2012-04-13,10280.024509494722
2012-04-16,10280.024509494722
2012-04-17,10280.024509494722
2012-04-18,10280.024509494722
2012-04-19,10280.024509494722
2012-04-20,10280.024509494722
2012-04-23,10280.024509494722
2012-04-24,10280.024509494722
2012-04-25,10280.024509494722
2012-04-26,10280.024509494722
2012-04-27,10261.67766352182
2012-04-30,10273.438925132657
2012-05-02,10285.961448354336
2012-05-03,10283.99973686111
2012-05-04,10290.700186743496
2012-05-07,10295.0470327164
2012-05-08,10287.655140300141
2012-05-09,10287.47045570285
2012-05-10,10285.824059612336
2012-05-11,10284.639375015046
2012-05-14,10285.73171731369
2012-05-15,10290.639375015046
2012-05-16,10285.578563286594
2012-05-17,10294.508744209625
2012-05-18,10287.056040064916
2012-05-21,10286.409643974399
2012-05-22,10287.186670870335
2012-05-23,10280.549282128335
2012-05-24,10282.664147648658
2012-05-25,10281.218201440528
2012-05-29,10297.09432857169
2012-05-30,10292.14838236356
2012-05-31,10286.008744209625
2012-06-01,10284.310543739173
2012-06-04,10274.95018189311
2012-06-05,10282.380362816142
2012-06-06,10286.249732010723
2012-06-07,10287.402886037818
2012-06-08,10282.657389712078
2012-06-11,10284.348832245949
2012-06-12,10282.2722552324
2012-06-13,10284.718201440528
2012-06-14,10288.45693982969
2012-06-15,10293.472705114787
2012-06-18,10302.479463051368
2012-06-19,10300.756489947304
2012-06-20,10301.240724662206
2012-06-21,10297.164147648658
2012-06-22,10300.625859141885
2012-06-25,10307.587570635109
2012-06-26,10302.418651322916
2012-06-27,10299.364597531045
2012-06-28,10298.810543739173
2012-06-29,10298.517751558142
2012-07-02,10292.670905585239
2012-07-03,10296.339824897432
2012-07-05,10299.794778454077
2012-07-06,10298.887120752723
2012-07-09,10301.718201440528
2012-07-10,10292.549282128335
2012-07-11,10292.972705114787
2012-07-12,10286.688920282271
2012-07-13,10278.596577983626
2012-07-16,10274.373604879562
2012-07-17,10282.020000970077
2012-07-18,10277.520000970077
2012-07-19,10277.026758906657
2012-07-20,10279.765497295819
2012-07-23,10275.481712463303
2012-07-24,10275.020000970077
2012-07-25,10272.704685567367
2012-07-26,10266.6348664904
2012-07-27,10267.364597531045
2012-07-30,10274.64162442698
2012-07-31,10280.794778454077
2012-08-01,10299.218201440528
2012-08-02,10299.218201440528
2012-08-03,10305.902886037818
2012-08-06,10300.887120752723
2012-08-07,10306.425409259497
2012-08-08,10308.256489947304
2012-08-09,10306.59432857169
2012-08-10,10308.871355467625
2012-08-13,10317.72495937711
2012-08-14,10314.763247883884
2012-08-15,10308.447932481175
2012-08-16,10316.04027477982
2012-08-17,10319.371355467625
2012-08-20,10319.371355467625
2012-08-21,10319.371355467625
2012-08-22,10319.371355467625
2012-08-23,10319.371355467625
2012-08-24,10319.371355467625
2012-08-27,10319.371355467625
2012-08-28,10319.371355467625
2012-08-29,10319.371355467625
2012-08-30,10319.371355467625
2012-08-31,10319.371355467625
2012-09-04,10319.371355467625
2012-09-05,10319.371355467625
2012-09-06,10319.371355467625
2012-09-07,10319.371355467625
2012-09-10,10319.371355467625
2012-09-11,10319.371355467625
2012-09-12,10319.371355467625
2012-09-13,10319.371355467625
2012-09-14,10319.371355467625
2012-09-17,10319.371355467625
2012-09-18,10319.371355467625
2012-09-19,10319.371355467625
2012-09-20,10319.371355467625
2012-09-21,10319.371355467625
2012-09-24,10319.371355467625
2012-09-25,10319.371355467625
2012-09-26,10319.371355467625
2012-09-27,10319.371355467625
2012-09-28,10319.371355467625
2012-10-01,10319.371355467625
2012-10-02,10319.371355467625
2012-10-03,10319.371355467625
2012-10-04,10319.371355467625
2012-10-05,10319.371355467625
2012-10-08,10319.371355467625
2012-10-09,10319.371355467625
2012-10-11,10319.371355467625
2012-10-12,10319.371355467625
2012-10-15,10319.371355467625
2012-10-16,10319.371355467625
2012-10-17,10319.371355467625
2012-10-18,10319.371355467625
2012-10-19,10319.371355467625
2012-10-22,10319.371355467625
2012-10-23,10319.371355467625
2012-10-24,10319.371355467625
2012-10-25,10319.371355467625
2012-10-26,10319.371355467625
2012-10-31,10319.371355467625
2012-11-01,10319.371355467625
2012-11-02,10319.371355467625
2012-11-05,10319.371355467625
2012-11-06,10319.371355467625
2012-11-07,10319.371355467625
2012-11-08,10319.371355467625
2012-11-09,10319.371355467625
2012-11-12,10319.371355467625
2012-11-13,10319.371355467625
2012-11-14,10319.371355467625
2012-11-15,10319.371355467625
2012-11-16,10319.371355467625
2012-11-19,10319.371355467625
2012-11-20,10319.371355467625
2012-11-21,10319.371355467625
2012-11-23,10319.371355467625
2012-11-26,10319.371355467625
2012-11-27,10319.371355467625
2012-11-28,10319.371355467625
2012-11-29,10319.371355467625
2012-11-30,10319.371355467625
2012-12-03,10319.371355467625
2012-12-04,10319.371355467625
2012-12-05,10319.371355467625
2012-12-06,10319.371355467625
2012-12-07,10319.371355467625
2012-12-10,10319.371355467625
2012-12-11,10319.371355467625
2012-12-12,10319.371355467625
2012-12-13,10319.371355467625
2012-12-14,10319.371355467625
2012-12-17,10319.371355467625
2012-12-18,10319.371355467625
2012-12-19,10319.371355467625
2012-12-20,10319.371355467625
2012-12-21,10319.371355467625
2012-12-24,10319.371355467625
2012-12-26,10319.371355467625
2012-12-27,10319.371355467625
2012-12-28,10319.371355467625
2013-01-02,10319.371355467625
2013-01-03,10319.371355467625
2013-01-04,10319.371355467625
2013-01-07,10319.371355467625
2013-01-08,10319.371355467625
2013-01-09,10319.371355467625
2013-01-10,10319.371355467625
2013-01-11,10319.371355467625
2013-01-14,10319.371355467625
2013-01-15,10319.371355467625
2013-01-16,10319.371355467625
2013-01-17,10319.371355467625
2013-01-18,10319.371355467625
2013-01-22,10319.371355467625
2013-01-23,10319.371355467625
2013-01-24,10319.371355467625
2013-01-25,10319.371355467625
2013-01-28,10319.371355467625
2013-01-29,10319.371355467625
2013-01-30,10319.371355467625
2013-01-31,10319.371355467625
2013-02-01,10319.371355467625
2013-02-04,10319.371355467625
2013-02-05,10319.371355467625
2013-02-06,10319.371355467625
2013-02-19,10319.371355467625
2013-02-20,10319.371355467625
2013-02-21,10319.371355467625
2013-02-22,10319.371355467625
2013-02-25,10319.371355467625
2013-02-26,10319.371355467625
2013-02-27,10319.371355467625
2013-03-01,10319.371355467625
2013-03-04,10319.371355467625
2013-03-05,10319.371355467625
2013-03-06,10319.371355467625
2013-03-07,10319.371355467625
2013-03-08,10319.371355467625
2013-03-11,10319.371355467625
2013-03-12,10319.371355467625
2013-03-13,10319.371355467625
2013-03-14,10319.371355467625
2013-03-15,10319.371355467625
2013-03-18,10319.371355467625
2013-03-19,10319.371355467625
2013-03-20,10319.371355467625
2013-03-21,10319.371355467625
2013-03-22,10319.371355467625
2013-03-25,10319.371355467625
2013-03-26,10319.371355467625
2013-03-27,10319.371355467625
2013-03-28,10319.371355467625
2013-04-01,10319.371355467625
2013-04-02,10319.371355467625
2013-04-03,10319.371355467625
2013-04-08,10319.371355467625
2013-04-09,10319.371355467625
2013-04-10,10319.371355467625
2013-04-11,10319.371355467625
2013-04-12,10319.371355467625
2013-04-15,10319.371355467625
2013-04-16,10319.371355467625
2013-04-17,10319.371355467625
2013-04-18,10319.371355467625
2013-04-19,10319.371355467625
2013-04-22,10319.371355467625
2013-04-23,10319.371355467625
2013-04-24,10319.371355467625
2013-04-25,10319.371355467625
2013-04-26,10319.371355467625
2013-04-29,10319.371355467625
2013-04-30,10319.371355467625
2013-05-02,10319.371355467625
2013-05-03,10319.371355467625
2013-05-06,10319.371355467625
2013-05-07,10319.371355467625
2013-05-08,10319.371355467625
2013-05-09,10319.371355467625
2013-05-10,10319.371355467625
2013-05-13,10319.371355467625
2013-05-14,10319.371355467625
2013-05-15,10319.371355467625
2013-05-16,10319.371355467625
2013-05-17,10319.371355467625
2013-05-20,10319.371355467625
2013-05-21,10319.371355467625
2013-05-22,10319.371355467625
2013-05-23,10319.371355467625
2013-05-24,10319.371355467625
2013-05-28,10319.371355467625
2013-05-29,10319.371355467625
2013-05-30,10319.371355467625
2013-05-31,10319.371355467625
2013-06-03,10319.371355467625
2013-06-04,10319.371355467625
2013-06-05,10319.371355467625
2013-06-06,10319.371355467625
2013-06-07,10319.371355467625
2013-06-10,10319.371355467625
2013-06-11,10319.371355467625
2013-06-13,10319.371355467625
2013-06-14,10319.371355467625
2013-06-17,10319.371355467625
2013-06-18,10319.371355467625
2013-06-19,10319.371355467625
2013-06-20,10319.371355467625
2013-06-21,10319.371355467625
2013-06-24,10319.371355467625
2013-06-25,10319.371355467625
2013-06-26,10319.371355467625
2013-06-27,10319.371355467625
2013-06-28,10319.371355467625
2013-07-01,10319.371355467625
2013-07-02,10319.371355467625
2013-07-03,10319.371355467625
2013-07-05,10319.371355467625
2013-07-08,10319.371355467625
2013-07-09,10319.371355467625
2013-07-10,10319.371355467625
2013-07-11,10319.371355467625
2013-07-12,10319.371355467625
2013-07-15,10319.371355467625
2013-07-16,10319.371355467625
2013-07-17,10319.371355467625
2013-07-18,10319.371355467625
2013-07-19,10319.371355467625
2013-07-22,10319.371355467625
2013-07-23,10319.371355467625
2013-07-24,10319.371355467625
2013-07-25,10319.371355467625
2013-07-26,10319.371355467625
2013-07-29,10319.371355467625
2013-07-30,10319.371355467625
2013-07-31,10319.371355467625
2013-08-01,10319.371355467625
2013-08-02,10319.371355467625
2013-08-05,10319.371355467625
2013-08-06,10319.371355467625
2013-08-07,10319.371355467625
2013-08-08,10319.371355467625
2013-08-09,10319.371355467625
2013-08-12,10319.371355467625
2013-08-13,10319.371355467625
2013-08-14,10319.371355467625
2013-08-15,10319.371355467625
2013-08-16,10319.371355467625
2013-08-19,10319.371355467625
2013-08-20,10319.371355467625
2013-08-22,10319.371355467625
2013-08-23,10319.371355467625
2013-08-26,10319.371355467625
2013-08-27,10319.371355467625
2013-08-28,10319.371355467625
2013-08-29,10319.371355467625
2013-08-30,10319.371355467625
2013-09-03,10319.371355467625
2013-09-04,10319.371355467625
2013-09-05,10319.371355467625
2013-09-06,10319.371355467625
2013-09-09,10319.371355467625
2013-09-10,10319.371355467625
2013-09-11,10319.371355467625
2013-09-12,10319.371355467625
2013-09-13,10319.371355467625
2013-09-16,10319.371355467625
2013-09-17,10319.371355467625
2013-09-18,10319.371355467625
2013-09-23,10319.371355467625
2013-09-24,10319.371355467625
2013-09-25,10319.371355467625
2013-09-26,10319.371355467625
2013-09-27,10319.371355467625
2013-09-30,10319.371355467625
2013-10-01,10319.371355467625
2013-10-02,10319.371355467625
2013-10-03,10319.371355467625
2013-10-04,10319.371355467625
2013-10-07,10319.371355467625
2013-10-08,10319.371355467625
2013-10-09,10319.371355467625
2013-10-11,10319.371355467625
2013-10-14,10319.371355467625
2013-10-15,10311.718201440528
2013-10-16,10315.294778454077
2013-10-17,10311.718201440528
2013-10-18,10313.488470399883
2013-10-21,10316.988470399883
2013-10-22,10318.373604879562
2013-10-23,10313.411893386336
2013-10-24,10314.488470399883
2013-10-25,10317.218201440528
2013-10-28,10317.026758906657
2013-10-29,10313.026758906657
2013-10-30,10313.488470399883
2013-10-31,10306.026758906657
2013-11-01,10303.526758906657
2013-11-04,10275.065047413433
2013-11-05,10275.256489947304
2013-11-06,10273.718201440528
2013-11-07,10276.218201440528
2013-11-08,10276.794778454077
2013-11-11,10277.409643974399
2013-11-12,10288.871355467625
2013-11-13,10289.524509494722
2013-11-14,10291.986220987948
2013-11-15,10292.447932481175
2013-11-18,10288.947932481175
2013-11-19,10272.371355467625
2013-11-20,10283.024509494722
2013-11-21,10285.17766352182
2013-11-22,10275.254240535367
2013-11-25,10272.17766352182
2013-11-26,10270.986220987948
2013-11-27,10275.371355467625
2013-11-29,10267.871355467625
2013-12-02,10273.409643974399
2013-12-03,10268.447932481175
2013-12-04,10268.871355467625
2013-12-05,10272.447932481175
2013-12-06,10272.024509494722
2013-12-09,10275.871355467625
2013-12-10,10273.447932481175
2013-12-11,10273.871355467625
2013-12-12,10281.024509494722
2013-12-13,10284.562798001496
2013-12-16,10284.10108650827
2013-12-17,10278.986220987948
2013-12-18,10282.17766352182
2013-12-19,10272.562798001496
2013-12-20,10268.60108650827
2013-12-23,10271.447932481175
2013-12-24,10274.524509494722
2013-12-26,10274.447932481175
2013-12-27,10267.409643974399
2013-12-30,10260.294778454077
2013-12-31,10260.833066960851
2014-01-02,10262.409643974399
2014-01-03,10266.062798001496
2014-01-06,10270.062798001496
2014-01-07,10282.60108650827
2014-01-08,10295.947932481175
2014-01-09,10288.17766352182
2014-01-10,10284.10108650827
2014-01-13,10286.524509494722
2014-01-14,10286.986220987948
2014-01-15,10284.871355467625
2014-01-16,10287.718201440528
2014-01-17,10291.179912933754
2014-01-21,10317.256489947304
2014-01-22,10307.179912933754
2014-01-23,10304.179912933754
2014-01-24,10299.14162442698
2014-01-27,10303.371355467625
2014-02-05,10298.715952028593
2014-02-06,10293.60108650827
2014-02-07,10293.447932481175
2014-02-10,10292.024509494722
2014-02-11,10284.409643974399
2014-02-12,10269.871355467625
2014-02-13,10274.871355467625
2014-02-14,10274.679912933754
2014-02-18,10273.14162442698
2014-02-19,10271.64162442698
2014-02-20,10270.256489947304
2014-02-21,10270.179912933754
2014-02-24,10269.718201440528
2014-02-25,10261.14162442698
2014-02-26,10260.679912933754
2014-02-27,10261.64162442698
2014-03-03,10256.64162442698
2014-03-04,10261.179912933754
2014-03-05,10257.988470399883
2014-03-06,10246.258739359238
2014-03-07,10239.643873838917
2014-03-10,10239.258739359238
2014-03-11,10237.68216234569
2014-03-12,10255.258739359238
2014-03-13,10262.49071981182
2014-03-14,10253.105585332141
2014-03-17,10259.18216234569
2014-03-18,10259.643873838917
2014-03-19,10272.643873838917
2014-03-20,10266.835316372788
2014-03-21,10268.297027866012
2014-03-24,10266.797027866012
2014-03-25,10260.720450852465
2014-03-26,10256.067296825368
2014-03-27,10262.029008318594
2014-03-28,10270.41414279827
2014-03-31,10266.837565784723
2014-04-01,10253.760988771175
2014-04-02,10250.7227002644
2014-04-03,10258.337565784723
2014-04-07,10254.41414279827
2014-04-08,10256.799277277949
2014-04-09,10255.299277277949
2014-04-10,10247.760988771175
2014-04-11,10252.7227002644
2014-04-14,10258.184411757626
2014-04-15,10263.531257730529
2014-04-16,10266.646123250852
2014-04-17,10256.2227002644
2014-04-21,10250.107834744078
2014-04-22,10249.107834744078
2014-04-23,10246.146123250852
2014-04-24,10241.646123250852
2014-04-25,10247.337565784723
2014-04-28,10231.299277277949
2014-04-29,10234.684411757626
2014-04-30,10244.337565784723
2014-05-02,10210.875854291497
2014-05-05,10201.952431305046
2014-05-06,10206.875854291497
2014-05-07,10198.337565784723
2014-05-08,10205.260988771175
2014-05-09,10211.7227002644
2014-05-12,10222.837565784723
2014-05-13,10226.684411757626
2014-05-14,10215.569546237304
2014-05-15,10219.569546237304
2014-05-16,10217.569546237304
2014-05-19,10226.646123250852
2014-05-20,10226.646123250852
2014-05-21,10229.684411757626
2014-05-22,10214.569546237304
2014-05-23,10221.069546237304
2014-05-27,10211.95468071698
2014-05-28,10213.416392210207
2014-05-29,10221.569546237304
2014-05-30,10230.260988771175
2014-06-03,10228.031257730529
2014-06-04,10230.45468071698
2014-06-05,10213.492969223755
2014-06-06,10220.031257730529
2014-06-09,10211.492969223755
2014-06-10,10211.878103703433
2014-06-11,10216.339815196658
2014-06-12,10220.95468071698
2014-06-13,10220.492969223755
2014-06-16,10224.916392210207
2014-06-17,10212.339815196658
2014-06-18,10209.801526689884
2014-06-19,10205.26323818311
2014-06-20,10212.878103703433
2014-06-23,10209.492969223755
2014-06-24,10215.492969223755
2014-06-25,10215.95468071698
2014-06-26,10206.878103703433
2014-06-27,10221.801526689884
2014-06-30,10218.724949676336
2014-07-01,10217.110084156013
2014-07-02,10211.265487595047
2014-07-03,10196.11233356795
2014-07-07,10201.497468047626
2014-07-08,10209.11233356795
2014-07-09,10211.650622074723
2014-07-10,10216.11233356795
2014-07-11,10231.959179540852
2014-07-14,10226.265487595047
2014-07-15,10233.727199088271
2014-07-16,10230.418641622142
2014-07-17,10226.878103703433
2014-07-18,10216.95468071698
2014-07-21,10213.95468071698
2014-07-22,10204.878103703433
2014-07-23,10204.878103703433
2014-07-24,10209.339815196658
2014-07-25,10213.492969223755
2014-07-28,10216.107834744078
2014-07-29,10223.416392210207
2014-07-30,10219.878103703433
2014-07-31,10249.646123250852
2014-08-01,10221.2227002644
2014-08-04,10228.95468071698
2014-08-05,10230.260988771175
2014-08-06,10215.184411757626
2014-08-07,10227.107834744078
2014-08-08,10227.684411757626
2014-08-11,10223.184411757626
2014-08-12,10229.607834744078
2014-08-13,10221.531257730529
2014-08-14,10221.416392210207
2014-08-15,10221.416392210207
2014-08-18,10220.492969223755
2014-08-19,10211.416392210207
2014-08-20,10210.801526689884
2014-08-21,10208.878103703433
2014-08-22,10213.801526689884
2014-08-25,10221.339815196658
2014-08-26,10226.878103703433
2014-08-27,10221.801526689884
2014-08-28,10225.839815196658
2014-08-29,10221.916392210207
2014-09-02,10208.26323818311
2014-09-03,10211.110084156013
2014-09-04,10209.648372662788
2014-09-05,10211.186661169562
2014-09-09,10204.186661169562
2014-09-10,10209.339815196658
2014-09-11,10212.339815196658
2014-09-12,10214.492969223755
2014-09-15,10219.95468071698
2014-09-16,10223.031257730529
2014-09-17,10224.378103703433
2014-09-18,10222.339815196658
2014-09-19,10225.339815196658
2014-09-22,10225.569546237304
2014-09-23,10247.031257730529
2014-09-24,10272.492969223755
2014-09-25,10269.069546237304
2014-09-26,10263.646123250852
2014-09-29,10273.184411757626
2014-09-30,10267.2227002644
2014-10-01,10261.607834744078
2014-10-02,10262.646123250852
2014-10-03,10266.878103703433
2014-10-06,10257.26323818311
2014-10-07,10266.839815196658
2014-10-08,10277.031257730529
2014-10-09,10302.339815196658
2014-10-13,10315.184411757626
2014-10-14,10300.146123250852
2014-10-15,10292.107834744078
2014-10-16,10297.107834744078
2014-10-17,10300.95468071698
2014-10-20,10305.26323818311
2014-10-21,10302.339815196658
2014-10-22,10300.533507142465
2014-10-23,10304.648372662788
2014-10-24,10303.801526689884
2014-10-27,10307.110084156013
2014-10-28,10300.110084156013
2014-10-29,10290.533507142465
2014-10-30,10297.071795649239
2014-10-31,10294.418641622142
2014-11-03,10290.380353115368
2014-11-04,10294.80377610182
2014-11-05,10302.30377610182
2014-11-06,10315.80377610182
2014-11-07,10300.880353115368
2014-11-10,10279.11233356795
2014-11-11,10285.150622074723
2014-11-12,10280.80377610182
2014-11-13,10276.650622074723
2014-11-14,10276.074045061176
2014-11-17,10281.727199088271
2014-11-18,10290.842064608594
2014-11-19,10292.497468047626
2014-11-20,10295.267737006981
2014-11-21,10289.806025513755
2014-11-24,10284.806025513755
2014-11-25,10285.267737006981
2014-11-26,10278.267737006981
2014-11-28,10272.57629447311
2014-12-01,10273.191159993434
2014-12-02,10280.882602527305
2014-12-03,10272.344314020529
2014-12-04,10268.267737006981
2014-12-05,10275.882602527305
2014-12-08,10298.344314020529
2014-12-09,10296.344314020529
2014-12-10,10302.497468047626
2014-12-11,10297.11233356795
2014-12-12,10291.074045061176
2014-12-15,10292.997468047626
2014-12-16,10291.727199088271
2014-12-17,10287.418641622142
2014-12-18,10282.842064608594
2014-12-19,10277.344314020529
2014-12-22,10279.806025513755
2014-12-23,10275.882602527305
2014-12-24,10269.844314020529
2014-12-26,10271.267737006981
2014-12-29,10269.614582979884
2014-12-30,10274.191159993434
2014-12-31,10275.114582979884
2015-01-05,10273.729448500208
2015-01-06,10272.188910581497
2015-01-07,10244.150622074723
2015-01-08,10249.344314020529
2015-01-09,10242.650622074723
2015-01-12,10240.80377610182
2015-01-13,10246.265487595047
2015-01-14,10238.956930128916
2015-01-15,10242.342064608594
2015-01-16,10257.920891034079
2015-01-20,10244.344314020529
2015-01-21,10243.614582979884
2015-01-22,10240.691159993434
2015-01-23,10246.308274925692
2015-01-26,10236.808274925692
2015-01-27,10240.655120898595
2015-01-28,10240.193409405369
2015-01-29,10241.923140446013
2015-01-30,10254.114582979884
2015-02-02,10255.999717459563
2015-02-03,10255.346563432466
2015-02-04,10256.731697912142
2015-02-05,10256.269986418916
2015-02-06,10259.961428952787
2015-02-09,10250.038005966337
2015-02-10,10284.499717459563
2015-02-11,10289.578543885047
2015-02-12,10286.040255378271
2015-02-13,10285.040255378271
2015-02-24,10276.3488128444
2015-02-25,10276.080793296982
2015-02-26,10272.887101351176
2015-03-02,10267.501966871498
2015-03-03,10267.387101351176
2015-03-04,10270.387101351176
2015-03-05,10269.92538985795
2015-03-06,10274.001966871498
2015-03-09,10281.269986418916
2015-03-10,10279.88485193924
2015-03-11,10288.231697912142
2015-03-12,10290.078543885047
2015-03-13,10296.501966871498
2015-03-16,10309.731697912142
2015-03-17,10314.501966871498
2015-03-18,10313.15737031053
2015-03-19,10315.119081803756
2015-03-20,10313.119081803756
2015-03-23,10310.15737031053
2015-03-24,10300.810524337627
2015-03-25,10303.3488128444
2015-03-26,10301.269986418916
2015-03-27,10319.499717459563
2015-03-30,10320.499717459563
2015-03-31,10317.769986418916
2015-04-01,10320.38485193924
2015-04-02,10330.655120898595
2015-04-07,10320.731697912142
2015-04-08,10317.961428952787
2015-04-09,10316.961428952787
2015-04-10,10321.155120898595
2015-04-13,10323.155120898595
2015-04-14,10324.88485193924
2015-04-15,10340.461428952787
2015-04-16,10333.655120898595
2015-04-17,10337.499717459563
2015-04-20,10348.961428952787
2015-04-21,10347.499717459563
2015-04-22,10337.423140446013
2015-04-23,10339.655120898595
2015-04-24,10328.733947324079
2015-04-27,10336.310524337627
2015-04-28,10347.810524337627
2015-04-29,10343.540255378271
2015-04-30,10347.655120898595
2015-05-04,10347.655120898595
2015-05-05,10347.655120898595
2015-05-06,10347.655120898595
2015-05-07,10347.655120898595
2015-05-08,10347.655120898595
2015-05-11,10347.655120898595
2015-05-12,10347.655120898595
2015-05-13,10347.655120898595
2015-05-14,10347.655120898595
2015-05-15,10347.655120898595
2015-05-18,10347.655120898595
2015-05-19,10347.655120898595
2015-05-20,10347.655120898595
2015-05-21,10347.655120898595
2015-05-22,10347.655120898595
2015-05-26,10347.655120898595
2015-05-27,10347.655120898595
2015-05-28,10347.655120898595
2015-05-29,10347.655120898595
2015-06-01,10347.655120898595
2015-06-02,10347.655120898595
2015-06-03,10347.655120898595
2015-06-04,10347.655120898595
2015-06-05,10347.655120898595
2015-06-08,10347.655120898595
2015-06-09,10347.655120898595
2015-06-10,10347.655120898595
2015-06-11,10347.655120898595
2015-06-12,10347.655120898595
2015-06-15,10347.655120898595
2015-06-16,10347.655120898595
2015-06-17,10347.655120898595
2015-06-18,10347.655120898595
2015-06-22,10336.155120898595
2015-06-23,10346.463678364724
2015-06-24,10351.42538985795
2015-06-25,10341.810524337627
2015-06-26,10348.8488128444
2015-06-29,10340.923140446013
2015-06-30,10346.769986418916
2015-07-01,10341.731697912142
2015-07-02,10348.693409405369
2015-07-06,10349.769986418916
2015-07-07,10350.769986418916
2015-07-08,10363.461428952787
2015-07-09,10365.07629447311
2015-07-10,10365.07629447311
2015-07-13,10368.923140446013
2015-07-14,10377.923140446013
2015-07-15,10377.923140446013
2015-07-16,10377.923140446013
2015-07-17,10377.923140446013
2015-07-20,10377.923140446013
2015-07-21,10377.923140446013
2015-07-22,10377.923140446013
2015-07-23,10377.923140446013
2015-07-24,10377.923140446013
2015-07-27,10377.923140446013
2015-07-28,10377.923140446013
2015-07-29,10377.923140446013
2015-07-30,10377.923140446013
2015-07-31,10377.923140446013
2015-08-03,10377.923140446013
2015-08-04,10357.07629447311
2015-08-05,10349.38485193924
2015-08-06,10354.38485193924
2015-08-07,10358.308274925692
2015-08-10,10372.001966871498
2015-08-11,10366.616832391821
2015-08-12,10364.463678364724
2015-08-13,10364.42538985795
2015-08-14,10356.772235830853
2015-08-17,10353.619081803756
2015-08-18,10353.772235830853
2015-08-19,10348.695658817305
2015-08-20,10346.772235830853
2015-08-21,10345.389350763111
2015-08-24,10325.929888681821
2015-08-25,10324.080793296982
2015-08-26,10319.504216283434
2015-08-27,10318.619081803756
2015-08-28,10340.695658817305
2015-08-31,10335.001966871498
2015-09-01,10333.619081803756
2015-09-02,10330.233947324079
2015-09-03,10327.8488128444
2015-09-04,10329.695658817305
2015-09-08,10344.542504790208
2015-09-09,10364.001966871498
2015-09-10,10360.695658817305
2015-09-11,10362.387101351176
2015-09-14,10362.387101351176
2015-09-15,10357.772235830853
2015-09-16,10359.540255378271
2015-09-17,10359.155120898595
2015-09-18,10360.193409405369
2015-09-21,10347.040255378271
2015-09-22,10344.001966871498
2015-09-23,10339.15737031053
2015-09-24,10321.8488128444
2015-09-25,10322.8488128444
2015-09-29,10322.8488128444
2015-09-30,10326.578543885047
2015-10-01,10330.346563432466
2015-10-02,10330.731697912142
2015-10-05,10323.769986418916
2015-10-06,10325.308274925692
2015-10-07,10336.461428952787
2015-10-08,10343.038005966337
2015-10-12,10341.729448500208
2015-10-13,10353.152871486658
2015-10-14,10349.57629447311
2015-10-15,10349.844314020529
