Actual,Predicted
277.0,-563.9833600332859
277.2000000000007,-562.6639737776495
277.59999999999854,-562.5672446513636
276.119999999999,-562.4623891432275
277.6800000000003,-563.9867457918408
277.47000000000116,-561.6872564891164
277.4500000000007,-561.2699795010485
276.33000000000175,-560.9765026745263
276.72000000000116,-562.0707744721913
277.1800000000003,-562.3382165706462
276.6100000000006,-561.1198194221579
276.8199999999997,-561.9725439187168
278.15000000000146,-561.6818400504235
284.7599999999984,-559.029081761877
284.2000000000007,-559.124399927081
288.77000000000044,-558.4895828886656
289.0099999999984,-554.1346125570926
288.7999999999993,-554.8680793771928
288.7400000000016,-554.4144741374439
290.02000000000044,-551.6459922647191
290.4900000000016,-550.1173001822754
288.4900000000016,-549.2820879145693
288.77999999999884,-550.8939539368876
289.119999999999,-551.0070676842224
288.9900000000016,-550.7100811170712
293.8199999999997,-551.8650335964448
292.6800000000003,-546.5835526191804
291.27999999999884,-546.3673139840939
293.1899999999987,-547.5534489319107
292.77000000000044,-545.2516870267718
287.8199999999997,-546.228045514963
288.2000000000007,-551.0321138528634
288.75,-551.9410054251784
295.15999999999985,-552.5732067450808
294.2900000000009,-546.0436505440484
294.1800000000003,-546.4534710566186
295.09999999999854,-545.4291062203811
293.3199999999997,-544.33147940247
295.34000000000015,-545.576092580799
293.9900000000016,-542.7599815884241
294.0099999999984,-543.6542690874558
292.52999999999884,-543.3653779788547
289.369999999999,-545.6508988196474
288.97000000000116,-549.3899677131885
290.7599999999984,-550.0486444962116
291.15000000000146,-548.350750021149
289.84999999999854,-549.0436474172748
289.27000000000044,-549.33951460963
288.9599999999991,-549.8346419706468
286.3600000000006,-550.2034636544231
287.7099999999991,-552.4453756379589
287.40000000000146,-550.3404828816783
288.0099999999984,-550.6852792020218
287.7099999999991,-549.8002713000751
282.6399999999994,-549.6098969487975
284.52000000000044,-555.7068993488429
284.4500000000007,-553.1874123109956
286.1100000000006,-553.0238816783894
284.33000000000175,-550.4846365425219
282.6800000000003,-552.2686585247393
278.84999999999854,-554.5507315458453
278.119999999999,-559.6757140609407
278.8100000000013,-560.0558953990876
281.27999999999884,-559.2553339366896
280.1899999999987,-555.7365597964126
278.52000000000044,-556.6751369438025
277.7999999999993,-558.6087123772886
280.0,-560.1441463874071
280.34000000000015,-557.6650213855646
281.9900000000016,-556.8612138967837
282.3199999999997,-553.9034361701197
279.619999999999,-552.9272069867984
283.02000000000044,-555.4615170456455
283.2999999999993,-552.0776076275906
284.0499999999993,-552.2170811826254
283.7599999999984,-552.0465008739084
280.4300000000003,-551.6689666437996
283.880000000001,-557.9331353591915
283.84000000000015,-554.024596161813
283.52999999999884,-553.7904657465151
284.97999999999956,-553.8480144392815
284.7599999999984,-551.3696210069866
285.0,-550.974132649837
284.619999999999,-550.5475248574658
283.0499999999993,-550.6976130824369
281.9399999999987,-553.4202848586756
282.9399999999987,-556.1603034636573
282.15999999999985,-555.5366061549721
281.130000000001,-556.6740977906447
280.9900000000016,-558.292280275753
279.5699999999997,-558.300688658288
278.9900000000016,-559.5193455430526
277.6399999999994,-559.9776219536616
277.83000000000175,-561.1427233810318
277.47999999999956,-560.6183140739086
275.2000000000007,-560.9058964838587
275.2599999999984,-563.0476479223107
278.8600000000006,-563.4617293106057
280.40000000000146,-558.9209122894536
279.8899999999994,-556.9350208596006
279.630000000001,-556.8627325763591
279.0,-556.2949434291113
278.4399999999987,-555.4969918774659
276.40000000000146,-555.4670849088143
