time,open,high,low,close,PMA12,PMA144,PMA169,PMA288,PMA338,PMA576,PMA676
811126800,8.64464,8.72252,8.52782,8.64464,8.502721865685213,7.95507585487045,7.837154762448042,NaN,NaN,NaN,NaN
811386000,8.44994,8.8004,8.44994,8.76146,8.542527732502872,7.966198394803271,7.84802894171336,NaN,NaN,NaN,NaN
811472400,8.8004,8.8004,8.56676,8.64464,8.558237312117814,7.9755562100473645,7.8574008365167325,NaN,NaN,NaN,NaN
811558800,8.56676,8.64464,8.48888,8.6057,8.565539264099689,7.98424784852947,7.866204356087124,NaN,NaN,NaN,NaN
811645200,8.56676,8.64464,8.48888,8.56676,8.565727069622813,7.99228249889458,7.874446187191982,NaN,NaN,NaN,NaN
811990800,8.56676,8.6057,8.48888,8.48888,8.553904443526996,7.999132119599483,7.881674820283841,NaN,NaN,NaN,NaN
812077200,8.48888,8.48888,8.37206,8.37206,8.525928375292073,8.004275952432593,7.887444057692266,NaN,NaN,NaN,NaN
812163600,8.33312,8.33312,8.06054,8.06054,8.454330163708677,8.005052008261108,7.889480480542946,NaN,NaN,NaN,NaN
812336400,8.0216,8.0216,7.67114,7.67114,8.333839369291958,8.000446325388541,7.886911769007146,NaN,NaN,NaN,NaN
812595600,7.59326,7.59326,7.47644,7.51538,8.207922543247042,7.993755755383182,7.882540807018827,NaN,NaN,NaN,NaN
812682000,7.47644,7.51538,7.4375,7.47644,8.095386767362882,7.986620365653759,7.877763150465665,NaN,NaN,NaN,NaN
812768400,7.47644,7.6322,7.47644,7.59326,8.018136495460901,7.981194705437845,7.874416054577833,NaN,NaN,NaN,NaN
812854800,7.6322,7.6322,7.55432,7.55432,7.9467801115438395,7.9753067784662885,7.870650218641623,NaN,NaN,NaN,NaN
812941200,7.55432,7.71008,7.55432,7.67114,7.904373940537095,7.971111374625374,7.868303039598781,NaN,NaN,NaN,NaN
813200400,7.67114,7.71008,7.6322,7.6322,7.862501026608311,7.966436734975368,7.865525356779972,NaN,NaN,NaN,NaN
813373200,7.47644,7.47644,7.24281,7.24281,7.767163945591648,7.956455676561915,7.858199293759031,NaN,NaN,NaN,NaN
813459600,7.16493,7.24281,7.08705,7.16493,7.674512569346779,7.9455380810231295,7.85004318442069,NaN,NaN,NaN,NaN
813546000,7.24281,7.32069,7.08705,7.32069,7.6200783279088125,7.936919486802121,7.843815499898094,NaN,NaN,NaN,NaN
813805200,7.24281,7.24281,7.16493,7.16493,7.550055508230534,7.926271355949678,7.835828611663999,NaN,NaN,NaN,NaN
813891600,7.24281,7.32069,7.16493,7.28175,7.508777737733529,7.91738140621244,7.82931003976207,NaN,NaN,NaN,NaN
813978000,7.32069,7.32069,7.20387,7.24281,7.467859624236063,7.908076973023303,7.82241003929428,NaN,NaN,NaN,NaN
814064400,7.24281,7.28175,7.16493,7.28175,7.4392273743535915,7.899437980291947,7.816049332949642,NaN,NaN,NaN,NaN
814150800,7.28175,7.32069,7.20387,7.20387,7.403018547529962,7.8898439391844715,7.808847223150234,NaN,NaN,NaN,NaN
814410000,7.16493,7.24281,7.16493,7.24281,7.378371078679199,7.880919333126754,7.802187961701408,NaN,NaN,NaN,NaN
814496400,7.24281,7.28175,7.20387,7.28175,7.363506297343937,7.872654928531903,7.79606516215198,NaN,NaN,NaN,NaN
814669200,7.20387,7.28175,7.20387,7.24281,7.344937636214101,7.86396741227629,7.789556277891369,NaN,NaN,NaN,NaN
814755600,7.16493,7.16493,7.00917,7.12599,7.311253384488855,7.8537884134862725,7.781749615798529,NaN,NaN,NaN,NaN
815014800,6.81447,6.81447,6.54189,6.54189,7.192889786875185,7.835693262955427,7.7671630320832525,NaN,NaN,NaN,NaN
815187600,6.54189,6.65871,6.50295,6.54189,7.092735973509772,7.817847700707766,7.752748055235214,NaN,NaN,NaN,NaN
815274000,6.58083,6.73659,6.58083,6.73659,7.037944285277499,7.802933801387659,7.740793254585388,NaN,NaN,NaN,NaN
815360400,6.77553,6.81447,6.61977,6.77553,6.997572856773268,7.788762714471967,7.729437216296149,NaN,NaN,NaN,NaN
815619600,6.77553,6.85341,6.73659,6.85341,6.975393955731227,7.775861297720629,7.719131013751488,NaN,NaN,NaN,NaN
815706000,6.93129,6.93129,6.73659,6.73659,6.938654885618731,7.761526521200345,7.707571707707353,NaN,NaN,NaN,NaN
815792400,6.65871,6.73659,6.58083,6.58083,6.883604903215849,7.7452410519424095,7.694315922910795,NaN,NaN,NaN,NaN
815878800,6.54189,6.61977,6.54189,6.61977,6.843014918105718,7.729717313294928,7.681674206170668,NaN,NaN,NaN,NaN
815965200,6.69765,6.69765,6.58083,6.58083,6.802678776858684,7.713870591732239,7.668723097862778,NaN,NaN,NaN,NaN
816310800,6.61977,6.61977,6.54189,6.61977,6.774538965034271,7.698779549087656,7.65638247318204,NaN,NaN,NaN,NaN
816397200,6.61977,6.61977,6.38613,6.46401,6.726765278105922,7.681748244962309,7.64235456173284,NaN,NaN,NaN,NaN
816483600,6.38613,6.38613,6.23037,6.34719,6.668369081474242,7.663340545031795,7.627117331594807,NaN,NaN,NaN,NaN
816570000,6.26931,6.34719,5.99673,5.99673,6.565039992016666,7.640352813376183,7.60793630416428,NaN,NaN,NaN,NaN
816829200,6.15249,6.23037,6.07461,6.11355,6.4955799932448715,7.619293464226167,7.590355288821171,NaN,NaN,NaN,NaN
816915600,6.11355,6.30825,6.07461,6.30825,6.466759994284122,7.601210106098909,7.575271697187981,NaN,NaN,NaN,NaN
817002000,6.30825,6.30825,6.23037,6.26931,6.436383072086565,7.582839070152717,7.559907441926946,NaN,NaN,NaN,NaN
817088400,6.23037,6.26931,6.07461,6.15249,6.392707214842479,7.563110117460956,7.543349589668981,NaN,NaN,NaN,NaN
817174800,6.11355,6.19143,6.07461,6.15249,6.355750720251328,7.543653288254598,7.526986535672876,NaN,NaN,NaN,NaN
817434000,6.34719,6.46401,6.34719,6.46401,6.372405994058816,7.528761656692465,7.514480929370842,NaN,NaN,NaN,NaN
817520400,6.42507,6.50295,6.34719,6.46401,6.386498918049767,7.5140754269449825,7.502122447848833,NaN,NaN,NaN,NaN
817606800,6.46401,6.50295,6.34719,6.46401,6.398423699888265,7.499591765883673,7.489909360227082,NaN,NaN,NaN,NaN
817693200,6.46401,6.50295,6.38613,6.46401,6.408513899905455,7.485307879457691,7.477839955989116,NaN,NaN,NaN,NaN
817779600,6.50295,6.61977,6.46401,6.58083,6.43502406915077,7.472832322499654,7.467286897683361,NaN,NaN,NaN,NaN
818038800,6.69765,6.69765,6.46401,6.46401,6.439483443127575,7.458917531844486,7.455483640063557,NaN,NaN,NaN,NaN
818125200,6.54189,6.54189,6.42507,6.50295,6.449247528800256,7.445731772784562,7.444277361945162,NaN,NaN,NaN,NaN
818211600,6.42507,6.42507,6.34719,6.34719,6.433546370523294,7.430579472470292,7.431370451804631,NaN,NaN,NaN,NaN
818298000,6.34719,6.46401,6.34719,6.46401,6.438233082750479,7.417247479746564,7.41998974060693,NaN,NaN,NaN,NaN
818384400,6.46401,6.65871,6.46401,6.65871,6.472152608481174,7.406784893819025,7.411033508364495,NaN,NaN,NaN,NaN
818643600,6.65871,6.69765,6.58083,6.61977,6.4948629764071475,7.395929515973245,7.401724525913148,NaN,NaN,NaN,NaN
818730000,6.65871,6.69765,6.61977,6.65871,6.520070210806048,7.385760970925339,7.392983178549464,NaN,NaN,NaN,NaN
818816400,6.65871,6.69765,6.61977,6.65871,6.541399409143579,7.375732681671196,7.384344670566529,NaN,NaN,NaN,NaN
818902800,6.69765,6.73659,6.58083,6.65871,6.559447192352259,7.365842713648145,7.375807792089276,NaN,NaN,NaN,NaN
818989200,6.61977,6.65871,6.50295,6.54189,6.556746085836527,7.354477848632309,7.365996994535284,NaN,NaN,NaN,NaN
