time,open,high,low,close,PMA12,PMA144,PMA169,PMA288,PMA338,PMA576,PMA676
845386200,704.26,708.07,699.07,702.57,696.8638155657096,660.3667382858584,655.5903869143584,NaN,NaN,583.3776501956148,569.9211620481434
845472600,702.41,704.42,699.15,704.41,698.0247670171389,660.9742315508811,656.1647353036012,NaN,NaN,583.7971730718865,570.318470284338
845559000,705,708.52,704.76,706.99,699.4040336298867,661.6089318053517,656.7626795941471,NaN,NaN,584.2241846036998,570.72222664982
845645400,706.89,711.04,706.11,710.82,701.1603361483657,662.2877051597607,657.3986480695102,NaN,NaN,584.6629915894755,571.1361048576491
845904600,710.82,714.1,707.71,709.85,702.4972075101556,662.9437368127295,658.0157227981042,NaN,NaN,585.0969153621289,571.5458947989855
845991000,709.78,709.78,704.55,706.57,703.1237909701316,663.5454783739333,658.5869495887148,NaN,NaN,585.5179659154664,571.9447843269057
846077400,706.57,707.31,700.98,707.27,703.761669282419,664.148575223948,659.1596913582594,NaN,NaN,585.9399833646329,572.3445633983181
846163800,707.33,708.25,702.11,702.29,703.5352586235853,664.6746638415487,659.6671067540445,NaN,NaN,586.3432763165753,572.7284494739508
846250200,702.31,704.11,700.53,700.92,703.1329111430337,665.1745995126998,660.1524349098793,NaN,NaN,586.7404226724971,573.1071542022405
846513000,700.92,705.4,697.25,697.26,702.2293863517978,665.6171567608005,660.5889944991748,NaN,NaN,587.1235061294382,573.473927749649
846599400,697.32,703.25,696.22,701.5,702.1171730669058,666.112092529617,661.0703004462433,NaN,NaN,587.5199584478803,573.8521436204034
846685800,701.59,703.44,700.05,700.9,701.9299156719973,666.591925736105,661.5388851468757,NaN,NaN,587.9129568588062,574.2274696362958
846772200,700.9,706.61,700.35,705.27,702.4437747993823,667.1254164156071,662.0533688510301,NaN,NaN,588.3197403705608,574.6145967570158
846858600,705.27,708.6,701.3,703.77,702.6478094456311,667.6308589478057,662.5441527469003,NaN,NaN,588.7199145807149,574.9961489083983
847117800,703.81,707.02,702.84,706.73,703.2758387616879,668.1701574450773,663.0639862439956,NaN,NaN,589.1289616705565,575.3853183355521
847204200,706.76,714.56,706.76,714.14,704.9472481829666,668.8042242389383,663.664880523478,NaN,NaN,589.562275494922,575.7952287688297
847290600,714.14,724.6,712.83,724.59,707.9692100009718,669.573683214953,664.3816466349665,NaN,NaN,590.0303092020454,576.234799732585
847377000,724.59,729.49,722.23,727.65,710.9970238469762,670.374735860264,665.125980203967,NaN,NaN,590.5073271944126,576.6821119933454
847463400,727.65,730.82,725.22,730.82,714.046712485903,671.2084636415017,665.8988510250967,NaN,NaN,590.9936796131494,577.1374676447683
847722600,730.79,732.6,729.94,731.87,716.788756718841,672.0451744878258,666.6749821895073,NaN,NaN,591.4819857496723,577.5945800003229
847809000,731.87,733.04,728.2,729.56,718.7535633774809,672.8384824259247,667.4148059284543,NaN,NaN,591.9605923848554,578.0435177255805
847895400,729.59,732.11,728.03,731.13,720.6576305501761,673.6425033579809,668.164396446943,NaN,NaN,592.4429820126376,578.4957673039391
847981800,731.13,735.99,729.2,735.88,722.9995335424567,674.500951587526,668.9610506063907,NaN,NaN,592.940164050722,578.9607133384918
848068200,735.88,741.92,735.15,737.62,725.2488360743864,675.371559151836,669.7688029521979,NaN,NaN,593.4416539500263,579.4294261498995
848327400,737.62,739.24,734.39,737.02,727.0597843706347,676.2218824738796,670.5599935057014,NaN,NaN,593.9393258600782,579.894981759501
848413800,737.02,742.18,736.87,742.16,729.3828944674601,677.131373750102,671.4023465232814,NaN,NaN,594.4530890286741,580.3743466582912
848500200,742.16,746.99,740.4,743.95,731.6239876263124,678.0530099742384,672.2558483288898,NaN,NaN,594.9712758951258,580.8575834480747
848586600,743.95,745.2,741.08,742.75,733.335681837649,678.9453822504559,673.0851912897264,NaN,NaN,595.4835071745188,581.3358476033242
848673000,742.75,748.73,742.75,748.73,735.7040384780107,679.9079287021736,673.9751302157296,NaN,NaN,596.0146908584892,581.830365040242
848932200,748.81,757.05,747.99,757.03,738.9849556352399,680.9716814097299,674.9522463308386,NaN,NaN,596.5728028485811,582.3479415098425
849018600,757.03,762.12,752.83,755.96,741.5965009221261,682.0060030454578,675.9052787269464,NaN,NaN,597.1252714695565,582.8608279455593
849105000,756.08,757.3,753.18,755,743.6585777033374,683.012816796555,676.8358048595707,NaN,NaN,597.6724975649827,583.3693631658087
849277800,755,758.27,755,757.02,745.7141811335932,684.0336055303956,677.779148331811,NaN,NaN,598.2248285959532,583.8823635700456
849537000,757.02,757.03,751.49,756.56,747.3827686515019,685.0339695920453,678.7059818808485,NaN,NaN,598.7736506805427,584.3924895270027
849623400,756.61,761.75,747.58,748.28,747.5208042435786,685.906328632155,679.5244997410738,NaN,NaN,599.2918702622393,584.8766476081637
849709800,748.4,748.4,738.46,745.1,747.1483728214896,686.7227930648149,680.2959762147082,NaN,NaN,599.7972710585574,585.3499809977999
849796200,745.22,747.65,742.61,744.38,746.7224693104912,687.5180648846106,681.0499059062998,NaN,NaN,600.2984243651135,585.8197890303027
849882600,744.38,744.38,726.89,739.6,745.6267048011848,688.2364364034436,681.7387305426963,NaN,NaN,600.7812721142813,586.2740880287361
850141800,739.75,749.76,739.75,749.76,746.2625963702333,689.0850372806375,682.5389807716058,NaN,NaN,601.2976628521867,586.7570597036881
850228200,749.76,753.43,747.02,747.54,746.459120005582,689.8913126284908,683.303698644881,NaN,NaN,601.8045687001861,587.232046233367
850314600,747.54,747.54,732.75,740.73,745.5777169278001,690.5925359025806,683.9793021902353,NaN,NaN,602.2861126561646,587.6855113848194
850401000,740.73,744.86,729.3,729.3,743.0734527850616,691.1264319590967,684.5124868703502,NaN,NaN,602.7263687648087,588.1038702876707
850487400,729.33,731.47,721.88,728.64,740.8529215873598,691.6438604837989,685.0316340836403,NaN,NaN,603.1628111607713,588.5190434921384
850746600,728.64,732.68,719.4,720.98,737.7955490354583,692.048496890919,685.4545560355974,NaN,NaN,603.5711896316178,588.9103609412015
850833000,720.98,727.67,716.69,726.04,735.9870030300032,692.5173452096649,685.9320318469433,NaN,NaN,603.9956915739692,589.315470657771
850919400,726.83,732.76,726.78,731.54,735.3028487176949,693.0555887240143,686.4685961781557,NaN,NaN,604.4377862305586,589.7356317488855
851005800,731.54,746.06,731.54,745.76,736.9116412226649,693.7825461209245,687.1661421054715,NaN,NaN,604.9276379247334,590.1965604586377
851092200,745.76,755.41,745.76,748.87,738.7513887268703,694.5423730709807,687.8920698454071,NaN,NaN,605.4265715887725,590.665315080621
851351400,749.06,750.4,743.28,746.92,740.0080981535057,695.2648230975879,688.58651608252,NaN,NaN,605.9170167479102,591.1269241941199
851437800,746.92,751.03,746.92,751.03,741.7037753606586,696.0339979514142,689.3211453050786,NaN,NaN,606.4200080243472,591.5993114195435
851610600,751.02,757.07,751.02,755.82,743.8755022282496,696.8586324624292,690.1034847720776,NaN,NaN,606.9378589497394,592.0844537787176
851697000,755.82,758.75,754.82,756.79,745.8623480392881,697.6852720146716,690.8880320100532,NaN,NaN,607.4572771162914,592.5710285090611
851956200,756.79,759.2,752.73,753.85,747.0912175717053,698.4599579179174,691.628761045229,NaN,NaN,607.9647042320062,593.047480418931
852042600,753.85,753.95,740.74,740.74,746.1141071760584,699.0431309121531,692.2065403270499,NaN,NaN,608.4249305604914,593.4837951001158
852215400,740.74,742.81,729.55,737.01,744.7134753028187,699.5668118650889,692.733639852614,NaN,NaN,608.8706327075954,593.9078016138525
852301800,737.01,748.24,737.01,748.03,745.2237098716158,700.235269632467,693.3841852661127,NaN,NaN,609.3529875335656,594.3631109148455
852561000,748.12,753.31,743.82,747.65,745.5969852759827,700.8892659133984,694.0226066159231,NaN,NaN,609.8323532613522,594.8159525369582
852647400,747.65,753.26,742.18,753.23,746.7712952335238,701.6112070732136,694.7191641851475,NaN,NaN,610.3293988306369,595.283940860335
852733800,753.23,755.72,747.71,748.41,747.0234036591355,702.2567076653072,695.350821077087,NaN,NaN,610.8080144326104,595.7363073570548
852820200,748.41,757.68,748.41,754.85,748.227495403884,702.982132387165,696.0508114173565,NaN,NaN,611.3072934120468,596.2063625790428
852906600,754.82,759.65,746.92,759.5,749.9617268802095,703.7616891818249,696.7972724595053,NaN,NaN,611.820959639388,596.6887662346438
853165800,759.5,762.85,756.69,759.51,751.4306919755619,704.5306314000065,697.5350692540993,NaN,NaN,612.3328800565824,597.1697743107601
853252200,759.61,772.04,759.61,768.86,754.1121239793216,705.4179330358685,698.374186086404,NaN,NaN,612.8754350650519,597.6769832492807
853338600,768.94,770.95,763.72,767.2,756.1256433671183,706.2700994767531,699.183901544211,NaN,NaN,613.410355567426,598.1777897980273
853425000,767.41,772.05,765.25,769.75,758.2216982337155,707.1456843115565,700.0140909378085,NaN,NaN,613.9522607474349,598.684650094045
853511400,769.75,776.37,769.72,776.17,760.9829754285286,708.0977438382936,700.9100428091284,NaN,NaN,614.514540606196,599.2089790450227
853770600,776.27,780.08,774.19,776.7,763.400979208755,709.0439818543172,701.8016893643152,NaN,NaN,615.0767085763651,599.7333247494687
853857000,776.7,783.72,772,782.72,766.3731362535619,710.0602027942576,702.7536694894409,NaN,NaN,615.6577945085095,600.2739057694112
853943400,782.72,786.23,779.56,786.23,769.4280383683986,711.1108206867507,703.7357439660357,NaN,NaN,616.2490326557937,600.8232590758531
854029800,786.23,794.67,776.64,777.56,770.679109388645,712.0273610910714,704.6042646252588,NaN,NaN,616.80816945768,601.3453764788786
854116200,777.56,778.21,768.17,770.52,770.6546310211611,712.8341561105049,705.3797438649616,NaN,NaN,617.3409660973415,601.8451538009499
854375400,770.52,771.43,764.18,765.02,769.7877647102132,713.5539608538082,706.0813939371385,NaN,NaN,617.8528518301064,602.3272065223651
854461800,765.02,776.32,761.75,765.02,769.0542624471035,714.2638372558247,706.7747893025839,NaN,NaN,618.3629632622377,602.8078351589313
854548200,765.48,772.7,765.48,772.5,769.5843759167799,715.0670946729857,707.5480270754947,NaN,NaN,618.8972337535298,603.3091414066154
854634600,772.5,784.17,772.5,784.17,771.8283180834292,716.0202381947377,708.4494620510771,NaN,NaN,619.4701029606233,603.8434423182649
854721000,784.17,791.86,784.17,786.16,774.0331922244401,716.9876831851551,709.3637036740057,NaN,NaN,620.0478842328569,604.3820436703528
854980200,786.16,787.14,783.12,786.73,775.9865472668339,717.9496461757047,710.273895395488,NaN,NaN,620.6256385336095,604.9207377806324
855066600,786.73,789.28,783.67,789.26,778.0286169180902,718.9332372629364,711.2031436849528,NaN,NaN,621.2101597172018,605.4653146261844
855153000,789.03,792.71,773.43,778.28,778.067291238384,719.7518133006889,711.9922831710122,NaN,NaN,621.7545959053571,605.9758454544675
855239400,778.48,780.35,774.45,780.15,778.3877079709403,720.5848917379208,712.7941386631179,NaN,NaN,622.3036267687701,606.490392439831
855325800,780.85,789.72,778.19,789.56,780.1065221292571,721.5362725415357,713.6972664435518,NaN,NaN,622.8833715633324,607.0312184592111
855585000,789.56,793.46,784.69,785.43,780.925518724756,722.4175653340662,714.5411809559806,NaN,NaN,623.4467914192654,607.5582458788294
855671400,785.43,789.6,780.95,789.59,782.2585158440243,723.344081674286,715.4241082388514,NaN,NaN,624.0226777575002,608.0960058614621
855757800,789.59,802.77,789.59,802.77,785.4141287910975,724.4396115822269,716.4517069654531,NaN,NaN,624.6422525313044,608.671113672802
855844200,802.77,812.93,802.77,811.82,789.476570515544,725.6448583190238,717.5736868835066,NaN,NaN,625.2910488830156,609.2712580932664
855930600,811.82,812.2,808.15,808.48,792.4001750516142,726.787411997382,718.6431729201713,NaN,NaN,625.9260192508387,609.8597625006718
856276200,808.48,816.29,806.34,816.29,796.0755327359813,728.0219304525906,719.7919591211105,NaN,NaN,626.5858597387041,610.4696007207584
856362600,816.16,817.68,811.2,812.49,798.6008353919841,729.1870072739342,720.8825243079209,NaN,NaN,627.2302415073741,611.0664113537842
856449000,812.49,812.49,800.35,802.8,799.2468607162942,730.202358897742,721.846259316063,NaN,NaN,627.8388021953901,611.632832590553
856535400,802.8,804.94,799.99,801.77,799.6350359907105,731.1894987750145,722.7865386182269,NaN,NaN,628.441683296966,612.1945376641407
856794600,801.77,810.64,798.42,810.28,801.2727227613705,732.2804022401867,723.8158734580124,NaN,NaN,629.0719720896974,612.7797236680872
856881000,810.28,812.85,807.65,812.03,802.9276884903904,733.3803966920462,724.8536867114476,NaN,NaN,629.706142030461,613.3683507768964
856967400,812.1,812.7,798.13,805.68,803.3511210303303,734.3776325997421,725.8045845148423,NaN,NaN,630.3161034099048,613.9364797258568
857053800,805.68,805.68,795.06,795.07,802.0771024102795,735.2147687018147,726.6194717558442,NaN,NaN,630.8871741086573,614.4715861373018
857140200,795.07,795.7,788.5,790.82,800.3452405010057,735.9817374093759,727.3747720881283,NaN,NaN,631.4415339904297,614.9925563407367
857399400,790.82,795.31,785.66,795.31,799.5705881162356,736.8000582726949,728.1740100635622,NaN,NaN,632.0095356057142,615.5252518906901
857485800,795.31,798.93,789.98,790.95,798.2443437906609,737.5469540206577,728.9125511216379,NaN,NaN,632.5604557595939,616.0434933917516
857572200,791.51,801.99,791.51,801.99,798.8205985920977,738.4358236203728,729.7722858143245,NaN,NaN,633.1477332093007,616.592818374346
857658600,801.99,804.11,797.5,798.56,798.7805065010057,739.2651226049194,730.5815530400383,NaN,NaN,633.7210859538092,617.130387596283
857745000,799.11,808.19,799.11,804.97,799.7327362700818,740.171396775886,731.4567112395673,NaN,NaN,634.314669711335,617.6853052104741
858004200,804.97,813.66,803.66,813.65,801.8738537669923,741.1848947513911,732.4236911073372,NaN,NaN,634.9362826412784,618.26422602226
858090600,813.65,814.9,810.77,811.34,803.3301839566858,742.1525513755098,733.3521182707802,NaN,NaN,635.547734001274,618.83461235602
858177000,811.34,811.34,801.07,804.26,803.4732325787342,743.0092058392959,734.1863286440652,NaN,NaN,636.1325252179073,619.38239784389
858263400,804.26,804.26,789.44,789.56,801.3327352589289,743.6512857587538,734.8377836011938,NaN,NaN,636.6643362223513,619.8851381752227
858349800,789.56,796.88,789.56,793.17,800.0769298344783,744.3343025069089,735.5240449705915,NaN,NaN,637.2068168593622,620.3970580033608
858609000,793.16,796.28,782.98,795.71,799.4050944753278,745.0429328171584,736.232115029761,NaN,NaN,637.75622130699,620.9149692057142
858695400,795.88,797.18,785.47,789.66,797.9058491714312,745.65834064037,736.860678382352,NaN,NaN,638.2827508691842,621.4134774207638
858781800,789.66,791.59,780.03,785.77,796.0387954527495,746.2116049073994,737.436082166089,NaN,NaN,638.7939718367087,621.8990210620614
858868200,785.77,786.29,778.04,782.65,793.978980767711,746.7142034604008,737.9680106111939,NaN,NaN,639.292606249753,622.3739131711837
858954600,782.65,786.44,782.65,784.1,792.4591375726786,747.2298696195677,738.5107398981211,NaN,NaN,639.7945382904818,622.8516859535437
859213800,784.1,791.01,780.79,790.89,792.2177317922665,747.8320783144702,739.1269664875549,NaN,NaN,640.3182660607055,623.3481063790871
859300200,791.24,798.11,788.39,789.07,791.7334653626871,748.4008772342706,739.7145315877013,NaN,NaN,640.833869991171,623.8376836128268
859386600,789.07,794.89,786.77,790.5,791.5437014607352,748.98155478966,740.3120076866695,NaN,NaN,641.352643405413,624.3300390526707
859473000,790.5,792.58,767.32,773.88,788.8262089283144,749.3249816201475,740.706925243297,NaN,NaN,641.8120103260181,624.7718410052478
859818600,773.88,773.88,756.13,757.12,783.9483306316506,749.432499115042,740.9000202404346,NaN,NaN,642.2116913994115,625.162825226798
859905000,757.12,761.49,751.26,759.64,780.2085874575505,749.5732922306966,741.1204905905472,NaN,NaN,642.6187219318225,625.5600990075164
859991400,759.65,759.65,747.59,750.11,775.5780355410043,749.5806950964801,741.2262495247761,NaN,NaN,642.9913086842251,625.928045539252
860077800,750.11,751.04,744.4,750.32,771.6921839193113,749.5908924054942,741.3332348244846,NaN,NaN,643.363331877694,626.2955254638038
860164200,749.82,757.9,744.04,757.9,769.5703094701865,749.705500786108,741.5281379441966,NaN,NaN,643.7603393928493,626.6843126854765
860419800,757.9,764.82,757.9,762.13,768.4256464747732,749.8768731890583,741.770512791912,NaN,NaN,644.1706328438273,627.0844476553864
860506200,762.25,766.25,758.36,766.12,768.0709316325004,750.100916317485,742.0569773473012,NaN,NaN,644.593334289776,627.4951878395655
860592600,766.12,769.53,759.15,760.6,766.9215575351927,750.24573126483,742.27513055498,NaN,NaN,644.9954371171945,627.8884073732743
860679000,760.6,763.73,757.65,758.34,765.6013179143938,750.3573763508324,742.4641290190391,NaN,NaN,645.388312551797,628.2737887399707
860765400,758.34,758.34,737.64,737.65,761.3011151583332,750.1821021942692,742.4074922070504,NaN,NaN,645.7081104285671,628.596909009572
861024600,737.88,743.73,733.54,743.73,758.5978666724358,750.0931076812448,742.4230511222615,NaN,NaN,646.0478743438927,628.9370363093959
861111000,743.73,754.72,743.73,754.72,758.0012717997533,750.1569268856414,742.5677211090584,NaN,NaN,646.4245541555256,629.3086255669753
861197400,754.72,763.53,751.99,763.53,758.851845369022,750.341383066529,742.8143361548342,NaN,NaN,646.8304655795965,629.705143659835
861283800,763.53,768.55,760.49,761.77,759.3007922353263,750.4990191621631,743.0373439647774,NaN,NaN,647.2288695117296,630.0952909459212
861370200,761.77,767.93,761.77,766.34,760.3837472760454,750.7175154495816,743.3114928593094,NaN,NaN,647.6417330489506,630.4977863936438
861629400,766.34,767.39,756.38,760.37,760.3816323105,750.8506531675184,743.5121811786116,NaN,NaN,648.0324722758173,630.8814561531899
861715800,760.37,774.64,759.9,774.61,762.5706119550384,751.1783682962423,743.878037870628,NaN,NaN,648.4712158727816,631.3060604186162
861802200,774.62,778.19,771.9,773.64,764.2735947311863,751.4881839059493,744.2281786015618,NaN,NaN,648.9050764763422,631.7265447305258
861888600,773.64,779.89,769.72,771.18,765.3361186186961,751.759795162419,744.5452588533082,NaN,NaN,649.3289063672387,632.1385194875996
861975000,770.76,770.76,764.63,765.37,765.3413311388967,751.947522125696,744.7902558079751,NaN,NaN,649.7311285288773,632.5321132261887
862234200,765.37,773.89,763.3,772.96,766.5134340406049,752.2373494067208,745.1216645631754,NaN,NaN,650.158264998448,632.9469666583122
