time,value
2008-05-16,9412.289372303287
2008-05-19,9462.548664499378
2008-05-20,9390.396269965284
2008-05-21,9339.33275085843
2008-05-22,9554.932110617816
2008-05-23,9573.090737093753
2008-05-27,9634.840847218315
2008-05-28,9465.033239775881
2008-05-29,9563.163351809608
2008-05-30,9474.666496423071
2008-06-02,9404.615732294533
2008-06-03,9318.519284409223
2008-06-04,9350.331673492774
2008-06-05,9434.69033098329
2008-06-06,9196.6450495426
2008-06-09,9190.033229231696
2008-06-10,9524.637772506523
2008-06-11,9480.701611594619
2008-06-12,9512.376460586984
2008-06-13,9328.905108653711
2008-06-16,9119.697158890782
2008-06-17,9088.745797789396
2008-06-18,8958.950077196792
2008-06-19,9014.47518339401
2008-06-20,9029.370067287598
2008-06-23,8962.919543656813
2008-06-24,8944.33396669493
2008-06-25,9104.214813573919
2008-06-26,8973.78119162449
2008-06-27,8781.750790758604
2008-06-30,8784.377733129268
2008-07-01,8716.577724832698
2008-07-02,8804.186471888097
2008-07-03,8837.80314413868
2008-07-07,8804.28782741159
2008-07-08,8826.718032878727
2008-07-09,8730.513307107156
2008-07-10,8620.262622496508
2008-07-11,8641.884673386783
2008-07-14,8742.65208019829
2008-07-15,8867.599965385563
2008-07-16,8956.826165606504
2008-07-17,8694.163056523315
2008-07-18,8649.314733858952
2008-07-21,8563.294500262087
2008-07-22,8846.822735782915
2008-07-23,9046.158958957238
2008-07-24,8950.112126046812
2008-07-25,8973.348680855615
2008-07-28,8837.444080105139
2008-07-29,8904.710543981222
2008-07-30,8866.380313102487
2008-07-31,8883.444380341381
2008-08-01,9088.826817361032
2008-08-04,9225.33356337335
2008-08-05,9378.18028532349
2008-08-06,9427.402320200683
2008-08-07,9254.882486008473
2008-08-08,9479.374665424906
2008-08-11,9467.962694461907
2008-08-12,9417.38212927623
2008-08-13,9477.80515537206
2008-08-14,9459.768314723562
2008-08-15,9472.648293685595
2008-08-18,9366.066030160931
2008-08-19,9374.105728577475
2008-08-20,9368.259080396161
2008-08-21,9240.072856239816
2008-08-22,9375.963308734172
2008-08-25,9241.77637585218
2008-08-26,9227.041580994124
2008-08-27,9278.393314413519
2008-08-28,9188.39686787651
2008-08-29,9023.787032722941
2008-09-02,9026.773144649424
2008-09-03,8979.467740719434
2008-09-04,8986.362568423292
2008-09-05,9025.902680198516
2008-09-08,9271.300652065365
2008-09-09,9359.008455278517
2008-09-10,9352.663722767054
2008-09-11,9482.315055726354
2008-09-12,9540.218108295143
2008-09-15,9597.865291779824
2008-09-16,9617.360980311621
2008-09-17,9226.884540988856
2008-09-18,9351.524450144912
2008-09-19,9218.470224199056
2008-09-22,8990.83313455398
2008-09-23,8861.165372117675
2008-09-24,8772.930267763906
2008-09-25,9000.168377233265
2008-09-26,9192.678662967155
2008-09-29,8935.465931433568
2008-09-30,9258.47110762836
2008-10-01,9475.495795587927
2008-10-02,9376.345551910385
2008-10-03,9191.90371405647
2008-10-06,8894.903697409245
2008-10-07,8639.664016614532
2008-10-08,8351.858023354494
2008-10-09,7693.847187734459
2008-10-10,7415.896687065022
2008-10-13,8203.228860879559
2008-10-14,7400.612757124886
2008-10-15,7042.078051889384
2008-10-16,7292.7316637013655
2008-10-17,7395.157015952419
2008-10-20,7787.6428908233665
2008-10-21,7593.035682652854
2008-10-22,7422.052999956449
2008-10-23,7335.526992175723
2008-10-24,7094.340397879027
2008-10-27,7038.960495878062
2008-10-28,7677.050463276294
2008-10-29,7518.796785439454
2008-10-30,7743.745871765634
2008-10-31,7689.088008094431
2008-11-03,7840.959549079242
2008-11-04,7952.26812792025
2008-11-05,7750.880343318534
2008-11-06,7577.273945816055
2008-11-07,7732.437617620782
2008-11-10,7643.3819250318975
2008-11-11,7614.544407002529
2008-11-12,7410.163154228656
2008-11-13,7780.329788817068
2008-11-14,7519.507927204591
2008-11-17,7409.585590670682
2008-11-18,7398.046875499658
2008-11-19,7227.60038331636
2008-11-20,6995.110450943415
2008-11-21,7555.552983946798
2008-11-24,7732.4561826499075
2008-11-25,7589.457582453673
2008-11-26,7715.350689215076
2008-11-28,7966.2402286519455
2008-12-01,7534.804081759141
2008-12-02,7578.384397861456
2008-12-03,7750.837445021179
2008-12-04,7504.746896045515
2008-12-05,7673.615852664913
2008-12-08,7695.6238287130645
2008-12-09,7504.097039255123
2008-12-10,7602.829524451332
2008-12-11,7509.938982434589
2008-12-12,7473.1490749697805
2008-12-15,7532.710996706264
2008-12-16,7787.652095375318
2008-12-17,7740.133031817472
2008-12-18,7751.902850679436
2008-12-19,7644.355375678051
2008-12-22,7636.055999029085
2008-12-23,7619.188718156416
2008-12-24,7657.467770607061
2008-12-26,7700.627600301335
2008-12-29,7650.727919763218
2008-12-30,7751.9892162733695
2008-12-31,7772.634053921854
2009-01-02,7916.215506082947
2009-01-05,7850.9429951967395
2009-01-06,7798.941336846751
2009-01-07,7691.599196892581
2009-01-08,7663.207577523923
2009-01-09,7559.861762699803
2009-01-12,7399.548239653673
2009-01-13,7493.027229528987
2009-01-14,7300.169902948168
2009-01-15,7307.860915749756
2009-01-16,7412.99377525752
2009-01-20,7267.0918595789635
2009-01-21,7296.342229107149
2009-01-22,7278.421260647762
2009-01-23,7241.33759240583
2009-01-26,7367.440803702597
2009-01-27,7408.042739360876
2009-01-28,7480.2301682393945
2009-01-29,7427.915963332708
2009-01-30,7248.003620430119
2009-02-02,7204.859463623069
2009-02-03,7398.835873708395
2009-02-04,7326.823502347455
2009-02-05,7416.235826750783
2009-02-06,7574.631992412935
2009-02-09,7316.686266321791
2009-02-10,7040.860274664775
2009-02-11,7170.145491278726
2009-02-12,7538.358785803682
2009-02-13,7549.30789107657
2009-02-17,7392.38197829101
2009-02-18,7376.608558889536
2009-02-19,7478.057547739042
2009-02-20,7383.945101858363
2009-02-23,7226.2096324581225
2009-02-24,7420.677531292038
2009-02-25,7291.661208622474
2009-02-26,7087.7496753229925
2009-02-27,6972.173752156245
2009-03-02,6780.244994228196
2009-03-03,6845.317999077412
2009-03-04,6900.488161393506
2009-03-05,6622.199806170121
2009-03-06,6811.708623986044
2009-03-09,6688.437854525104
2009-03-10,6781.547401192725
2009-03-11,6913.375148234825
2009-03-12,7085.332800901968
2009-03-13,7139.293676954802
2009-03-16,7153.492256448192
2009-03-17,7209.159765109657
2009-03-18,7245.227303132331
2009-03-19,7248.449314490064
2009-03-20,7369.572231830407
2009-03-23,7616.221052924786
2009-03-24,7598.471622302893
2009-03-25,7731.485527033567
2009-03-26,7796.916603066276
2009-03-27,7754.605596065599
2009-03-30,7618.312916058118
2009-03-31,7595.770364761794
2009-04-01,7723.498890567044
2009-04-02,7814.070050012932
2009-04-03,7774.3870104527905
2009-04-06,7771.677552529313
2009-04-07,7709.858699254127
2009-04-08,7739.269341453321
2009-04-09,7723.989563264031
2009-04-13,7654.537756165379
2009-04-14,7535.781463553078
2009-04-15,7723.90654119368
2009-04-16,7721.390043305175
2009-04-17,7730.371034524211
2009-04-20,7483.007134508838
2009-04-21,7356.909405545368
2009-04-22,7228.067938655785
2009-04-23,7216.940235937813
2009-04-24,7267.657771640379
2009-04-27,7285.0262262656925
2009-04-28,7363.807717383822
2009-04-29,7431.246112340327
2009-04-30,7404.269318313908
2009-05-01,7365.508635365555
2009-05-04,7364.435500653304
2009-05-05,7419.277851894698
2009-05-06,7403.404294796506
2009-05-07,7374.745829612253
2009-05-08,7403.608248369211
2009-05-11,7376.475929738147
2009-05-12,7477.56892683024
2009-05-13,7470.297741324046
2009-05-14,7667.934155154988
2009-05-15,7621.287108994378
2009-05-18,7769.518121356842
2009-05-19,7846.400221881925
2009-05-20,7912.2158861825765
2009-05-21,7836.3330768656415
2009-05-22,7877.096676910852
2009-05-26,7840.778309460334
2009-05-27,7671.750379810642
2009-05-28,7798.48368783284
2009-05-29,8018.647832141145
2009-06-01,8147.0928342177285
2009-06-02,8435.843550476962
2009-06-03,8337.252640557148
2009-06-04,8429.889820747982
2009-06-05,8420.932737387931
2009-06-08,8336.847802984634
2009-06-09,8249.06980008593
2009-06-10,8207.519592900173
2009-06-11,8191.958556606828
2009-06-12,8284.443061376785
2009-06-15,8161.37216136414
2009-06-16,8089.937620277826
2009-06-17,8165.555636095328
2009-06-18,8410.354034397154
2009-06-19,8312.840784889084
2009-06-22,8229.56884039792
2009-06-23,8169.036689310848
2009-06-24,8157.322489586301
2009-06-25,8276.971598358146
2009-06-26,8368.53072570402
2009-06-29,8392.395803786863
2009-06-30,8386.889887287949
2009-07-01,8617.086571708664
2009-07-02,8582.852938978784
2009-07-06,8670.723619320854
2009-07-07,8534.2491931032
2009-07-08,8407.581778453257
2009-07-09,8401.966171963448
2009-07-10,8385.512070703431
2009-07-13,8526.65857044957
2009-07-14,8584.776522501132
2009-07-15,8776.624128461512
2009-07-16,8786.271139748866
2009-07-17,8695.619529026164
2009-07-20,8660.786275399727
2009-07-21,8679.058246344197
2009-07-22,8569.497659090548
2009-07-23,8635.878367557007
2009-07-24,8638.68504729333
2009-07-27,8639.047318871415
2009-07-28,8592.91970734097
2009-07-29,8625.946188398315
2009-07-30,8675.793118405913
2009-07-31,8699.661483350706
2009-08-03,8627.975382314971
2009-08-04,8933.3006781771
2009-08-05,8849.535230184558
2009-08-06,8815.76163482074
2009-08-07,8802.313052718406
2009-08-10,8778.24821464765
2009-08-11,8703.505940241526
2009-08-12,8644.513142901493
2009-08-13,8602.031589340275
2009-08-14,8633.531126293376
2009-08-17,8612.927573132842
2009-08-18,8615.222998307083
2009-08-19,8682.870129372339
2009-08-20,8726.509145383907
2009-08-21,8823.831678954572
2009-08-24,8769.290283602793
2009-08-25,8734.453955704093
2009-08-26,8818.627857375584
2009-08-27,8826.277317414415
2009-08-28,8703.795199974198
2009-08-31,8676.073689499937
2009-09-01,8621.214286098513
2009-09-02,8757.84893492184
2009-09-03,8776.425271209075
2009-09-04,8892.26596363837
2009-09-08,8995.120022530646
2009-09-09,8985.68570814906
2009-09-10,8962.235269967383
2009-09-11,9141.662314393281
2009-09-14,9161.473806196957
2009-09-15,9124.657142085522
2009-09-16,9138.517129486912
2009-09-17,9221.300585137658
2009-09-18,9368.682255244772
2009-09-21,9237.088647985887
2009-09-22,9177.489971704274
2009-09-23,9153.93671900144
2009-09-24,9150.131368107675
2009-09-25,9197.766572492215
2009-09-28,9247.185528581684
2009-09-29,9197.785506979817
2009-09-30,9231.178028290191
2009-10-01,9182.324966829323
2009-10-02,9492.603652988008
2009-10-05,9483.633122713618
2009-10-06,9523.047503799397
2009-10-07,9585.184400907436
2009-10-08,9497.614623658437
2009-10-09,9521.570910902494
2009-10-12,9559.733914368277
2009-10-13,9534.894809749803
2009-10-14,9628.341007092786
2009-10-15,9717.366045960605
2009-10-16,9698.368942171153
2009-10-19,9659.922186767712
2009-10-20,9557.989097981957
2009-10-21,9576.30819152652
2009-10-22,9563.360446493936
2009-10-23,9439.927813369879
2009-10-26,9403.060284518828
2009-10-27,9463.2637217035
2009-10-28,9468.474351044202
2009-10-29,9552.319181607998
2009-10-30,9418.773580575906
2009-11-02,9458.295205529861
2009-11-03,9365.245437402908
2009-11-04,9421.175589637705
2009-11-05,9567.257372430084
2009-11-06,9617.049166085877
2009-11-09,9749.17528898754
2009-11-10,9762.52723169385
2009-11-11,9832.040309749194
2009-11-12,9710.71896336832
2009-11-13,9808.998746705425
2009-11-16,9874.399273037207
2009-11-17,9899.53769406426
2009-11-18,9850.723615658206
2009-11-19,9837.855371286185
2009-11-20,9901.587266347362
2009-11-23,9992.31773384967
2009-11-24,9991.659744014245
2009-11-25,10051.537470048688
2009-11-27,9932.509866626995
2009-11-30,9927.60192318288
2009-12-01,10143.917405341592
2009-12-02,10154.757700023692
2009-12-03,10021.618445709988
2009-12-04,10132.57063455524
2009-12-07,10196.37905653924
2009-12-08,10122.729715965708
2009-12-09,9999.188022517179
2009-12-10,10054.238252103325
2009-12-11,10026.961920814527
2009-12-14,9992.04841167721
2009-12-15,9993.729985569322
2009-12-16,9926.34535742598
2009-12-17,9775.181302202423
2009-12-18,9712.965434732912
2009-12-21,9835.556555596559
2009-12-22,9856.013027096793
2009-12-23,9864.377676356153
2009-12-24,9899.312361709934
2009-12-28,9919.085835397127
2009-12-29,9935.983156392913
2009-12-30,9953.055240800888
2009-12-31,9855.937097917258
2010-01-04,9899.595576471258
2010-01-05,9913.954985450704
2010-01-06,9864.626623350941
2010-01-07,9818.354317652344
2010-01-08,9717.596703849887
2010-01-11,9811.129940851582
2010-01-12,9933.997088489736
2010-01-13,9990.231222610068
2010-01-14,10060.881328151369
2010-01-15,9942.368614923307
2010-01-19,9957.826454635036
2010-01-20,9846.451878782003
2010-01-21,9661.604949380464
2010-01-22,9609.465951432878
2010-01-25,9609.334325940714
2010-01-26,9590.461308985994
2010-01-27,9629.291521925768
2010-01-28,9554.546950698676
2010-01-29,9552.71610791726
2010-02-01,9653.186048785028
2010-02-02,9750.276131334569
2010-02-03,9743.273219564755
2010-02-04,9483.823238586026
2010-02-05,9441.866332242309
2010-02-08,9361.743480762405
2010-02-09,9568.172189117297
2010-02-10,9573.367692432577
2010-02-11,9675.915208005796
2010-02-12,9631.824590329477
2010-02-16,9741.813596233336
2010-02-17,9849.38500060993
2010-02-18,9939.258195073646
2010-02-19,9929.590993289155
2010-02-22,9876.976483939796
2010-02-23,9779.042309003584
2010-02-24,9831.684119010184
2010-02-25,9643.891328237798
2010-02-26,9607.272920646268
2010-03-01,9721.654528461522
2010-03-02,9742.938869913887
2010-03-03,9853.893199852506
2010-03-04,9931.221522775517
2010-03-05,9972.089005430249
2010-03-08,9928.596066257625
2010-03-09,9902.082554190138
2010-03-10,9908.971898814634
2010-03-11,9911.227795206103
2010-03-12,9881.048913197714
2010-03-15,9962.495085468241
2010-03-16,9964.991541087407
2010-03-17,10003.567519010781
2010-03-18,10016.681450711254
2010-03-19,10136.693092797852
2010-03-22,10100.252197788968
2010-03-23,10227.886472457254
2010-03-24,10108.003427805288
2010-03-25,10145.724702214975
2010-03-26,10124.832242230565
2010-03-29,10141.528424456474
2010-03-30,10163.090523705889
2010-03-31,10157.648825674662
2010-04-01,10222.10388176645
2010-04-05,10132.84466527828
2010-04-06,10077.746799732911
2010-04-07,9996.077616469935
2010-04-08,9986.596359574449
2010-04-09,10116.840701757863
2010-04-12,10140.606070923548
2010-04-13,10177.54931449329
2010-04-14,10164.330200302193
2010-04-15,10073.550772055043
2010-04-16,10163.46838189789
2010-04-19,10206.313032547154
2010-04-20,10089.935139134934
2010-04-21,10060.555403215048
2010-04-22,10020.79812199031
2010-04-23,9967.79246134434
2010-04-26,9963.826430097131
2010-04-27,9817.017590296991
2010-04-28,9906.655817628534
2010-04-29,9972.708531729904
2010-04-30,9936.031079457929
2010-05-03,9999.052715257043
2010-05-04,9910.747345295053
2010-05-05,9968.293475389572
2010-05-06,9766.580333649466
2010-05-07,9816.218626390262
2010-05-10,10077.677356310734
2010-05-11,10021.238144211316
2010-05-12,10094.327936957457
2010-05-13,10004.942318706097
2010-05-14,9968.513756454651
2010-05-17,10001.088281046459
2010-05-18,9946.858579198131
2010-05-19,9938.0637209073
2010-05-20,9634.630038204326
2010-05-21,9634.833687860899
2010-05-24,9607.303428000665
2010-05-25,9469.649782518421
2010-05-26,9339.44989549911
2010-05-27,9562.752571040244
2010-05-28,9589.228008456714
2010-06-01,9566.739122973946
2010-06-02,9772.254944833678
2010-06-03,9811.89794310227
2010-06-04,9532.300420430936
2010-06-07,9482.909568535291
2010-06-08,9625.127201909349
2010-06-09,9588.038923259659
2010-06-10,9795.16062465462
2010-06-11,9730.991030793997
2010-06-14,9723.157793118891
2010-06-15,9834.484065827983
2010-06-16,9854.81909694777
2010-06-17,9874.271062682488
2010-06-18,9850.919865564421
2010-06-21,9875.155335588954
2010-06-22,9840.58669657205
2010-06-23,9784.393529193063
2010-06-24,9712.454038135209
2010-06-25,9434.181156286462
2010-06-28,9596.887512006057
2010-06-29,9463.329756142886
2010-06-30,9425.82701334323
2010-07-01,9436.61636213296
2010-07-02,9441.240193087031
2010-07-06,9500.28058383657
2010-07-07,9696.96063540814
2010-07-08,9872.016012729166
2010-07-09,9847.581975928839
2010-07-12,9867.028545622941
2010-07-13,9888.149614721198
2010-07-14,9910.367798949965
2010-07-15,9894.213832387773
2010-07-16,9793.97404767391
2010-07-19,9760.112990499685
2010-07-20,10033.132683320797
2010-07-21,10116.713486589944
2010-07-22,10151.09226673147
2010-07-23,10222.923914619038
2010-07-26,10279.040153673981
2010-07-27,10335.840734127649
2010-07-28,10288.495120898948
2010-07-29,10283.75265715456
2010-07-30,10295.945124135236
2010-08-02,10460.030309839862
2010-08-03,10499.696201027462
2010-08-04,10546.164489763998
2010-08-05,10483.07597642382
2010-08-06,10543.98894802479
2010-08-09,10619.996723274393
2010-08-10,10618.764170414492
2010-08-11,10444.606830897072
2010-08-12,10389.888684926962
2010-08-13,10422.04191822085
2010-08-16,10428.496509976458
2010-08-17,10459.454312576117
2010-08-18,10432.967538532404
2010-08-19,10312.415716678557
2010-08-20,10322.939174569578
2010-08-23,10356.694020114839
2010-08-24,10358.937363088338
2010-08-25,10315.44248912995
2010-08-26,10260.585652974796
2010-08-27,10351.85108564952
2010-08-30,10256.828608589834
2010-08-31,10337.440740390944
2010-09-01,10559.505266433664
2010-09-02,10571.657027473257
2010-09-03,10646.786181705973
2010-09-07,10643.577662420044
2010-09-08,10652.234464386449
2010-09-09,10752.373240271574
2010-09-10,10801.02595710423
2010-09-13,10780.660496068484
2010-09-14,10723.607302093222
2010-09-15,10764.6334923363
2010-09-16,10782.079359979442
2010-09-17,10742.332346752166
2010-09-20,10849.63609169903
2010-09-21,10820.412464497462
2010-09-22,10847.532725365154
2010-09-23,10733.98980159114
2010-09-24,10816.604749411015
2010-09-27,10844.040053075676
2010-09-28,10917.530173686917
2010-09-29,10895.370588552498
2010-09-30,10848.56879065975
2010-10-01,10946.97768250211
2010-10-04,10916.646514466383
2010-10-05,11061.546977439537
2010-10-06,11108.948578631325
2010-10-07,10878.928817762653
2010-10-08,10833.192931217754
2010-10-11,10809.280512877465
2010-10-12,10887.120969253532
2010-10-13,10942.393828102888
2010-10-14,10969.881695702688
2010-10-15,10976.944140792864
2010-10-18,10958.297011412305
2010-10-19,10842.178935760674
2010-10-20,10796.710314996293
2010-10-21,10832.59040118949
2010-10-22,10805.518665987185
2010-10-25,10810.889595593366
2010-10-26,10773.85285706872
2010-10-27,10689.69602547732
2010-10-28,10814.901428675152
2010-10-29,10860.87244313121
2010-11-01,10904.83382264964
2010-11-02,10944.26076463869
2010-11-03,10858.125242457852
2010-11-04,10887.60160204334
2010-11-05,10845.080144461741
2010-11-08,10849.749057844516
2010-11-09,10882.881590666073
2010-11-10,10872.3498177304
2010-11-11,10822.754374041098
2010-11-12,10780.715763944634
2010-11-15,10742.18023685997
2010-11-16,10680.22227261248
2010-11-17,10666.397018569414
2010-11-18,10802.571629290718
2010-11-19,10790.008499887754
2010-11-22,10790.302588678995
2010-11-23,10653.991275758297
2010-11-24,10719.005376906764
2010-11-26,10648.571292894549
2010-11-29,10671.775729117697
2010-11-30,10782.722938258647
2010-12-01,11031.208042461009
2010-12-02,10970.317868288814
2010-12-03,10961.68965480242
2010-12-06,10886.667900138513
2010-12-07,10881.877007774654
2010-12-08,10878.032305804134
2010-12-09,10894.66777551136
2010-12-10,10922.134398376511
2010-12-13,11023.060396922227
2010-12-14,11006.81328901635
2010-12-15,10993.764939439257
2010-12-16,11080.460997004118
2010-12-17,11122.965352386307
2010-12-20,11157.577832602143
2010-12-21,11048.675038050245
2010-12-22,11092.82870472746
2010-12-23,11092.82870472746
2010-12-27,11041.98718787856
2010-12-28,11029.972914414671
2010-12-29,11041.114015247002
2010-12-30,11012.970650288205
2010-12-31,11049.785548123315
2011-01-03,11093.37608227052
2011-01-04,10994.348081572562
2011-01-05,11119.045383441766
2011-01-06,11106.268848407566
2011-01-07,11056.965177068818
2011-01-10,11038.406499245795
2011-01-11,11039.430235324737
2011-01-12,11103.9921845242
2011-01-13,11151.410499213718
2011-01-14,11115.793656171914
2011-01-18,11126.993234711588
2011-01-19,11062.778135084596
2011-01-20,11030.440913206226
2011-01-21,11016.508257943779
2011-01-24,11081.356613327538
2011-01-25,11020.970141269427
2011-01-26,11030.31763898793
2011-01-27,10980.220568083074
2011-01-28,10827.8503737825
2011-01-31,10847.256223620407
2011-02-01,10950.85797963701
2011-02-02,10893.161820520168
2011-02-03,10822.146070627377
2011-02-04,10778.446423694684
2011-02-07,10754.395730161279
2011-02-08,10832.70743888208
2011-02-09,10877.248358386618
2011-02-10,10753.543522760345
2011-02-11,10835.805358906802
2011-02-14,10748.473895384412
2011-02-15,10906.049375926226
2011-02-16,10862.037490083923
2011-02-17,10999.026507153449
2011-02-18,10824.867903153478
2011-02-22,10779.926376911655
2011-02-23,10744.156212500244
2011-02-24,10760.388468162257
2011-02-25,10859.357218223602
2011-02-28,10826.507056314344
2011-03-01,10798.809149625029
2011-03-02,10840.029589879232
2011-03-03,10981.161020465306
2011-03-04,10921.174221924375
2011-03-07,10931.246172221543
2011-03-08,10986.703525608988
2011-03-09,11118.056372341307
2011-03-10,11077.513638652124
2011-03-11,11103.786665765636
2011-03-14,11000.816678842923
2011-03-15,10816.44992834731
2011-03-16,10683.93673032528
2011-03-17,10815.281702975673
2011-03-18,10850.09652008258
2011-03-21,10997.799016419662
2011-03-22,10973.937947225197
2011-03-23,11040.852456638144
2011-03-24,11059.249955076022
2011-03-25,11049.976568957067
2011-03-28,11096.478594928401
2011-03-29,11101.3143586355
2011-03-30,11236.30568850781
2011-03-31,11180.107757204056
2011-04-01,11321.263606953175
2011-04-04,11329.243418066457
2011-04-05,11381.87734516336
2011-04-06,11409.631774333637
2011-04-07,11416.491612331547
2011-04-08,11383.699436652612
2011-04-11,11426.72971672772
2011-04-12,11435.462239195627
2011-04-13,11465.6502175277
2011-04-14,11577.326274335128
2011-04-15,11584.477121583875
2011-04-18,11516.18965461424
2011-04-19,11468.745936454487
2011-04-20,11582.802931162458
2011-04-21,11591.747893579952
2011-04-25,11554.56643491549
2011-04-26,11518.087824980417
2011-04-27,11540.064496268915
2011-04-28,11666.674233736505
2011-04-29,11671.229838038214
2011-05-02,11722.613349862326
2011-05-03,11751.354560471258
2011-05-04,11687.157946483427
2011-05-05,11556.917088414742
2011-05-06,11596.056560509694
2011-05-09,11617.211769604464
2011-05-10,11684.172195149513
2011-05-11,11681.599935127993
2011-05-12,11849.55930653369
2011-05-13,11826.614579760613
2011-05-16,11771.209109421276
2011-05-17,11805.746418568277
2011-05-18,11857.910602299644
2011-05-19,11888.127057008262
2011-05-20,11859.826517984058
2011-05-23,11724.536694930455
2011-05-24,11723.54779229444
2011-05-25,11628.274581681526
2011-05-26,11595.983729275596
2011-05-27,11568.629683074058
2011-05-31,11628.314606511989
2011-06-01,11617.952250972561
2011-06-02,11488.929657084062
2011-06-03,11402.494426568594
2011-06-06,11383.206422052708
2011-06-07,11356.593374449645
2011-06-08,11381.998298287363
2011-06-09,11473.656301484098
2011-06-10,11373.488915148255
2011-06-13,11417.008960380152
2011-06-14,11502.393484816585
2011-06-15,11375.054611797965
2011-06-16,11458.764609648955
2011-06-17,11465.87965212835
2011-06-20,11504.897147702888
2011-06-21,11554.572120932156
2011-06-22,11563.98735928629
2011-06-23,11354.64444224952
2011-06-24,11380.91591350408
2011-06-27,11445.746997456665
2011-06-28,11576.494350141542
2011-06-29,11678.185375907584
2011-06-30,11773.3352437525
2011-07-01,11866.322244776116
2011-07-05,11868.526412933472
2011-07-06,11917.674825846203
2011-07-07,11962.399346444201
2011-07-08,11922.24230197483
2011-07-11,11817.89814469632
2011-07-12,11772.860195311716
2011-07-13,11784.50215853865
2011-07-14,11725.112445848146
2011-07-15,11707.91838054738
2011-07-18,11626.379670346549
2011-07-19,11860.904432414178
2011-07-20,11821.706117779215
2011-07-21,11635.238700224269
2011-07-22,11589.644762883529
2011-07-25,11364.298379022568
2011-07-26,11311.90353582676
2011-07-27,11275.573176062031
2011-07-28,11280.781088828253
2011-07-29,11308.636841412754
2011-08-01,11276.178901841757
2011-08-02,11157.88285495257
2011-08-03,11384.969768444143
2011-08-04,11169.214134936987
2011-08-05,11393.161710068234
2011-08-08,11096.209756642817
2011-08-09,11147.051832967141
2011-08-10,10659.227088330123
2011-08-11,11113.806625381283
2011-08-12,11171.608821010917
2011-08-15,11243.905616730859
2011-08-16,11275.397996223988
2011-08-17,11429.729842303746
2011-08-18,11158.06425175269
2011-08-19,10977.361157368403
2011-08-22,10947.372132395321
2011-08-23,11223.791482736964
2011-08-24,11257.845873896173
2011-08-25,11149.216051871903
2011-08-26,11171.741445803551
2011-08-29,11347.989471712142
2011-08-30,11412.557594605278
2011-08-31,11489.40002282891
2011-09-01,11439.494714728962
2011-09-02,11287.846056413791
2011-09-06,11128.145938249263
2011-09-07,10933.527196609262
2011-09-08,10854.581543942755
2011-09-09,10628.224178896959
2011-09-12,10663.883831770643
2011-09-13,10749.32265632063
2011-09-14,10958.235171701117
2011-09-15,11270.736469420015
2011-09-16,11021.672924021488
2011-09-19,10713.849089536281
2011-09-20,10665.152656899134
2011-09-21,10847.30044073073
2011-09-22,10933.059672365249
2011-09-23,10823.627164154632
2011-09-26,11113.611917194165
2011-09-27,11205.745842914499
2011-09-28,11141.224638833659
2011-09-29,11248.492744478399
2011-09-30,11132.301424003066
2011-10-03,10844.19508282908
2011-10-04,10872.751285415326
2011-10-05,10847.286656288594
2011-10-06,10896.907065959995
2011-10-07,10977.380769349005
2011-10-10,11130.556555323745
2011-10-11,10974.654557545571
2011-10-12,11292.168867703605
2011-10-13,11235.30624984641
2011-10-14,11221.493419793907
2011-10-17,11157.506191692779
2011-10-18,11241.376355980236
2011-10-19,11199.968303318528
2011-10-20,11203.83055418692
2011-10-21,11246.656814412281
2011-10-24,11214.225401816087
2011-10-25,11160.617818764433
2011-10-26,11199.766351590306
2011-10-27,11356.784272623763
2011-10-28,11415.83668117475
2011-10-31,11368.085097934567
2011-11-01,11230.822410880943
2011-11-02,11276.46127485034
2011-11-03,11352.05304836851
2011-11-04,11204.511295236014
2011-11-07,11297.467046346877
2011-11-08,11499.908226783711
2011-11-09,11247.5447835525
2011-11-10,11361.760876084982
2011-11-11,11429.77341079746
2011-11-14,11348.027229684923
2011-11-15,11619.473916379475
2011-11-16,11654.648127201524
2011-11-17,11521.622223103595
2011-11-18,11545.031783343824
2011-11-21,11381.266449627368
2011-11-22,11384.792219546258
2011-11-23,11228.521797008298
2011-11-25,11230.295093317967
2011-11-28,11314.13262954037
2011-11-29,11491.041218598457
2011-11-30,11655.493807748604
2011-12-01,11646.656043084853
2011-12-02,11642.21833175639
2011-12-05,11648.311699895716
2011-12-06,11703.762860107085
2011-12-07,11738.436911718469
2011-12-08,11673.2386576764
2011-12-09,11827.115956081505
2011-12-12,11723.387966154874
2011-12-13,11652.148821085337
2011-12-14,11605.420252876584
2011-12-15,11744.264667876952
2011-12-16,11768.554649597918
2011-12-19,11724.766664310886
2011-12-20,11925.806198765486
2011-12-21,12052.584705766894
2011-12-22,12036.361393826191
2011-12-23,12143.320424766678
2011-12-27,12115.09968609698
2011-12-28,12035.855620552873
2011-12-29,12149.32321206299
2011-12-30,12115.307548366925
2012-01-03,12130.124419781316
2012-01-04,12157.162438812871
2012-01-05,12075.314876312643
2012-01-06,11946.1813420538
2012-01-09,11990.020182900847
2012-01-10,12006.613112553276
2012-01-11,11856.56632021458
2012-01-12,11781.76121138964
2012-01-13,11719.838509758441
2012-01-17,11772.528496325123
2012-01-18,11811.875299548643
2012-01-19,11920.49291085507
2012-01-20,12009.709545462327
2012-01-23,12028.68018390613
2012-01-24,11994.766621935123
2012-01-25,12087.990784558306
