time,open,high,low,close,MHULL,SHULL
1503201600,4032.63,4125.95,4030.47,4095.76,4188.984350365905,4233.461231515838
1503216000,4094.83,4124.99,4004.5,4044.6,4169.451853243317,4209.771069521747
1503230400,4044.6,4074.98,4000,4040.11,4150.942640804301,4188.984350365905
1503244800,4040.11,4125.95,4025,4088.4,4134.255803700268,4169.451853243317
1503259200,4090.94,4111.96,4026,4058.68,4117.863166305916,4150.942640804301
1503273600,4058.64,4078.71,4016,4039.12,4101.182444418676,4134.255803700268
1503288000,4031.66,4063.31,3949.78,4014.21,4084.0925042517,4117.863166305916
1503302400,4001.05,4080,4001.05,4031,4067.4016628100726,4101.182444418676
1503316800,4043.64,4054.68,3969.16,4004.99,4050.9603355150134,4084.0925042517
1503331200,4004.99,4021.94,3962.21,4014.21,4035.3018840531154,4067.4016628100726
1503345600,4003,4042.05,3962.21,3987.52,4019.9879897787396,4050.9603355150134
1503360000,3987.51,3993.4,3810.25,3835.1,4001.563269867038,4035.3018840531154
1503374400,3840.07,3845.4,3600,3797,3980.1241271645026,4019.9879897787396
1503388800,3794.55,3927,3753.58,3899,3959.4673808063644,4001.563269867038
1503403200,3896.18,3982.02,3868.05,3905.24,3940.133128117915,3980.1241271645026
1503417600,3905.02,4139.31,3905,4089.61,3927.4659783206216,3959.4673808063644
1503432000,4089.61,4116,4011.09,4085,3920.7751548821557,3940.133128117915
1503446400,4078,4139.97,4051.94,4095.61,3919.880780114066,3927.4659783206216
1503460800,4078.99,4114.96,4055,4097,3924.0953483645985,3920.7751548821557
1503475200,4097,4248.97,4080.78,4228.91,3935.569729325569,3919.880780114066
1503489600,4228.91,4248.75,4165,4209.97,3951.660162329073,3924.0953483645985
1503504000,4209.95,4233.83,4100,4100,3967.8715343228205,3935.569729325569
1503518400,4100,4140,4062.26,4108.12,3983.4227929464723,3951.660162329073
1503532800,4121.78,4178.32,4082.57,4091.88,3997.5254457843744,3967.8715343228205
1503547200,4099.94,4164.8,4082.59,4153.7,4011.5899398062256,3983.4227929464723
1503561600,4153.69,4192.23,4146.07,4169.99,4025.7485967669895,3997.5254457843744
1503576000,4169.99,4246.41,4125.2,4230.84,4041.376284589088,4011.5899398062256
1503590400,4220.25,4239.91,4185.67,4227.62,4058.293829287776,4025.7485967669895
1503604800,4225,4350,4199.53,4300.34,4078.4194401927443,4041.376284589088
1503619200,4308.8,4373.84,4300.01,4334.38,4101.775121667353,4058.293829287776
1503633600,4334.38,4350.53,4291.36,4349.05,4127.728182591218,4078.4194401927443
1503648000,4348.81,4373.98,4320.01,4353.99,4155.347981558784,4101.775121667353
1503662400,4353.98,4445.09,4329,4419.98,4185.5240102642065,4127.728182591218
1503676800,4421.95,4449.98,4270.01,4324.84,4214.559152099223,4155.347981558784
1503691200,4320.03,4372.2,4270,4355.98,4242.823248462516,4185.5240102642065
1503705600,4348.17,4369.78,4252.77,4302.01,4268.286009671545,4214.559152099223
1503720000,4312.63,4337,4270.01,4337,4291.840838203463,4242.823248462516
1503734400,4337,4343.11,4287,4297.57,4312.387366153027,4268.286009671545
1503748800,4296.84,4307.4,4232.43,4299.96,4330.15990481344,4291.840838203463
1503763200,4295.11,4349.99,4269.28,4323.69,4345.776203205525,4312.387366153027
1503777600,4324,4344.22,4301.04,4333.38,4359.613486428914,4330.15990481344
1503792000,4333.38,4393.3,4322.7,4338.38,4371.689144317322,4345.776203205525
1503806400,4338.46,4359.99,4301.94,4333.38,4381.883175453514,4359.613486428914
1503820800,4333.38,4348.75,4301.63,4342.76,4390.546228174603,4371.689144317322
1503835200,4333.7,4354.87,4290.32,4337.19,4397.689811971759,4381.883175453514
1503849600,4352.13,4358.81,4333.8,4354.9,4403.825928339517,4390.546228174603
1503864000,4355.06,4365.96,4322.72,4337.68,4408.452651635402,4397.689811971759
1503878400,4329.91,4344.22,4275,4280.01,4410.307908781695,4403.825928339517
1503892800,4286.13,4286.13,4169.01,4279.99,4409.892001477359,4408.452651635402
1503907200,4275,4326,4248.77,4318.8,4408.546127327699,4410.307908781695
1503921600,4318.79,4324.99,4275,4293.33,4405.648386990654,4409.892001477359
1503936000,4293.33,4350,4287.28,4341.84,4402.701788351199,4408.546127327699
1503950400,4342.53,4399.72,4328.66,4379.99,4400.7344325396825,4405.648386990654
1503964800,4385,4399.72,4356.05,4380.02,4399.616191171924,4402.701788351199
1503979200,4385.77,4394.35,4336.26,4348.76,4398.372361798255,4400.7344325396825
1503993600,4348.76,4403.93,4343.11,4378,4397.5967805864775,4399.616191171924
1504008000,4378,4649.78,4364.21,4576.26,4402.357157330104,4398.372361798255
1504022400,4576.26,4593,4510.82,4584.86,4411.832362021577,4397.5967805864775
1504036800,4583.83,4638.25,4577,4578.82,4424.6890535456605,4402.357157330104
1504051200,4578.82,4630,4561.84,4596.75,4440.452090161822,4411.832362021577
1504065600,4597.91,4642.22,4556.04,4574.11,4457.7130526609635,4424.6890535456605
1504080000,4574,4593,4479,4524,4474.306859307359,4440.452090161822
1504094400,4529.11,4575,4516.48,4561,4490.590255531505,4457.7130526609635
1504108800,4567.21,4589,4550,4550,4505.491895528412,4474.306859307359
1504123200,4549.99,4589.52,4532.58,4573.2,4519.749033841818,4490.590255531505
1504137600,4573.15,4624.03,4566.66,4615.19,4534.460019909983,4505.491895528412
1504152000,4615.1,4628.28,4589.53,4619.16,4549.486984771181,4519.749033841818
1504166400,4612.73,4687,4594.06,4687,4566.521706366385,4534.460019909983
1504180800,4687,4739.78,4671.1,4718.46,4585.892279229369,4549.486984771181
1504195200,4719,4765.21,4700,4719.85,4606.774255437023,4566.521706366385
1504209600,4724.3,4741.5,4716.63,4734.26,4628.851850322958,4585.892279229369
1504224000,4734.26,4777.76,4725.05,4745.6,4651.613059360613,4606.774255437023
1504238400,4745.97,4752.53,4671.09,4750,4674.4170087782595,4628.851850322958
1504252800,4750,4810,4740.01,4810,4698.29528176321,4651.613059360613
1504267200,4810,4870,4778.12,4836.86,4723.099227100941,4674.4170087782595
1504281600,4836.85,4872.96,4812.53,4870,4748.91141967292,4698.29528176321
1504296000,4870,4935,4848.69,4921.7,4776.314685056345,4723.099227100941
1504310400,4921.71,4979.9,4824.53,4831.01,4801.937879749879,4748.91141967292
1504324800,4836.54,4879.88,4590,4759.94,4823.448526747062,4776.314685056345
1504339200,4759.96,4760,4600,4694.34,4839.151093271146,4801.937879749879
1504353600,4700.15,4730.31,4488.5,4591.55,4846.739951418952,4823.448526747062
1504368000,4591.55,4625,4551.64,4605.89,4847.773858147804,4839.151093271146
1504382400,4606,4611.99,4491.02,4599.9,4843.204535989143,4846.739951418952
1504396800,4599.9,4660,4595.45,4639.42,4835.347373101766,4847.773858147804
1504411200,4623.62,4700,4608.9,4633.76,4825.4958836751875,4843.204535989143
1504425600,4639,4683,4539.52,4573.48,4813.0767947158665,4835.347373101766
1504440000,4573.37,4589.43,4385,4450.6,4795.775797679172,4825.4958836751875
1504454400,4463.2,4550,4449,4550,4777.547476027279,4813.0767947158665
1504468800,4550,4624.72,4500,4606.26,4760.184465814608,4795.775797679172
1504483200,4603.68,4613.97,4510.82,4547.87,4742.094123196248,4777.547476027279
1504497600,4542.52,4542.52,4361.28,4367,4718.684370567925,4760.184465814608
1504512000,4379.96,4443,4230,4288.71,4689.118004217344,4742.094123196248
1504526400,4288.67,4375,4200,4247.55,4653.905992295403,4718.684370567925
1504540800,4247.54,4294.84,4058.5,4250.97,4614.735016740536,4689.118004217344
1504555200,4260.49,4410.97,4185.67,4277,4573.352891362606,4653.905992295403
1504569600,4282.53,4282.8,4001.93,4102.85,4526.443314797636,4614.735016740536
1504584000,4109.96,4206.59,4001.93,4193.83,4478.846658369408,4573.352891362606
1504598400,4193.83,4339,4144.12,4339,4436.058694925445,4526.443314797636
1504612800,4339,4377.83,4227.74,4246.85,4395.7331092644135,4478.846658369408
1504627200,4258.97,4449.45,4215.12,4412.81,4362.571959260978,4436.058694925445
1504641600,4413.93,4474.88,4359.56,4396.52,4335.377814247921,4395.7331092644135
1504656000,4397.38,4498.84,4380.01,4471.45,4315.570290790559,4362.571959260978
1504670400,4478.89,4505.46,4356.42,4498.67,4303.04465689205,4335.377814247921
1504684800,4499.12,4594,4495.06,4579.94,4298.399252336289,4315.570290790559
1504699200,4579.94,4628.39,4495,4615.09,4301.044041082595,4303.04465689205
1504713600,4617,4649.23,4557.62,4608.52,4309.549942958497,4298.399252336289
1504728000,4605.89,4618,4521,4605.8,4322.208426956642,4301.044041082595
1504742400,4605.81,4609.8,4480,4515.97,4335.587725692298,4309.549942958497
1504756800,4515.86,4576,4475,4490.57,4348.267977788086,4322.208426956642
1504771200,4490,4639.99,4475.01,4620,4363.470570500928,4335.587725692298
1504785600,4626.54,4674.34,4590.37,4641.06,4381.0177692142515,4348.267977788086
1504800000,4647.85,4665.82,4580,4602.71,4399.46673247784,4363.470570500928
1504814400,4602.81,4630,4564.41,4615,4419.082873359444,4381.0177692142515
1504828800,4615,4619.74,4565.55,4612.87,4439.61898526936,4399.46673247784
1504843200,4612.87,4647.84,4578.82,4639.7,4461.4853001958345,4419.082873359444
1504857600,4639.71,4679.97,4611,4627.84,4483.759470693327,4439.61898526936
1504872000,4627.8,4647.67,4227.64,4389.49,4499.525886999243,4461.4853001958345
1504886400,4374.97,4449.99,4195,4197.2,4504.744681620627,4483.759470693327
1504900800,4196.1,4337,4125.99,4312,4504.371569195354,4499.525886999243
1504915200,4327.41,4336.42,4164,4266.99,4498.24275972308,4504.744681620627
1504929600,4267,4379.78,4208.93,4328.02,4489.264501305573,4504.371569195354
1504944000,4334.6,4364.99,4272.4,4356.01,4479.146873565587,4498.24275972308
1504958400,4359.48,4378.71,4253.77,4285,4466.936384285027,4489.264501305573
1504972800,4285,4310,4176,4276.3,4453.4210079966315,4479.146873565587
1504987200,4276.38,4334.38,4259.08,4308.72,4439.7776283240555,4466.936384285027
1505001600,4322.44,4322.44,4185.67,4204,4422.856700723219,4453.4210079966315
1505016000,4192.51,4227,4010,4096.01,4400.285841020752,4439.7776283240555
1505030400,4096.21,4144.1,4039.46,4121.52,4373.846828488972,4422.856700723219
1505044800,4118.41,4171.62,4082.57,4128.78,4344.861083367691,4400.285841020752
1505059200,4138.55,4312.82,4123.5,4293.55,4318.97070703635,4373.846828488972
1505073600,4293.55,4297.33,4212.92,4226.22,4294.469073704734,4344.861083367691
1505088000,4226.21,4353.49,4185.67,4315.95,4274.191219001236,4318.97070703635
1505102400,4316.3,4316.3,4092.4,4160.01,4254.028662964681,4294.469073704734
1505116800,4153.77,4206.59,4105,4178.49,4234.881580112347,4274.191219001236
1505131200,4178.01,4291.36,4162.17,4240,4218.231896516182,4254.028662964681
1505145600,4240,4271.38,4170.99,4197.67,4202.440341424449,4234.881580112347
1505160000,4197.69,4227.4,4172.05,4207.31,4187.477442632104,4218.231896516182
1505174400,4198.89,4283.59,4198.89,4270.87,4175.512053768982,4202.440341424449
1505188800,4281.99,4377.65,4256.16,4356.87,4168.725739151721,4187.477442632104
1505203200,4359.41,4364,4264.02,4339.98,4166.391003598914,4175.512053768982
1505217600,4339.98,4355,4236.01,4237.56,4164.996641981034,4168.725739151721
1505232000,4237.84,4265.28,4080,4164.85,4162.439733414072,4166.391003598914
1505246400,4164.88,4204.99,4123.5,4172.56,4159.4290042860575,4164.996641981034
1505260800,4170.6,4179.14,3943,3945,4150.097564368171,4162.439733414072
1505275200,3951.62,4044.94,3900.13,3947.07,4135.545567589156,4159.4290042860575
1505289600,3947.1,3999.5,3814.5,3830,4113.670018999519,4150.097564368171
1505304000,3830,3925.7,3720.01,3819.51,4086.3458518604416,4135.545567589156
1505318400,3819.51,3960,3807,3850,4056.4478084501484,4113.670018999519
1505332800,3847.99,3949.99,3830,3865.34,4025.9597509791797,4086.3458518604416
1505347200,3861.89,3921.74,3788.38,3797.99,3994.3143935185185,4056.4478084501484
1505361600,3798,3899.82,3752,3872.28,3965.0049246461203,4025.9597509791797
1505376000,3861.97,3895,3581.35,3604.96,3931.14614253075,3994.3143935185185
1505390400,3615.07,3681.15,3426.92,3520,3892.1042923967566,3965.0049246461203
1505404800,3519.7,3538,3251.29,3359,3844.9364708994704,3931.14614253075
1505419200,3358.93,3439.99,3210,3227.79,3788.100963409606,3892.1042923967566
1505433600,3227.79,3449.37,3223.56,3354.53,3727.6982380694712,3844.9364708994704
1505448000,3359.95,3377.02,3051.06,3124.11,3659.640586494194,3788.100963409606
1505462400,3124.1,3190,2972.01,3022.89,3584.3598103827394,3727.6982380694712
1505476800,3022.89,3712.92,3000.06,3701.3,3523.7574121401085,3659.640586494194
1505491200,3701.3,3772.52,3456.13,3682.02,3476.624002027074,3584.3598103827394
1505505600,3682.02,3820,3643.64,3700.01,3442.3311228183193,3523.7574121401085
1505520000,3699.89,3809.97,3687.48,3759.48,3420.7226871435446,3476.624002027074
1505534400,3765.08,3872.9,3735.17,3820.48,3411.0160732237337,3442.3311228183193
1505548800,3820.48,3845,3541.84,3674.98,3407.106998084587,3420.7226871435446
1505563200,3666,3675,3500,3550,3403.3685820363494,3411.0160732237337
1505577600,3538.6,3716,3538.6,3692.97,3401.758246401085,3407.106998084587
1505592000,3697.26,3727,3625.32,3678.93,3402.1028558115154,3403.3685820363494
1505606400,3669.07,3676.27,3589.43,3637.5,3403.4680438741148,3401.758246401085
1505620800,3637.55,3637.55,3509.71,3509.71,3402.709399694221,3402.1028558115154
1505635200,3508.7,3623.63,3463,3567.8,3402.4090805160445,3403.4680438741148
1505649600,3567.77,3690.56,3554,3664.68,3406.11079053288,3402.709399694221
1505664000,3664.68,3772.52,3647.58,3704.76,3414.4635567494674,3402.4090805160445
1505678400,3711.95,3744.58,3646.39,3662.99,3425.33835345805,3406.11079053288
1505692800,3662.95,3810.25,3659.42,3770,3441.3045746839134,3414.4635567494674
1505707200,3770,3980,3732.87,3945,3466.217181972789,3425.33835345805
1505721600,3944.42,4001,3884.54,3947.27,3498.427534975607,3441.3045746839134
1505736000,3947.2,4100,3936,4039.07,3538.311328823954,3466.217181972789
1505750400,4039.06,4040,3938,4016.21,3582.9663857623864,3498.427534975607
1505764800,4020.88,4122.7,3982.03,4101.6,3633.126917594311,3538.311328823954
1505779200,4102,4119.7,3925.7,3991.14,3683.720565587852,3582.9663857623864
1505793600,3991.13,4003,3848.35,3909.25,3730.8414257541403,3633.126917594311
1505808000,3905.02,4035.04,3894.73,4001.92,3775.996767127053,3683.720565587852
1505822400,4001.92,4021.94,3951.14,3998,3818.265701307291,3730.8414257541403
1505836800,3998.51,4042.05,3883.95,3897.97,3854.4677504036963,3775.996767127053
1505851200,3889.45,3939.31,3860,3888.8,3884.5004848055387,3818.265701307291
1505865600,3888.8,3937.3,3865,3879.67,3908.1588438981644,3854.4677504036963
1505880000,3868.18,3971.49,3820.56,3940.1,3928.521139155156,3884.5004848055387
1505894400,3937.78,3962.2,3875.52,3904.6,3945.2758633271483,3908.1588438981644
1505908800,3913.67,4050,3900.39,4000,3961.49164290009,3928.521139155156
1505923200,3999.98,4026,3935,3948.46,3976.1894958341923,3945.2758633271483
1505937600,3948,3973,3859.99,3874.46,3988.002686490758,3961.49164290009
1505952000,3864,3904.82,3810.25,3825,3995.928965385144,3976.1894958341923
1505966400,3825,3914,3803.42,3897.6,4002.173835343228,3988.002686490758
1505980800,3894.06,3906.11,3829.27,3867.32,4005.856710695389,3995.928965385144
1505995200,3867.25,3876.7,3698.19,3755,4004.2547970951014,4002.173835343228
1506009600,3755,3757,3612,3631.81,3994.715839414554,4005.856710695389
1506024000,3639.55,3705.88,3573,3617.05,3978.3101286160936,4004.2547970951014
1506038400,3607.83,3698.19,3601.86,3697.16,3958.601677935821,3994.715839414554
1506052800,3697.15,3761.84,3669.22,3673,3935.7968491118672,3978.3101286160936
1506067200,3673.16,3684.8,3546.1,3558.79,3907.6831044973546,3958.601677935821
1506081600,3558.73,3625.32,3514,3539.73,3875.3278198739094,3935.7968491118672
1506096000,3531.29,3603.98,3524.15,3595.93,3841.8959903799905,3907.6831044973546
1506110400,3597.6,3642,3580.18,3612.18,3808.9219106971073,3875.3278198739094
