,Predicted,Actual
0,0.01345876045525074,254.85000610351562
1,488.5929870605469,264.3599853515625
2,111.35965728759766,273.0
3,134.98753356933594,260.3500061035156
4,322.52203369140625,264.4100036621094
5,318.8990173339844,268.5
6,198.32235717773438,268.2900085449219
7,206.27639770507812,274.8999938964844
8,304.79034423828125,277.0199890136719
9,300.95574951171875,281.19000244140625
10,219.2831268310547,295.70001220703125
11,223.17718505859375,285.3999938964844
12,296.5190124511719,295.2900085449219
13,361.04901123046875,306.989990234375
14,352.20880126953125,314.5199890136719
15,284.33428955078125,322.0
16,282.03607177734375,319.07000732421875
17,338.1597900390625,311.94000244140625
18,349.22772216796875,337.3900146484375
19,391.26239013671875,392.4200134277344
20,471.4398498535156,483.0
21,512.435546875,388.8699951171875
22,500.33489990234375,384.8999938964844
23,441.20953369140625,380.989990234375
24,341.20379638671875,382.989990234375
25,299.89605712890625,384.6700134277344
26,310.2968444824219,353.94000244140625
27,373.1582336425781,308.3900146484375
28,372.8514099121094,329.0400085449219
29,319.1771545410156,331.19000244140625
30,323.7761535644531,332.3399963378906
31,379.8744201660156,319.8299865722656
32,374.97064208984375,321.3699951171875
33,318.02587890625,334.5799865722656
34,318.6290588378906,333.8599853515625
35,370.2553405761719,327.3800048828125
36,362.6444396972656,322.04998779296875
37,302.6707763671875,324.7099914550781
38,301.484375,321.6099853515625
39,352.81573486328125,324.3800048828125
40,345.5332946777344,321.0
41,285.8948669433594,324.989990234375
42,283.1576843261719,347.69000244140625
43,328.68756103515625,355.6600036621094
44,416.4593811035156,353.79998779296875
45,446.8783264160156,362.760009765625
46,427.93505859375,375.30999755859375
47,365.214599609375,364.25
48,261.5102233886719,358.739990234375
49,215.87030029296875,360.5799865722656
50,222.19285583496094,361.4800109863281
51,273.9683837890625,377.6000061035156
52,364.13848876953125,392.75
53,488.0287780761719,396.010009765625
54,554.74609375,394.95001220703125
55,571.97314453125,415.0899963378906
56,545.1622924804688,414.17999267578125
57,479.5208435058594,435.42999267578125
58,381.1645202636719,424.9200134277344
59,333.21435546875,438.42999267578125
60,329.8940124511719,442.1499938964844
61,365.6742248535156,459.989990234375
62,435.7715148925781,458.1099853515625
63,536.7328491210938,457.3900146484375
64,587.8046875,459.5799865722656
65,594.4865112304688,461.989990234375
66,561.1698608398438,452.5
67,490.4465026855469,432.8299865722656
68,385.8731689453125,437.4100036621094
69,333.1409606933594,439.489990234375
70,325.8276672363281,456.25
71,358.6625671386719,454.4800109863281
72,428.208251953125,423.5
