time,open,high,low,close,Volume
1459022400,416,416.98,415.15,416.96,146.52206189
1459036800,416.96,416.99,416.06,416.64,21.38049179
1459123200,424.62,424.69,422.5,423.45,451.69281891
1459137600,423.45,424.77,421.6,422.06,377.10230005
1459152000,421.89,424.54,421.28,424.37,456.75031426
1459166400,424.37,424.37,421.17,421.47,1109.66909526
1459180800,422.57,422.99,420.58,422.09,507.77777012
1459195200,422.07,423.08,420.32,422.87,380.7991659
1459209600,422.87,424.37,421.99,423.2,309.86393367
1459224000,423.2,423.2,420.48,422.49,344.45211415
1459238400,422.12,422.49,415.8,415.8,1144.73293525
1459252800,415.8,415.8,407.22,412,2804.20702546
1459267200,412.63,414.9,412.07,414,696.68796841
1459281600,413.9,416.2,413.67,415.95,647.32335154
1459296000,415.43,415.93,411.51,413.94,648.20443166
1459310400,414.02,415,408.59,412.44,662.83060961
1459324800,411.73,413.43,411.36,413.36,812.23740797
1459339200,413.15,414.58,409.12,412,1162.46495651
1459353600,411.97,413.51,410.08,412.99,859.86166655
1459368000,412.99,414.49,412.11,413.74,679.25547954
1459382400,413.68,415.99,413.01,413.79,428.26111345
1459396800,414.46,415.98,414,415.37,329.50898804
1459411200,415.37,415.88,413.05,414.85,624.46831163
1459425600,414.94,415.61,411.4,414.29,950.85858681
1459440000,414.76,416.98,413.76,416.43,731.77491166
1459454400,416.52,416.99,413.79,414.66,702.92048202
1459468800,414.66,416.22,414.33,415.01,325.11123073
1459483200,415.67,415.88,413.62,415.43,462.06504862
1459497600,414.8,415.98,413.42,415.37,515.22816675
1459512000,415.37,416.99,415.31,416.8,831.08579128
1459526400,416.51,416.99,415.1,415.59,1066.38944176
1459540800,415.78,416.81,414.42,416.31,536.8929832
1459555200,416.31,420,416.01,417.79,637.18951131
1459569600,417.79,419.82,417.51,418.79,209.74404868
1459584000,418.79,419.63,417.3,418.36,244.71451001
1459598400,418.36,419.47,417.3,418.27,427.00175443
1459612800,418.27,419.5,417.2,418.89,339.80358115
1459627200,418.46,419.39,417.33,419,214.49709536
1459641600,419.35,419.44,417.73,418.43,184.53168332
1459656000,418.43,418.48,417.15,417.8,144.29288804
1459670400,417.8,417.98,416.1,417.66,261.31741232
1459684800,417.66,419.1,416.7,418.57,245.52449317
1459699200,418.7,418.7,417.01,418.21,249.06452282
1459713600,418.21,419.48,416.67,419.11,252.94203327
1459728000,418.51,419.49,416.5,418.86,350.11427703
1459742400,418.5,419.49,416.93,418.21,449.24268888
1459756800,418.21,419.39,416,417.41,875.24719728
1459771200,417.41,419.39,416.2,419.29,868.01577307
1459785600,419.29,419.73,417.91,419.66,706.70658105
1459800000,419.66,419.85,418.2,418.75,207.08440015
1459814400,418.81,421.5,418.21,421.03,730.79730225
1459828800,421.39,422,416.61,419.74,702.38791612
1459843200,419.85,422.09,418.8,422.09,704.14717902
