time,open,high,low,close,PMA12,PMA144,PMA169,PMA288,PMA338,PMA576,PMA676
995850000,73.77101995,73.77101995,73.77101995,73.77101995,NaN,NaN,NaN,NaN,NaN,NaN,NaN
995936400,77.99360994,78.73876994,76.50327994,78.49037994,NaN,NaN,NaN,NaN,NaN,NaN,NaN
996022800,78.49037994,83.95489994,78.49037994,83.95489994,NaN,NaN,NaN,NaN,NaN,NaN,NaN
996109200,86.93554994,89.66780993,86.19038994,89.66780993,NaN,NaN,NaN,NaN,NaN,NaN,NaN
996195600,91.90329993,93.39361993,88.92264993,89.41941993,NaN,NaN,NaN,NaN,NaN,NaN,NaN
996541200,89.41941993,95.62909993,88.92264993,95.62909993,NaN,NaN,NaN,NaN,NaN,NaN,NaN
996627600,96.37426993,96.62264993,90.66135993,91.65490993,NaN,NaN,NaN,NaN,NaN,NaN,NaN
996714000,91.40651993,94.88393993,91.40651993,94.38716993,NaN,NaN,NaN,NaN,NaN,NaN,NaN
996800400,95.38071993,97.61619993,94.38716993,96.12587993,NaN,NaN,NaN,NaN,NaN,NaN,NaN
997059600,95.13232993,99.10652993,94.38716993,99.10652993,NaN,NaN,NaN,NaN,NaN,NaN,NaN
997146000,98.36135993,99.35490993,96.12587993,97.36781993,NaN,NaN,NaN,NaN,NaN,NaN,NaN
997232400,97.36781993,99.10652993,96.12587993,99.10652993,90.72345576666667,NaN,NaN,NaN,NaN,NaN,NaN
997318800,98.60974993,100.59684993,97.36781993,97.61619993,91.78387794564104,NaN,NaN,NaN,NaN,NaN,NaN
997405200,97.61619993,97.86458993,95.87748993,96.62264993,92.52830440477318,NaN,NaN,NaN,NaN,NaN,NaN
997664400,97.36781993,98.11297993,95.13232993,95.87748993,93.04356371634654,NaN,NaN,NaN,NaN,NaN,NaN
997750800,96.37426993,97.36781993,93.14522993,97.36781993,93.70883390306246,NaN,NaN,NaN,NaN,NaN,NaN
997837200,96.62264993,98.60974993,96.37426993,97.61619993,94.30996713797592,NaN,NaN,NaN,NaN,NaN,NaN
997923600,96.87103993,97.61619993,94.63555993,94.63555993,94.36005833674885,NaN,NaN,NaN,NaN,NaN,NaN
998010000,94.88393993,95.38071993,92.64845993,95.38071993,94.51708319724902,NaN,NaN,NaN,NaN,NaN,NaN
998269200,94.38716993,101.59039992,94.38716993,99.85168993,95.33779192536456,NaN,NaN,NaN,NaN,NaN,NaN
998355600,100.59684993,102.33555992,98.85813993,101.34200992,96.26151777069309,NaN,NaN,NaN,NaN,NaN,NaN
998442000,100.34845993,101.34200992,97.36781993,97.36781993,96.43171810289415,NaN,NaN,NaN,NaN,NaN,NaN
998528400,98.11297993,99.10652993,95.38071993,96.87103993,96.49930607629506,NaN,NaN,NaN,NaN,NaN,NaN
998614800,96.12587993,96.12587993,93.89038993,94.38716993,96.17436205378813,NaN,NaN,NaN,NaN,NaN,NaN
998874000,95.62909993,96.12587993,94.38716993,95.87748993,96.12868941935919,NaN,NaN,NaN,NaN,NaN,NaN
998960400,96.62264993,96.62264993,93.14522993,93.64200993,95.74612334407315,NaN,NaN,NaN,NaN,NaN,NaN
999046800,93.14522993,97.11942993,92.40006993,95.13232993,95.6516935880619,NaN,NaN,NaN,NaN,NaN,NaN
999133200,97.36777993,97.36777993,97.36777993,97.36777993,95.915706871437,NaN,NaN,NaN,NaN,NaN,NaN
999219600,100.49745993,102.23616992,99.45422993,100.49745993,96.62059195736977,NaN,NaN,NaN,NaN,NaN,NaN
999478800,101.19293992,101.54067992,98.06325993,98.75874993,96.94953933777443,NaN,NaN,NaN,NaN,NaN,NaN
999565200,100.49745993,101.54067992,99.80196993,101.54067992,97.65586865811682,NaN,NaN,NaN,NaN,NaN,NaN
999651600,101.88841992,101.88841992,97.71551993,97.71551993,97.66504577686807,NaN,NaN,NaN,NaN,NaN,NaN
999738000,97.36777993,97.36777993,93.19486993,94.23809993,97.13782333888837,NaN,NaN,NaN,NaN,NaN,NaN
999824400,91.45615993,96.67228993,91.45615993,96.67228993,97.066202814444,NaN,NaN,NaN,NaN,NaN,NaN
1000083600,95.62906993,97.36777993,94.23809993,97.02002993,97.05909929376031,NaN,NaN,NaN,NaN,NaN,NaN
1000170000,97.02002993,97.02002993,90.41293993,90.41293993,96.03661323779718,NaN,NaN,NaN,NaN,NaN,NaN
1000342800,84.15357994,84.15357994,84.15357994,84.15357994,94.20845426890531,NaN,NaN,NaN,NaN,NaN,NaN
1000429200,78.58970994,81.71937994,78.58970994,78.58970994,91.8055705259968,NaN,NaN,NaN,NaN,NaN,NaN
1000861200,76.15550994,81.71937994,76.15550994,81.71937994,90.2538488973819,NaN,NaN,NaN,NaN,NaN,NaN
1000947600,78.93744994,80.67615994,78.93744994,78.93744994,88.51286444240007,NaN,NaN,NaN,NaN,NaN,NaN
1001034000,76.50324994,77.19873994,76.50324994,76.50324994,86.66523144203083,NaN,NaN,NaN,NaN,NaN,NaN
1001293200,77.54647994,81.71937994,77.19873994,81.02389994,85.79733428787225,NaN,NaN,NaN,NaN,NaN,NaN
1001379600,85.19679994,86.58776994,82.76260994,82.76260994,85.33045361896882,NaN,NaN,NaN,NaN,NaN,NaN
1001466000,85.54454994,88.32647993,83.45808994,88.32647993,85.79138074374285,NaN,NaN,NaN,NaN,NaN,NaN
1001552400,86.93551994,90.06518993,85.19679994,89.71744993,86.39539138778241,NaN,NaN,NaN,NaN,NaN,NaN
1001638800,90.41293993,91.10841993,86.24002994,87.63099993,86.58548500966204,NaN,NaN,NaN,NaN,NaN,NaN
1001984400,87.63099993,87.63099993,81.71937994,82.41486994,85.94385192202172,NaN,NaN,NaN,NaN,NaN,NaN
1002070800,79.28518994,82.41486994,79.28518994,80.67615994,85.13343777094146,NaN,NaN,NaN,NaN,NaN,NaN
1002157200,86.24002994,86.24002994,82.76260994,83.11034994,84.82219348925815,NaN,NaN,NaN,NaN,NaN,NaN
1002243600,83.45808994,84.50131994,81.02389994,83.45808994,84.6123314047569,NaN,NaN,NaN,NaN,NaN,NaN
1002502800,81.71937994,83.11034994,81.71937994,82.76260994,84.32775887171738,NaN,NaN,NaN,NaN,NaN,NaN
1002589200,83.45808994,85.54454994,83.45808994,85.19679994,84.46145749760701,NaN,NaN,NaN,NaN,NaN,NaN
1002762000,87.28325994,90.41293993,86.93551994,89.02196993,85.16307479489824,NaN,NaN,NaN,NaN,NaN,NaN
1002848400,90.41293993,90.76067993,86.93551994,88.32647993,85.64975250799081,NaN,NaN,NaN,NaN,NaN,NaN
1003107600,86.93551994,90.76067993,86.24002994,89.71744993,86.27555211137684,NaN,NaN,NaN,NaN,NaN,NaN
1003194000,89.36970993,90.06518993,88.32647993,89.71744993,86.80507485270348,NaN,NaN,NaN,NaN,NaN,NaN
1003280400,89.71744993,89.71744993,85.89228994,86.93551994,86.82514332767218,NaN,NaN,NaN,NaN,NaN,NaN
1003366800,85.89228994,89.36970993,85.54454994,88.67422993,87.10961818956876,NaN,NaN,NaN,NaN,NaN,NaN
1003453200,88.67422993,91.10841993,87.28325994,89.36970993,87.45732461117358,NaN,NaN,NaN,NaN,NaN,NaN
1003712400,90.76067993,94.93357993,90.41293993,94.93357993,88.60751773714686,NaN,NaN,NaN,NaN,NaN,NaN
1003798800,95.97680993,95.97680993,92.84712993,94.93357993,89.58075807450888,NaN,NaN,NaN,NaN,NaN,NaN
1003885200,94.93357993,97.71551993,94.23809993,97.02002993,90.72526143689213,NaN,NaN,NaN,NaN,NaN,NaN
1003971600,97.36777993,100.49745993,96.32454993,100.49745993,92.22867658967796,NaN,NaN,NaN,NaN,NaN,NaN
1004058000,102.58390992,107.45229992,102.58390992,107.45229992,94.57077248665058,NaN,NaN,NaN,NaN,NaN,NaN
1004317200,107.10454992,107.45229992,104.67035992,106.06132992,96.33855055331972,NaN,NaN,NaN,NaN,NaN,NaN
1004403600,103.62712992,104.67035992,100.84519993,101.19293992,97.08537968665514,NaN,NaN,NaN,NaN,NaN,NaN
1004490000,100.49745993,104.67035992,100.49745993,103.27938992,98.03830433793897,NaN,NaN,NaN,NaN,NaN,NaN
1004576400,107.10454992,110.23422992,106.40906992,109.88648992,99.86110211979451,NaN,NaN,NaN,NaN,NaN,NaN
1004662800,111.97293992,114.75487991,109.88648992,114.05939992,102.04545562751844,NaN,NaN,NaN,NaN,NaN,NaN
1004922000,115.10261991,119.97100991,114.05939992,115.45035991,104.10774859405406,NaN,NaN,NaN,NaN,NaN,NaN
1005008400,116.84132991,117.18906991,113.01616992,113.71164992,105.58527187496883,NaN,NaN,NaN,NaN,NaN,NaN
1005094800,115.10261991,116.49358991,111.62519992,114.75487991,106.99598080343516,NaN,NaN,NaN,NaN,NaN,NaN
1005181200,114.40713992,114.40713992,111.62519992,111.97293992,107.76166682136821,NaN,NaN,NaN,NaN,NaN,NaN
1005267600,111.27745992,116.49358991,109.53874992,113.36390992,108.62355037500387,NaN,NaN,NaN,NaN,NaN,NaN
1005526800,113.71164992,116.49358991,113.71164992,115.10261991,109.62033030346481,NaN,NaN,NaN,NaN,NaN,NaN
1005613200,114.75487991,116.49358991,113.71164992,114.75487991,110.41026101216254,NaN,NaN,NaN,NaN,NaN,NaN
1005699600,117.18906991,119.97100991,116.84132991,118.58003991,111.6671500733683,NaN,NaN,NaN,NaN,NaN,NaN
1005786000,118.92777991,125.18713991,118.92777991,124.14391991,113.5866531251578,NaN,NaN,NaN,NaN,NaN,NaN
1005872400,123.79616991,123.79616991,120.31874991,121.36197991,114.78285724590275,NaN,NaN,NaN,NaN,NaN,NaN
1006131600,123.10068991,126.92584991,122.40520991,125.18713991,116.38351611730232,NaN,NaN,NaN,NaN,NaN,NaN
1006218000,126.92584991,128.3168199,121.70971991,122.40520991,117.30993054694812,NaN,NaN,NaN,NaN,NaN,NaN
1006304400,120.66648991,127.27358991,120.66648991,126.92584991,118.78930275664841,NaN,NaN,NaN,NaN,NaN,NaN
1006390800,126.92584991,135.6193999,124.49165991,132.4897199,120.89705924024096,NaN,NaN,NaN,NaN,NaN,NaN
1006477200,133.1852099,140.4877899,133.1852099,137.7058599,123.48302857251159,NaN,NaN,NaN,NaN,NaN,NaN
1006736400,141.1832799,147.09488989,139.7923099,145.35617989,126.84812877520211,NaN,NaN,NaN,NaN,NaN,NaN
1006822800,146.39940989,146.39940989,140.8355299,145.70391989,129.74901971594025,NaN,NaN,NaN,NaN,NaN,NaN
1006909200,145.35617989,145.35617989,139.7923099,140.8355299,131.45463666733406,NaN,NaN,NaN,NaN,NaN,NaN
1006995600,138.7490799,143.26972989,137.3581099,143.26972989,133.27234331697497,NaN,NaN,NaN,NaN,NaN,NaN
1007082000,143.26972989,143.26972989,139.7923099,140.8355299,134.4359104835942,NaN,NaN,NaN,NaN,NaN,NaN
1007341200,143.26972989,150.57230989,143.26972989,150.57230989,136.9184334691951,NaN,NaN,NaN,NaN,NaN,NaN
1007427600,149.52908989,153.35424989,147.79037989,151.26779989,139.12602830316507,NaN,NaN,NaN,NaN,NaN,NaN
1007514000,156.13618988,161.70005988,155.44069988,161.70005988,142.59895623806275,NaN,NaN,NaN,NaN,NaN,NaN
1007600400,172.82779987,172.82779987,169.35037987,172.82779987,147.2495475660531,NaN,NaN,NaN,NaN,NaN,NaN
1007686800,177.00070987,184.30328986,174.21876987,179.78264987,152.25464022819878,NaN,NaN,NaN,NaN,NaN,NaN
1007946000,177.34844987,179.78264987,170.74134987,171.08908987,155.15224786539898,NaN,NaN,NaN,NaN,NaN,NaN
1008032400,171.08908987,182.91231986,170.04586987,182.56457986,159.36952971072222,NaN,NaN,NaN,NaN,NaN,NaN
1008118800,182.56457986,191.25812986,182.56457986,186.73748986,163.57998511830343,NaN,NaN,NaN,NaN,NaN,NaN
1008205200,190.56264986,190.56264986,173.87102987,180.82586987,166.23319815702598,NaN,NaN,NaN,NaN,NaN,NaN
1008291600,175.26199987,180.13038987,174.56650987,177.34844987,167.94323688209892,NaN,NaN,NaN,NaN,NaN,NaN
1008550800,175.60973987,180.82586987,173.87102987,178.73941987,169.60418811100678,NaN,NaN,NaN,NaN,NaN,NaN
1008637200,182.21683986,182.56457986,174.21876987,174.91425987,170.42112222777496,NaN,NaN,NaN,NaN,NaN,NaN
1008723600,175.60973987,180.47812987,174.91425987,174.91425987,171.11237417273264,NaN,NaN,NaN,NaN,NaN,NaN
1008810000,175.60973987,180.13038987,174.21876987,177.00070987,172.01827197231225,NaN,NaN,NaN,NaN,NaN,NaN
1008896400,174.21876987,175.26199987,165.52521988,166.22069988,171.1263378042642,NaN,NaN,NaN,NaN,NaN,NaN
1009155600,168.65489987,170.39360987,165.87295988,168.65489987,170.74611658360817,NaN,NaN,NaN,NaN,NaN,NaN
1009242000,171.78457987,180.13038987,171.08908987,180.13038987,172.18985093536077,NaN,NaN,NaN,NaN,NaN,NaN
1009328400,186.04199986,189.51941986,182.56457986,182.56457986,173.78596307761296,NaN,NaN,NaN,NaN,NaN,NaN
1009414800,183.60780986,194.73554986,180.82586987,184.30328986,175.40401335182636,NaN,NaN,NaN,NaN,NaN,NaN
1009501200,187.78070986,192.64909986,184.65102986,192.64909986,178.0571035838531,NaN,NaN,NaN,NaN,NaN,NaN
