Date,KO_price,KO_zscore,PEP_price,PEP_zscore,Zscore_diff
2013-02-06,26.12,0.9335379055059754,50.98,1.497896917959152,-0.5643590124531765
2013-02-07,26.52,1.2990934393435347,51.0,1.4942037954202063,-0.1951103560766716
2013-02-08,26.43,1.2119988004505968,50.86,1.4204491910488162,-0.20845039059821935
2013-02-11,26.32,1.1056262540057826,50.69,1.3346993465406247,-0.2290730925348421
2013-02-12,25.6,0.41687176047970687,50.56,1.2672682550405492,-0.8503964945608423
2013-02-13,25.37,0.18812625035032457,50.09,1.0528952061143917,-0.8647689557640671
2013-02-14,25.11,-0.07412807228089714,50.63,1.2792683324160206,-1.3533964046969178
2013-02-15,25.51,0.31135733149511696,51.61,1.6919888023178329,-1.3806314708227159
2013-02-19,25.68,0.47446181510326124,52.89,2.2272598040875167,-1.7527979889842555
2013-02-20,25.72,0.5093161591300814,52.83,2.180056648077226,-1.6707404889471447
2013-02-21,25.71,0.49335311645747837,52.79,2.143595346586641,-1.6502422301291628
2013-02-22,26.26,1.0592695723360843,52.94,2.189311631072709,-1.1300420587366249
2013-02-25,25.71,0.4785969046380575,52.67,2.058041394195536,-1.5794444895574786
2013-02-26,25.98,0.7608761775062809,52.97,2.1731333219579687,-1.4122571444516878
2013-02-27,26.21,1.004725471345909,53.25,2.277936253137298,-1.2732107817913891
2013-02-28,26.39,1.1984638295815906,53.46,2.348590832407693,-1.1501270028261026
2013-03-01,26.38,1.1850343876268647,53.57,2.3754486773989854,-1.1904142897721206
2013-03-04,26.46,1.271883231426906,54.04,2.5529395214656843,-1.2810562900387783
2013-03-05,26.37,1.170064156098606,54.25,2.6146254958144755,-1.4445613397158694
2013-03-06,26.6,1.431663519112388,54.18,2.5575503813826055,-1.1258868622702174
2013-03-07,26.67,1.513280968857648,54.42,2.631229376098716,-1.117948407241068
2013-03-08,26.74,1.5912849005628042,54.47,2.62305132002174,-1.0317664194589358
2013-03-11,26.8,1.6597502128695714,54.22,2.4938447192133517,-0.8340945063437804
2013-03-12,26.56,1.3771539275029112,54.25,2.4845602077599223,-1.107406280257011
2013-03-13,26.5,1.3068588955065903,54.29,2.478436733696271,-1.1715778381896809
2013-03-14,26.79,1.665108542898935,54.46,2.529107984154283,-0.8639994412553482
2013-03-15,26.66,1.5111307666808906,54.35,2.4615497976044436,-0.950419030923553
2013-03-18,26.61,1.4528662700193204,54.1,2.3367567696983698,-0.8838904996790493
2013-03-19,27.0,1.9526829187659378,54.09,2.3134649720332585,-0.3607820532673207
2013-03-20,27.38,2.433094671905806,53.85,2.192684333166899,0.24041033873890738
2013-03-21,27.51,2.58262105596785,53.73,2.1229759790227334,0.4596450769451166
2013-03-22,27.49,2.5399674322324186,55.48,2.8200223398107305,-0.28005490757831186
2013-03-25,27.55,2.5986973457408076,54.91,2.5509502704124154,0.047747075328392174
2013-03-26,27.94,3.0705771077951014,55.68,2.8283786364632255,0.2421984713318759
2013-03-27,27.62,2.6365271556217316,55.24,2.611531706351018,0.02499544927071362
2013-03-28,27.77,2.803249424801492,55.81,2.799715744363293,0.003533680438198683
2013-04-01,27.77,2.7718247515375802,55.81,2.7558185948307203,0.016006156706859898
2013-04-02,27.96,2.97319851975182,56.26,2.886630610953358,0.08656790879846188
2013-04-03,27.58,2.4646056737936934,55.71,2.6295835385234776,-0.16497786472978415
2013-04-04,27.84,2.7584548283281123,56.11,2.74258906709349,0.015865761234622244
2013-04-05,27.52,2.3313577747406393,55.45,2.450973484191505,-0.11961570945086564
2013-04-08,28.06,2.960776073570869,56.09,2.6575273791383043,0.30324869443256475
2013-04-09,27.95,2.7737001428849006,55.88,2.539773447272177,0.23392669561272372
2013-04-10,28.2,3.018552467298159,56.48,2.7226548990087744,0.2958975682893845
2013-04-11,28.28,3.049844738249208,56.41,2.652553593235207,0.3972911450140013
2013-04-12,28.21,2.909771870268697,56.43,2.618250871617467,0.2915209986512304
2013-04-15,27.53,2.084416652002804,55.68,2.3114159146675335,-0.2269992626647297
2013-04-16,29.09,3.7979433984673463,56.44,2.552427792695593,1.2455156057717534
2013-04-17,29.22,3.8302241412697926,55.63,2.232942348963596,1.5972817923061968
2013-04-18,28.91,3.4080963346808972,57.32,2.8015912121977147,0.6065051224831826
2013-04-19,29.29,3.7248180102477204,58.4,3.1276323467833955,0.5971856634643249
2013-04-22,29.33,3.6698996981150604,58.83,3.2120115767806587,0.4578881213344017
2013-04-23,29.32,3.571332083391106,59.33,3.3134055296872664,0.25792655370383955
2013-04-24,28.94,3.116256166967611,58.09,2.8376810656333853,0.2785751013342259
2013-04-25,29.08,3.185691825531249,58.43,2.8990163228372454,0.28667550269400355
2013-04-26,28.91,2.9543760044687755,58.21,2.7776194479964693,0.17675655647230615
2013-04-29,29.0,2.9824642523809217,58.31,2.7639759206206906,0.21848833176023108
2013-04-30,29.06,2.9790476371772106,58.18,2.6771302543027717,0.3019173828744388
2013-05-01,28.98,2.848769420481561,58.0,2.5797454459406084,0.2690239745409526
2013-05-02,28.81,2.642628463646819,58.25,2.618895608419583,0.023732855227236005
2013-05-03,29.0,2.7679853072753815,58.44,2.637019628541046,0.13096567873433562
2013-05-06,28.89,2.619499174946252,58.21,2.527153407327134,0.09234576761911795
2013-05-07,29.32,2.94780809622923,58.8,2.6694558150772996,0.27835228115193056
2013-05-08,29.15,2.742246969298516,58.73,2.6082737896631927,0.13397317963532318
2013-05-09,28.92,2.4969936102054535,58.45,2.486354361109179,0.010639249096274561
2013-05-10,28.94,2.473623031301338,58.56,2.4834111984061784,-0.00978816710484054
2013-05-13,28.97,2.459380020462005,58.58,2.453945545916236,0.0054344745457690635
2013-05-14,29.2,2.6087524060795855,58.91,2.517241778622517,0.0915106274570685
2013-05-15,29.47,2.780906625634263,59.44,2.632977772019643,0.14792885361462016
2013-05-16,29.59,2.8230678280196333,59.08,2.4910042366254994,0.3320635913941339
2013-05-17,29.5,2.69867880253091,59.12,2.4688905404605967,0.2297882620703131
2013-05-20,29.1,2.3414053269451465,58.27,2.1957976740364997,0.14560765290864675
2013-05-21,29.07,2.2840120775851367,58.3,2.178399616528359,0.1056124610567779
2013-05-22,29.01,2.2057433438049476,58.54,2.21945688529983,-0.013713541494882353
2013-05-23,28.79,2.0090860957190237,57.94,2.025148452268111,-0.016062356549087387
2013-05-24,29.0,2.1426739746498797,58.26,2.089933741848739,0.052740232801140596
2013-05-28,29.22,2.2788343822015054,58.16,2.0372620872896126,0.2415722949118928
2013-05-29,28.43,1.6619849535017448,57.23,1.7593473092287233,-0.09736235572697849
2013-05-30,27.99,1.317255186195542,57.3,1.7615322809005263,-0.44427709470498433
2013-05-31,27.46,0.9085780069456276,56.98,1.657030693721318,-0.7484526867756903
2013-06-03,28.02,1.3221207297474038,57.43,1.7645653100693888,-0.44244458032198497
2013-06-04,28.44,1.6241333811575827,57.59,1.7903223377556188,-0.16618895659803612
2013-06-05,27.91,1.2145436869456874,57.69,1.7993428040674968,-0.5847991171218094
2013-06-06,28.01,1.2791710053730456,58.02,1.869376471492256,-0.5902054661192104
2013-06-07,28.43,1.5798914709277914,58.62,2.0097782427080406,-0.42988677178024925
2013-06-10,28.28,1.4546863779290768,58.86,2.0508399182886463,-0.5961535403595695
2013-06-11,28.01,1.243599230190129,58.63,1.9671060217285903,-0.7235067915384612
2013-06-12,27.92,1.167359506932077,58.34,1.8698142326831475,-0.7024547257510705
2013-06-13,27.94,1.1736694436099142,58.24,1.8252122388837246,-0.6515427952738104
2013-06-14,27.89,1.1272936332285968,58.35,1.8360862763476742,-0.7087926431190774
2013-06-17,28.12,1.2893782352532974,58.65,1.896003048114605,-0.6066248128613076
2013-06-18,28.3,1.4119475181459265,58.66,1.8785331815594357,-0.46658566341350927
2013-06-19,27.94,1.1338164554159222,57.47,1.5505987056492088,-0.4167822502332865
2013-06-20,27.05,0.4633655339536976,56.06,1.1697900780783443,-0.7064245441246467
2013-06-21,27.49,0.7864467552965668,56.93,1.3874334064696143,-0.6009866511730475
2013-06-24,27.33,0.6612242579974731,56.93,1.3757036495691728,-0.7144793915716997
2013-06-25,27.46,0.75294074200708,56.87,1.348513551510767,-0.5955728095036869
2013-06-26,27.88,1.0594328423838786,57.76,1.567313266695676,-0.5078804243117974
2013-06-27,27.83,1.0141675450894378,58.07,1.6327333302959959,-0.618565785206558
2013-06-28,27.73,0.932196163173114,58.11,1.6278235408206814,-0.6956273776475673
2013-07-01,27.97,1.1028298132470713,58.29,1.6590375788398581,-0.5562077655927868
2013-07-02,27.91,1.0497527271635583,58.03,1.5773084401755675,-0.5275557130120092
2013-07-03,27.99,1.100801535625315,57.36,1.3923847198658539,-0.291583184240539
2013-07-05,28.01,1.106956197419173,57.41,1.3935847626629432,-0.2866285652437701
2013-07-08,28.03,1.1131707274636067,58.1,1.557243027630985,-0.4440723001673783
2013-07-09,28.23,1.2518835430919413,58.8,1.7201424763678472,-0.46825893327590595
2013-07-10,28.12,1.1618241058887073,58.96,1.7429644461621054,-0.5811403402733981
2013-07-11,28.37,1.337067613610995,60.07,2.0019508722258577,-0.6648832586148627
2013-07-12,28.37,1.3273966572818814,59.91,1.9386710393549198,-0.6112743820730384
2013-07-15,28.35,1.3026901840262195,60.19,1.9856950812965095,-0.68300489727029
2013-07-16,27.81,0.9008704192412421,59.69,1.8403511641671315,-0.9394807449258894
2013-07-17,28.24,1.2067017690882962,60.56,2.032647577512101,-0.8259458084238049
2013-07-18,28.21,1.1760657086022255,61.67,2.27589188969325,-1.0998261810910244
2013-07-19,28.41,1.3109835810379091,61.39,2.1781920598129205,-0.8672084787750114
2013-07-22,28.24,1.1781379427817633,61.38,2.1480402677061865,-0.9699023249244232
2013-07-23,28.32,1.226360798876938,61.24,2.0877667806196936,-0.8614059817427555
2013-07-24,28.25,1.1664569877182545,60.84,1.9684514617196351,-0.8019944740013807
2013-07-25,28.24,1.1505670562523616,60.78,1.9319547662009597,-0.7813877099485982
2013-07-26,28.1,1.0421370315926624,60.61,1.8708262403524933,-0.828689208759831
2013-07-29,27.85,0.8565523526898291,60.57,1.8413349465699875,-0.9847825938801584
2013-07-30,27.88,0.871735758959565,60.47,1.798964347427399,-0.9272285884678341
2013-07-31,27.71,0.7442923801128424,59.35,1.5228465209477375,-0.7785541408348952
2013-08-01,28.05,0.9806032818856643,59.82,1.6182406286652502,-0.637637346779586
2013-08-02,27.81,0.8028715617784722,59.88,1.6168576930965073,-0.8139861313180351
